plot;plot_code;nurse;nurse_code;oc_bio01;oc_bio02;oc_bio03;oc_bio04;oc_bio05;oc_bio06;oc_bio07;oc_bio08;oc_bio09;oc_bio10;oc_bio11;oc_bio12;oc_bio13;oc_bio14;oc_bio15;oc_bio16;oc_bio17;oc_bio18;oc_bio19;cic_bio01;cd_abs_bio01;cd_bio01;cic_bio02;cd_abs_bio02;cd_bio02;cic_bio03;cd_abs_bio03;cd_bio03;cic_bio04;cd_abs_bio04;cd_bio04;cic_bio05;cd_abs_bio05;cd_bio05;cic_bio06;cd_abs_bio06;cd_bio06;cic_bio07;cd_abs_bio07;cd_bio07;cic_bio08;cd_abs_bio08;cd_bio08;cic_bio09;cd_abs_bio09;cd_bio09;cic_bio10;cd_abs_bio10;cd_bio10;cic_bio11;cd_abs_bio11;cd_bio11;cic_bio12;cd_abs_bio12;cd_bio12;cic_bio13;cd_abs_bio13;cd_bio13;cic_bio14;cd_abs_bio14;cd_bio14;cic_bio15;cd_abs_bio15;cd_bio15;cic_bio16;cd_abs_bio16;cd_bio16;cic_bio17;cd_abs_bio17;cd_bio17;cic_bio18;cd_abs_bio18;cd_bio18;cic_bio19;cd_abs_bio19;cd_bio19
11;SNEV11;open;SNEV11_open;79;104;354;6155;239;-55;294;18;172;172;1;636;93;4;56;270;14;14;253;125.348865407187;46.348865407187;46.348865407187;95.8541484990851;-8.14585150091489;-8.14585150091489;342.692254796449;-11.3077452035513;-11.3077452035513;5822.59289084195;-332.407109158049;-332.407109158049;280.937930407449;41.937930407449;41.937930407449;7.42904532448446;-47.5709546755155;62.4290453244845;276.909151258953;-17.0908487410468;-17.0908487410468;112.002891616093;94.0028916160928;94.0028916160928;219.151618140742;47.1516181407416;47.1516181407416;221.095179569729;49.0951795697285;49.0951795697285;49.4817710956338;48.4817710956338;48.4817710956338;482.193886553868;-153.806113446132;-153.806113446132;59.1048417582799;-33.8951582417201;-33.8951582417201;6.32281877031841;2.32281877031841;2.32281877031841;34.1259946286466;-21.8740053713534;-21.8740053713534;166.135726684829;-103.864273315171;-103.864273315171;25.3480807737076;11.3480807737076;11.3480807737076;25.5528117422182;11.5528117422182;11.5528117422182;120.903472408914;-132.096527591086;-132.096527591086
12;SNEV12;open;SNEV12_open;117;98;345;6074;271;-14;285;57;209;209;40;525;85;4;54;236;14;14;207;152.535296470737;35.5352964707369;35.5352964707369;100.000828979443;2.00082897944348;2.00082897944348;344.423823369804;-0.576176630196471;-0.576176630196471;5836.28497097174;-237.715029028261;-237.715029028261;293.37171693345;22.3717169334503;22.3717169334503;28.0654464120972;14.0654464120972;42.0654464120972;293.022062234453;8.02206223445273;8.02206223445273;97.8383691676576;40.8383691676576;40.8383691676576;239.358330495153;30.3583304951527;30.3583304951527;244.671202846075;35.6712028460746;35.6712028460746;72.5341604594145;32.5341604594145;32.5341604594145;563.314818941269;38.3148189412686;38.3148189412686;83.8836319905341;-1.11636800946592;-1.11636800946592;3.91265686154432;-0.0873431384556778;-0.0873431384556778;46.0500048985911;-7.94999510140893;-7.94999510140893;229.314111441611;-6.68588855838851;-6.68588855838851;14.1645217305911;0.164521730591083;0.164521730591083;14.1651193508904;0.165119350890404;0.165119350890404;143.561177883333;-63.4388221166666;-63.4388221166666
13;SNEV13;open;SNEV13_open;104;98;346;6038;257;-26;284;45;195;195;27;563;88;5;53;246;17;17;218;138.163700293067;34.1637002930668;34.1637002930668;100.112106532553;2.11210653255257;2.11210653255257;339.650084890743;-6.34991510925659;-6.34991510925659;6007.21811294204;-30.781887057964;-30.781887057964;292.392373029286;35.3923730292863;35.3923730292863;16.4901041085366;-9.50989589146341;42.4901041085366;284.788359031414;0.788359031413506;0.788359031413506;90.5630080172626;45.5630080172626;45.5630080172626;234.250317931714;39.2503179317142;39.2503179317142;236.060027198506;41.0600271985057;41.0600271985057;56.8174017909331;29.8174017909331;29.8174017909331;580.713366784458;17.7133667844582;17.7133667844582;82.4455764085356;-5.5544235914644;-5.5544235914644;4.32987611606773;-0.670123883932268;-0.670123883932268;48.0081528359438;-4.99184716405622;-4.99184716405622;232.486180361467;-13.5138196385329;-13.5138196385329;15.6318501284518;-1.36814987154822;-1.36814987154822;15.6964452527241;-1.3035547472759;-1.3035547472759;156.275144581157;-61.7248554188434;-61.7248554188434
14;SNEV14;open;SNEV14_open;74;99;351;5957;226;-56;282;16;163;163;-2;585;87;5;51;246;19;19;221;99.6022921872691;25.6022921872691;25.6022921872691;97.8861336840165;-1.11386631598349;-1.11386631598349;340.476465702933;-10.5235342970674;-10.5235342970674;6055.03273605396;98.0327360539568;98.0327360539568;249.545262216059;23.5452622160586;23.5452622160586;-25.8085567221377;-30.1914432778623;30.1914432778623;284.858475201406;2.85847520140624;2.85847520140624;65.8025574107714;49.8025574107714;49.8025574107714;186.049003424328;23.0490034243279;23.0490034243279;189.247508735843;26.2475087358432;26.2475087358432;22.9465651046112;20.9465651046112;24.9465651046112;577.859944613985;-7.14005538601452;-7.14005538601452;76.8916128767429;-10.1083871232571;-10.1083871232571;10.6819556312235;5.68195563122348;5.68195563122348;46.3551544033179;-4.6448455966821;-4.6448455966821;220.405781323859;-25.5942186761408;-25.5942186761408;36.7663421835176;17.7663421835176;17.7663421835176;34.7373696606872;15.7373696606872;15.7373696606872;182.839519143256;-38.1604808567437;-38.1604808567437
15;SNEV15;open;SNEV15_open;114;89;332;5887;258;-9;267;57;203;203;40;412;51;6;44;152;22;22;145;152.45038544591;38.4503854459102;38.4503854459102;96.5221208169071;7.52212081690712;7.52212081690712;341.884511807755;9.88451180775473;9.88451180775473;5854.43835085121;-32.5616491487926;-32.5616491487926;296.651952226051;38.6519522260509;38.6519522260509;28.9824269724757;19.9824269724757;37.9824269724757;272.405145955123;5.40514595512269;5.40514595512269;125.747182819464;68.7471828194639;68.7471828194639;239.683285631425;36.6832856314245;36.6832856314245;241.726002222324;38.7260022223243;38.7260022223243;71.058029402857;31.058029402857;31.058029402857;499.343524263097;87.3435242630968;87.3435242630968;75.8180000868298;24.8180000868298;24.8180000868298;4.90324501441176;-1.09675498558824;-1.09675498558824;44.8960516623301;0.896051662330116;0.896051662330116;206.508193601114;54.5081936011143;54.5081936011143;20.0763557230931;-1.92364427690689;-1.92364427690689;20.1482169738755;-1.85178302612452;-1.85178302612452;151.066101744297;6.0661017442965;6.0661017442965
16;SNEV16;open;SNEV16_open;106;90;334;5881;250;-18;268;48;194;194;31;431;57;6;44;165;24;24;153;132.449539492684;26.4495394926844;26.4495394926844;94.3166776379877;4.31667763798769;4.31667763798769;338.527871758913;4.52787175891262;4.52787175891262;5920.05464897866;39.0546489786557;39.0546489786557;285.457393091258;35.4573930912579;35.4573930912579;13.3523566772599;-4.64764332274009;31.3523566772599;278.084820277492;10.0848202774922;10.0848202774922;106.863486863825;58.8634868638255;58.8634868638255;227.00801374596;33.0080137459602;33.0080137459602;226.896286853204;32.8962868532043;32.8962868532043;56.0664605340304;25.0664605340304;25.0664605340304;480.836820806934;49.8368208069338;49.8368208069338;62.2072206698899;5.20722066988994;5.20722066988994;8.66756846757185;2.66756846757185;2.66756846757185;36.649711454706;-7.35028854529399;-7.35028854529399;174.781421356247;9.78142135624717;9.78142135624717;32.8063299871578;8.80632998715782;8.80632998715782;28.6413255497614;4.64132554976138;4.64132554976138;140.551666540066;-12.4483334599337;-12.4483334599337
17;LADR;open;LADR_open;136;107;341;6700;309;-3;312;67;237;237;50;529;75;4;54;215;16;16;203;141.641032799104;5.6410327991041;5.6410327991041;93.191442958803;-13.808557041197;-13.808557041197;335.005026255285;-5.99497374471486;-5.99497374471486;5850.01573618205;-849.984263817954;-849.984263817954;278.616796970891;-30.3832030291087;-30.3832030291087;19.7067158183951;16.7067158183951;22.7067158183951;279.642471006152;-32.3575289938476;-32.3575289938476;119.23832157818;52.2383215781799;52.2383215781799;224.773913428945;-12.2260865710547;-12.2260865710547;232.719313863237;-4.28068613676294;-4.28068613676294;63.4632687457452;13.4632687457452;13.4632687457452;593.351403014785;64.3514030147852;64.3514030147852;82.0534148048726;7.0534148048726;7.0534148048726;7.41589014282029;3.41589014282029;3.41589014282029;37.4200971710932;-16.5799028289068;-16.5799028289068;228.674177669467;13.6741776694668;13.6741776694668;26.0787873384135;10.0787873384135;10.0787873384135;26.8693857491083;10.8693857491083;10.8693857491083;156.817876038151;-46.1821239618486;-46.1821239618486
18;CHAZA;open;CHAZA_open;141;106;340;6742;315;2;313;72;244;244;55;649;92;5;53;262;19;19;254;149.275587935772;8.2755879357716;8.2755879357716;98.6033054081158;-7.39669459188424;-7.39669459188424;338.062929880293;-1.93707011970656;-1.93707011970656;5813.55223805955;-928.447761940451;-928.447761940451;283.461318367076;-31.5386816329241;-31.5386816329241;24.2159140303437;22.2159140303437;22.2159140303437;290.273557591342;-22.7264424086576;-22.7264424086576;122.981897414432;50.9818974144319;50.9818974144319;233.567256081384;-10.4327439186163;-10.4327439186163;240.636692147832;-3.36330785216845;-3.36330785216845;69.162441552199;14.162441552199;14.162441552199;576.919579782342;-72.0804202176579;-72.0804202176579;83.761760244158;-8.238239755842;-8.238239755842;6.22956397475644;1.22956397475644;1.22956397475644;40.8961640933567;-12.1038359066433;-12.1038359066433;232.333421827293;-29.6665781727075;-29.6665781727075;21.0966760631986;2.09667606319859;2.09667606319859;21.7965040024905;2.79650400249049;2.79650400249049;138.204961869819;-115.795038130181;-115.795038130181
19;CHAZB;open;CHAZB_open;148;106;339;6774;322;9;314;78;251;251;62;631;90;5;54;256;19;19;248;150.104765316893;2.10476531689289;2.10476531689289;93.6556692579335;-12.3443307420665;-12.3443307420665;335.707816301326;-3.29218369867351;-3.29218369867351;5821.60405451752;-952.395945482481;-952.395945482481;282.205708625221;-39.7942913747792;-39.7942913747792;25.1071859808338;16.1071859808338;16.1071859808338;275.254907268432;-38.745092731568;-38.745092731568;118.734733300971;40.7347333009713;40.7347333009713;237.626802282945;-13.3731977170551;-13.3731977170551;241.808904148967;-9.19109585103269;-9.19109585103269;69.0781820408258;7.07818204082575;7.07818204082575;601.061386492492;-29.9386135075084;-29.9386135075084;85.2567895489151;-4.74321045108488;-4.74321045108488;6.61505580499334;1.61505580499334;1.61505580499334;41.9397661616589;-12.0602338383411;-12.0602338383411;238.603467100322;-17.396532899678;-17.396532899678;24.0460288209401;5.04602882094011;5.04602882094011;23.3413708302004;4.34137083020043;4.34137083020043;163.818284366245;-84.1817156337551;-84.1817156337551
20;CHIM;open;CHIM_open;130;107;342;6679;303;-9;311;62;231;231;45;672;96;5;53;272;21;21;260;136.981313244237;6.98131324423673;6.98131324423673;97.5613243159515;-9.4386756840485;-9.4386756840485;333.042622331957;-8.95737766804291;-8.95737766804291;5851.15241549641;-827.847584503591;-827.847584503591;275.901618971335;-27.0983810286649;-27.0983810286649;17.3501178964248;8.35011789642477;26.3501178964248;295.213601909455;-15.7863980905454;-15.7863980905454;124.987795734574;62.9877957345744;62.9877957345744;215.489271457206;-15.5107285427941;-15.5107285427941;228.083353972957;-2.91664602704276;-2.91664602704276;58.8599953764341;13.8599953764341;13.8599953764341;588.062659822449;-83.9373401775508;-83.9373401775508;82.6021857269337;-13.3978142730663;-13.3978142730663;12.0549863187251;7.05498631872515;7.05498631872515;36.482182267772;-16.517817732228;-16.517817732228;231.91472858438;-40.0852714156199;-40.0852714156199;39.2637016425796;18.2637016425796;18.2637016425796;44.4811130660919;23.4811130660919;23.4811130660919;134.526613001186;-125.473386998814;-125.473386998814
21;SEGUR;open;SEGUR_open;109;103;342;6511;279;-22;301;42;208;208;27;772;105;10;47;295;40;40;275;111.125126505194;2.12512650519395;2.12512650519395;85.1646779619499;-17.8353220380501;-17.8353220380501;315.061220379092;-26.9387796209082;-26.9387796209082;5947.31977222727;-563.680227772733;-563.680227772733;251.598898081429;-27.4011019185705;-27.4011019185705;2.93777115297926;-19.0622288470207;24.9377711529793;265.664273626223;-35.3357263737766;-35.3357263737766;82.1027533759184;40.1027533759184;40.1027533759184;151.69729534847;-56.3027046515305;-56.3027046515305;197.07392786339;-10.9260721366102;-10.9260721366102;39.1826962601224;12.1826962601224;12.1826962601224;691.312273788454;-80.6877262115456;-80.6877262115456;81.2993756325043;-23.7006243674957;-23.7006243674957;29.4118551781592;19.4118551781592;19.4118551781592;23.5381254530297;-23.4618745469703;-23.4618745469703;233.332621734591;-61.6673782654091;-61.6673782654091;97.5827831451125;57.5827831451125;57.5827831451125;113.527719885171;73.5277198851707;73.5277198851707;164.10350194341;-110.89649805659;-110.89649805659
22;NCABL;open;NCABL_open;112;103;341;6538;283;-19;302;45;212;212;30;756;106;9;49;296;35;35;278;116.423539587731;4.42353958773103;4.42353958773103;93.5084788156297;-9.49152118437027;-9.49152118437027;330.531031746724;-10.4689682532758;-10.4689682532758;6008.79210239853;-529.207897601475;-529.207897601475;267.304119795947;-15.6958802040531;-15.6958802040531;1.44463878002488;-17.5553612199751;20.4446387800249;273.669145641535;-28.3308543584647;-28.3308543584647;66.711911661769;21.711911661769;21.711911661769;198.641428863505;-13.3585711364946;-13.3585711364946;208.249650613609;-3.75034938639087;-3.75034938639087;40.8654781405149;10.8654781405149;10.8654781405149;601.599079802634;-154.400920197366;-154.400920197366;78.966107673088;-27.033892326912;-27.033892326912;20.9792248464027;11.9792248464027;11.9792248464027;29.8088318846127;-19.1911681153873;-19.1911681153873;221.156311445277;-74.8436885547234;-74.8436885547234;69.9492298966986;34.9492298966986;34.9492298966986;76.5388862432007;41.5388862432007;41.5388862432007;144.160686178197;-133.839313821803;-133.839313821803
23;PALOM;open;PALOM_open;130;106;342;6683;303;-9;311;61;231;231;44;703;100;5;52;284;21;21;270;130.526013907636;0.526013907636184;0.526013907636184;90.7947391103214;-15.2052608896786;-15.2052608896786;320.873908739674;-21.1260912603261;-21.1260912603261;5950.53838717085;-732.46161282915;-732.46161282915;271.067801856425;-31.932198143575;-31.932198143575;13.0733919552952;4.07339195529521;22.0733919552952;274.993829018024;-36.0061709819757;-36.0061709819757;101.213656267205;40.2136562672052;40.2136562672052;198.198037419074;-32.8019625809258;-32.8019625809258;220.546161064105;-10.4538389358947;-10.4538389358947;51.9318225815507;7.93182258155073;7.93182258155073;662.727076276526;-40.2729237234745;-40.2729237234745;84.6880404255682;-15.3119595744318;-15.3119595744318;21.9331267208431;16.9331267208431;16.9331267208431;32.1564682705399;-19.8435317294601;-19.8435317294601;241.851790257254;-42.1482097427458;-42.1482097427458;69.5091213169909;48.5091213169909;48.5091213169909;82.9142198751264;61.9142198751264;61.9142198751264;166.841197209309;-103.158802790691;-103.158802790691
24;QUIBJ;open;QUIBJ_open;128;107;343;6655;300;-11;311;60;228;228;43;571;81;4;54;231;16;16;225;131.089749161571;3.08974916157146;3.08974916157146;90.3329364340492;-16.6670635659508;-16.6670635659508;327.770600730846;-15.2293992691536;-15.2293992691536;5841.42308934404;-813.576910655956;-813.576910655956;267.885150103478;-32.1148498965221;-32.1148498965221;14.8128296292551;3.8128296292551;25.8128296292551;276.612928166815;-34.3870718331851;-34.3870718331851;115.527437282332;55.5274372823321;55.5274372823321;196.34113389338;-31.6588661066198;-31.6588661066198;219.785778609107;-8.21422139089316;-8.21422139089316;54.9306478318647;11.9306478318647;11.9306478318647;625.127343796229;54.1273437962292;54.1273437962292;82.3426514434216;1.34265144342163;1.34265144342163;15.930588629234;11.930588629234;11.930588629234;32.0926972969967;-21.9073027030033;-21.9073027030033;231.757708757786;0.757708757786105;0.757708757786105;51.5194925153989;35.5194925153989;35.5194925153989;59.7828840070373;43.7828840070373;43.7828840070373;158.010625205948;-66.9893747940519;-66.9893747940519
