plot;plot_code;nurse;nurse_code;oc_bio01;oc_bio02;oc_bio03;oc_bio04;oc_bio05;oc_bio06;oc_bio07;oc_bio08;oc_bio09;oc_bio10;oc_bio11;oc_bio12;oc_bio13;oc_bio14;oc_bio15;oc_bio16;oc_bio17;oc_bio18;oc_bio19;cic_bio01;cd_abs_bio01;cd_bio01;cic_bio02;cd_abs_bio02;cd_bio02;cic_bio03;cd_abs_bio03;cd_bio03;cic_bio04;cd_abs_bio04;cd_bio04;cic_bio05;cd_abs_bio05;cd_bio05;cic_bio06;cd_abs_bio06;cd_bio06;cic_bio07;cd_abs_bio07;cd_bio07;cic_bio08;cd_abs_bio08;cd_bio08;cic_bio09;cd_abs_bio09;cd_bio09;cic_bio10;cd_abs_bio10;cd_bio10;cic_bio11;cd_abs_bio11;cd_bio11;cic_bio12;cd_abs_bio12;cd_bio12;cic_bio13;cd_abs_bio13;cd_bio13;cic_bio14;cd_abs_bio14;cd_bio14;cic_bio15;cd_abs_bio15;cd_bio15;cic_bio16;cd_abs_bio16;cd_bio16;cic_bio17;cd_abs_bio17;cd_bio17;cic_bio18;cd_abs_bio18;cd_bio18;cic_bio19;cd_abs_bio19;cd_bio19
11;SNEV11;open;SNEV11_open;79;104;354;6155;239;-55;294;18;172;172;1;636;93;4;56;270;14;14;253;128.735833388378;49.7358333883782;49.7358333883782;94.7669498428323;-9.2330501571677;-9.2330501571677;341.776930063825;-12.2230699361747;-12.2230699361747;5851.93073710967;-303.069262890328;-303.069262890328;282.477104433432;43.477104433432;43.477104433432;8.39667396510157;-46.6033260348984;63.3966739651016;274.623350748426;-19.3766492515743;-19.3766492515743;125.690365943966;107.690365943966;107.690365943966;222.256771345117;50.2567713451175;50.2567713451175;222.738470219799;50.7384702197994;50.7384702197994;51.1985669696773;50.1985669696773;50.1985669696773;475.501461099011;-160.498538900989;-160.498538900989;59.1382130600683;-33.8617869399317;-33.8617869399317;7.0513681978998;3.0513681978998;3.0513681978998;34.6489971013269;-21.3510028986731;-21.3510028986731;166.017372109056;-103.982627890944;-103.982627890944;33.8845283213155;19.8845283213155;19.8845283213155;30.1769371917512;16.1769371917512;16.1769371917512;109.742169863341;-143.257830136659;-143.257830136659
12;SNEV12;open;SNEV12_open;117;98;345;6074;271;-14;285;57;209;209;40;525;85;4;54;236;14;14;207;154.563466225024;37.563466225024;37.563466225024;100.000773366349;2.00077336634877;2.00077336634877;343.107946974682;-1.89205302531815;-1.89205302531815;5824.20940372535;-249.790596274647;-249.790596274647;295.689228320069;24.689228320069;24.689228320069;28.4676892613694;14.4676892613694;42.4676892613694;292.662736363219;7.66273636321915;7.66273636321915;109.971467304246;52.9714673042458;52.9714673042458;241.667046115744;32.6670461157444;32.6670461157444;246.292787009865;37.2927870098648;37.2927870098648;74.6989768452572;34.6989768452572;34.6989768452572;566.098074934907;41.0980749349072;41.0980749349072;83.6470549719113;-1.35294502808871;-1.35294502808871;4.08093718626951;0.0809371862695123;0.0809371862695123;47.7309715491155;-6.26902845088452;-6.26902845088452;234.919689989121;-1.080310010879;-1.080310010879;14.1678461857436;0.167846185743562;0.167846185743562;14.1578133818998;0.157813381899768;0.157813381899768;149.662414228456;-57.3375857715444;-57.3375857715444
13;SNEV13;open;SNEV13_open;104;98;346;6038;257;-26;284;45;195;195;27;563;88;5;53;246;17;17;218;141.532220038825;37.532220038825;37.532220038825;99.9243203480835;1.92432034808348;1.92432034808348;338.845550900019;-7.15444909998121;-7.15444909998121;5994.9833676984;-43.0166323016001;-43.0166323016001;293.193195069967;36.1931950699673;36.1931950699673;16.2699372444008;-9.73006275559917;42.2699372444008;289.209671496246;5.2096714962463;5.2096714962463;93.4544941766663;48.4544941766663;48.4544941766663;232.964883401156;37.964883401156;37.964883401156;235.084160808869;40.0841608088688;40.0841608088688;60.4225214184654;33.4225214184654;33.4225214184654;575.462661041325;12.462661041325;12.462661041325;81.3863068961449;-6.61369310385513;-6.61369310385513;4.0205161691413;-0.979483830858703;-0.979483830858703;49.3194412856911;-3.68055871430889;-3.68055871430889;230.309502275511;-15.6904977244894;-15.6904977244894;15.4725471048399;-1.52745289516014;-1.52745289516014;15.5116779702134;-1.48832202978659;-1.48832202978659;160.362308333743;-57.6376916662567;-57.6376916662567
14;SNEV14;open;SNEV14_open;74;99;351;5957;226;-56;282;16;163;163;-2;585;87;5;51;246;19;19;221;100.574696409494;26.5746964094939;26.5746964094939;98.2015631820531;-0.79843681794695;-0.79843681794695;341.786430756283;-9.2135692437169;-9.2135692437169;6054.77363776133;97.7736377613319;97.7736377613319;250.474647770872;24.4746477708719;24.4746477708719;-24.6910976940199;-31.3089023059801;31.3089023059801;284.634021719902;2.63402171990225;2.63402171990225;57.6133637014985;41.6133637014985;41.6133637014985;188.073061564371;25.0730615643707;25.0730615643707;190.443342286199;27.4433422861992;27.4433422861992;23.5270185046036;21.5270185046036;25.5270185046036;569.440132186437;-15.5598678135627;-15.5598678135627;75.2118475723478;-11.7881524276522;-11.7881524276522;9.80656717650558;4.80656717650558;4.80656717650558;44.5566720403102;-6.44332795968984;-6.44332795968984;214.590606856696;-31.4093931433041;-31.4093931433041;35.2267646280657;16.2267646280657;16.2267646280657;37.6887778432152;18.6887778432152;18.6887778432152;183.217542757258;-37.7824572427417;-37.7824572427417
15;SNEV15;open;SNEV15_open;114;89;332;5887;258;-9;267;57;203;203;40;412;51;6;44;152;22;22;145;152.165416526618;38.1654165266178;38.1654165266178;96.5736337296723;7.57363372967231;7.57363372967231;342.320911609723;10.320911609723;10.320911609723;5859.56344249814;-27.4365575018555;-27.4365575018555;297.398866464421;39.3988664644212;39.3988664644212;26.8363517723604;17.8363517723604;35.8363517723604;276.136588971808;9.13658897180841;9.13658897180841;130.332282527803;73.3322825278027;73.3322825278027;240.364535838749;37.364535838749;37.364535838749;241.832866836108;38.8328668361082;38.8328668361082;72.1334403994353;32.1334403994353;32.1334403994353;515.723328194186;103.723328194186;103.723328194186;76.1809988723467;25.1809988723467;25.1809988723467;4.98907543569374;-1.01092456430626;-1.01092456430626;45.9178694678549;1.91786946785495;1.91786946785495;215.085002035531;63.0850020355314;63.0850020355314;23.1006504311538;1.10065043115383;1.10065043115383;21.5545288362342;-0.44547116376582;-0.44547116376582;152.741838137736;7.74183813773556;7.74183813773556
16;SNEV16;open;SNEV16_open;106;90;334;5881;250;-18;268;48;194;194;31;431;57;6;44;165;24;24;153;134.290460003931;28.2904600039312;28.2904600039312;94.4397355294241;4.4397355294241;4.4397355294241;339.418590753011;5.41859075301119;5.41859075301119;5951.00494892263;70.0049489226303;70.0049489226303;287.362456763371;37.362456763371;37.362456763371;11.4501266811461;-6.54987331885394;29.4501266811461;279.083328409818;11.0833284098177;11.0833284098177;118.226069319303;70.2260693193028;70.2260693193028;229.103513189282;35.1035131892818;35.1035131892818;227.954243130437;33.9542431304372;33.9542431304372;55.7832759846589;24.7832759846589;24.7832759846589;492.652847508096;61.6528475080957;61.6528475080957;62.5697465661751;5.56974656617511;5.56974656617511;7.9677883219589;1.9677883219589;1.9677883219589;36.6292836012342;-7.37071639876584;-7.37071639876584;176.714978571586;11.7149785715865;11.7149785715865;34.583111188876;10.583111188876;10.583111188876;33.2594193362403;9.25941933624027;9.25941933624027;131.393157259024;-21.6068427409757;-21.6068427409757
17;LADR;open;LADR_open;136;107;341;6700;309;-3;312;67;237;237;50;529;75;4;54;215;16;16;203;142.364942350173;6.36494235017324;6.36494235017324;91.5657315812584;-15.4342684187416;-15.4342684187416;332.687464703501;-8.31253529649888;-8.31253529649888;5829.69648685568;-870.303513144321;-870.303513144321;278.310698718562;-30.6893012814376;-30.6893012814376;22.2421312961309;19.2421312961309;25.2421312961309;272.578659754813;-39.4213402451866;-39.4213402451866;122.046147336235;55.0461473362354;55.0461473362354;224.441963193127;-12.5580368068727;-12.5580368068727;232.002841006055;-4.99715899394519;-4.99715899394519;64.0861127469028;14.0861127469028;14.0861127469028;598.472035112526;69.4720351125263;69.4720351125263;84.3258817780425;9.32588177804247;9.32588177804247;7.3645798326303;3.3645798326303;3.3645798326303;37.4115223603839;-16.5884776396161;-16.5884776396161;237.916920107383;22.9169201073834;22.9169201073834;26.0216501085752;10.0216501085752;10.0216501085752;27.5309185481557;11.5309185481557;11.5309185481557;161.87508245978;-41.1249175402204;-41.1249175402204
18;CHAZA;open;CHAZA_open;141;106;340;6742;315;2;313;72;244;244;55;649;92;5;53;262;19;19;254;150.511378367792;9.5113783677921;9.5113783677921;97.1443136329448;-8.85568636705521;-8.85568636705521;337.986500440206;-2.01349955979396;-2.01349955979396;5793.61107903059;-948.388920969414;-948.388920969414;283.514457418724;-31.485542581276;-31.485542581276;26.4116683509866;24.4116683509866;24.4116683509866;280.760644923233;-32.239355076767;-32.239355076767;131.330670837924;59.3306708379235;59.3306708379235;233.513530841973;-10.4864691580267;-10.4864691580267;240.628341499086;-3.37165850091361;-3.37165850091361;70.6267859761195;15.6267859761195;15.6267859761195;570.403049245797;-78.5969507542026;-78.5969507542026;83.4098328076937;-8.59016719230631;-8.59016719230631;6.23786780390242;1.23786780390242;1.23786780390242;41.4750008255512;-11.5249991744488;-11.5249991744488;233.928378945705;-28.0716210542954;-28.0716210542954;20.9540355818783;1.9540355818783;1.9540355818783;21.659830723933;2.65983072393298;2.65983072393298;143.631803584886;-110.368196415114;-110.368196415114
19;CHAZB;open;CHAZB_open;148;106;339;6774;322;9;314;78;251;251;62;631;90;5;54;256;19;19;248;150.730274662158;2.73027466215797;2.73027466215797;92.5586883761146;-13.4413116238854;-13.4413116238854;334.619260169619;-4.38073983038112;-4.38073983038112;5790.09113184271;-983.908868157286;-983.908868157286;281.703615377197;-40.2963846228035;-40.2963846228035;27.1416899226385;18.1416899226385;18.1416899226385;270.09348050219;-43.90651949781;-43.90651949781;123.987434772275;45.9874347722754;45.9874347722754;236.029260743027;-14.9707392569726;-14.9707392569726;241.408405756785;-9.59159424321516;-9.59159424321516;70.5853843034121;8.58538430341211;8.58538430341211;597.978894057773;-33.0211059422269;-33.0211059422269;85.2388617830937;-4.76113821690628;-4.76113821690628;6.64410365982101;1.64410365982101;1.64410365982101;41.3535960103122;-12.6464039896878;-12.6464039896878;240.992137548448;-15.0078624515519;-15.0078624515519;23.6571954680028;4.65719546800284;4.65719546800284;23.5767257325125;4.5767257325125;4.5767257325125;165.319834037125;-82.6801659628745;-82.6801659628745
20;CHIM;open;CHIM_open;130;107;342;6679;303;-9;311;62;231;231;45;672;96;5;53;272;21;21;260;138.261660693668;8.26166069366781;8.26166069366781;96.1599164663512;-10.8400835336488;-10.8400835336488;333.542625487533;-8.45737451246737;-8.45737451246737;5839.16491126701;-839.835088732993;-839.835088732993;276.124186265882;-26.875813734118;-26.875813734118;19.436315092379;10.436315092379;28.436315092379;281.352753281861;-29.6472467181393;-29.6472467181393;129.161895121652;67.1618951216519;67.1618951216519;214.083809333073;-16.9161906669274;-16.9161906669274;228.080033068918;-2.9199669310818;-2.9199669310818;60.2616298080959;15.2616298080959;15.2616298080959;579.874077614982;-92.1259223850176;-92.1259223850176;81.1676135495155;-14.8323864504845;-14.8323864504845;12.1287117722886;7.12871177228859;7.12871177228859;36.883675387986;-16.116324612014;-16.116324612014;228.24782991079;-43.7521700892099;-43.7521700892099;40.0287348759008;19.0287348759008;19.0287348759008;45.4265804929279;24.4265804929279;24.4265804929279;137.62673486322;-122.37326513678;-122.37326513678
