plot;plot_code;nurse;nurse_code;oc_bio01;oc_bio02;oc_bio03;oc_bio04;oc_bio05;oc_bio06;oc_bio07;oc_bio08;oc_bio09;oc_bio10;oc_bio11;oc_bio12;oc_bio13;oc_bio14;oc_bio15;oc_bio16;oc_bio17;oc_bio18;oc_bio19;cic_bio01;cd_abs_bio01;cd_bio01;cic_bio02;cd_abs_bio02;cd_bio02;cic_bio03;cd_abs_bio03;cd_bio03;cic_bio04;cd_abs_bio04;cd_bio04;cic_bio05;cd_abs_bio05;cd_bio05;cic_bio06;cd_abs_bio06;cd_bio06;cic_bio07;cd_abs_bio07;cd_bio07;cic_bio08;cd_abs_bio08;cd_bio08;cic_bio09;cd_abs_bio09;cd_bio09;cic_bio10;cd_abs_bio10;cd_bio10;cic_bio11;cd_abs_bio11;cd_bio11;cic_bio12;cd_abs_bio12;cd_bio12;cic_bio13;cd_abs_bio13;cd_bio13;cic_bio14;cd_abs_bio14;cd_bio14;cic_bio15;cd_abs_bio15;cd_bio15;cic_bio16;cd_abs_bio16;cd_bio16;cic_bio17;cd_abs_bio17;cd_bio17;cic_bio18;cd_abs_bio18;cd_bio18;cic_bio19;cd_abs_bio19;cd_bio19
21;SEGUR;open;SEGUR_open;109;103;342;6511;279;-22;301;42;208;208;27;772;105;10;47;295;40;40;275;111.289862265597;2.28986226559709;2.28986226559709;84.8634271984811;-18.1365728015189;-18.1365728015189;313.424567666161;-28.5754323338394;-28.5754323338394;5916.66559917155;-594.334400828446;-594.334400828446;250.00508421519;-28.9949157848099;-28.9949157848099;4.35366762199057;-17.6463323780094;26.3536676219906;264.643902394615;-36.3560976053852;-36.3560976053852;83.9853497647624;41.9853497647624;41.9853497647624;150.4582002102;-57.5417997898001;-57.5417997898001;194.694187224292;-13.3058127757085;-13.3058127757085;40.1515924858963;13.1515924858963;13.1515924858963;689.753503260793;-82.2464967392067;-82.2464967392067;80.0093304403723;-24.9906695596277;-24.9906695596277;29.9054641795422;19.9054641795422;19.9054641795422;23.1902710278661;-23.8097289721339;-23.8097289721339;229.239215165055;-65.760784834945;-65.760784834945;98.9055102549702;58.9055102549702;58.9055102549702;115.161965097396;75.1619650973962;75.1619650973962;160.236547232912;-114.763452767088;-114.763452767088
22;NCABL;open;NCABL_open;112;103;341;6538;283;-19;302;45;212;212;30;756;106;9;49;296;35;35;278;117.160504665638;5.16050466563796;5.16050466563796;93.1380628557074;-9.8619371442926;-9.8619371442926;329.315476404959;-11.6845235950408;-11.6845235950408;5986.03489175199;-551.965108248013;-551.965108248013;266.042193071652;-16.9578069283478;-16.9578069283478;2.68512634607202;-16.314873653928;21.685126346072;272.732968638624;-29.2670313613762;-29.2670313613762;68.5168061860674;23.5168061860674;23.5168061860674;197.496735326211;-14.5032646737886;-14.5032646737886;207.302864962987;-4.69713503701252;-4.69713503701252;41.6767932981676;11.6767932981676;11.6767932981676;587.304701364596;-168.695298635404;-168.695298635404;77.5263431526214;-28.4736568473786;-28.4736568473786;21.4353359583885;12.4353359583885;12.4353359583885;29.1401551560778;-19.8598448439222;-19.8598448439222;216.706786783232;-79.2932132167679;-79.2932132167679;71.1129177313762;36.1129177313762;36.1129177313762;78.058379853612;43.058379853612;43.058379853612;139.82568870311;-138.17431129689;-138.17431129689
23;PALOM;open;PALOM_open;130;106;342;6683;303;-9;311;61;231;231;44;703;100;5;52;284;21;21;270;130.873181575561;0.873181575560579;0.873181575560579;90.2191531733702;-15.7808468266298;-15.7808468266298;319.920033369514;-22.0799666304857;-22.0799666304857;5919.30718733743;-763.692812662565;-763.692812662565;269.795501129411;-33.2044988705894;-33.2044988705894;14.6365968661606;5.63659686616064;23.6365968661606;273.423935826733;-37.5760641732672;-37.5760641732672;102.956485166723;41.9564851667233;41.9564851667233;196.957902381965;-34.0420976180347;-34.0420976180347;219.055143548743;-11.9448564512574;-11.9448564512574;52.693115189251;8.69311518925098;8.69311518925098;662.948193653358;-40.0518063466417;-40.0518063466417;83.4045484048585;-16.5954515951415;-16.5954515951415;22.1985737497409;17.1985737497409;17.1985737497409;31.6157089814977;-20.3842910185023;-20.3842910185023;237.825940687869;-46.1740593121306;-46.1740593121306;70.0657562568952;49.0657562568952;49.0657562568952;83.8831784028516;62.8831784028516;62.8831784028516;162.833397471386;-107.166602528614;-107.166602528614
24;QUIBJ;open;QUIBJ_open;128;107;343;6655;300;-11;311;60;228;228;43;571;81;4;54;231;16;16;225;131.666738835661;3.66673883566062;3.66673883566062;89.7973145162078;-17.2026854837922;-17.2026854837922;326.187616708723;-16.8123832912773;-16.8123832912773;5810.48482374212;-844.515176257883;-844.515176257883;266.331765537724;-33.6682344622756;-33.6682344622756;16.3360374944676;5.33603749446759;27.3360374944676;274.976552137163;-36.0234478628373;-36.0234478628373;117.22922194725;57.2292219472505;57.2292219472505;195.526649550496;-32.4733504495038;-32.4733504495038;218.134796812976;-9.86520318702429;-9.86520318702429;55.7355239246803;12.7355239246803;12.7355239246803;628.370328919031;57.3703289190312;57.3703289190312;81.9000740957423;0.900074095742269;0.900074095742269;16.174088558278;12.174088558278;12.174088558278;31.3544991992601;-22.6455008007399;-22.6455008007399;231.636543525284;0.636543525283514;0.636543525283514;51.7603061880371;35.7603061880371;35.7603061880371;60.2922070461677;44.2922070461677;44.2922070461677;154.599893355396;-70.4001066446044;-70.4001066446044
25;RESER;open;RESER_open;116;103;340;6551;287;-15;302;49;216;216;33;708;97;9;47;272;35;35;251;112.541021281192;-3.45897871880783;-3.45897871880783;88.7031938965638;-14.2968061034362;-14.2968061034362;318.836622783062;-21.1633772169379;-21.1633772169379;6005.70984233064;-545.290157669356;-545.290157669356;258.271157902638;-28.7288420973616;-28.7288420973616;0.0828289844434756;-14.9171710155565;15.0828289844435;272.157065312301;-29.8429346876994;-29.8429346876994;73.7407624404093;24.7407624404093;24.7407624404093;166.517097127403;-49.4829028725968;-49.4829028725968;198.839408168554;-17.1605918314464;-17.1605918314464;38.0309432528485;5.03094325284854;5.03094325284854;637.533466210318;-70.4665337896821;-70.4665337896821;78.0945419497552;-18.9054580502448;-18.9054580502448;25.7958805361162;16.7958805361162;16.7958805361162;26.5938559272038;-20.4061440727962;-20.4061440727962;221.460756939776;-50.5392430602245;-50.5392430602245;83.7266022623112;48.7266022623112;48.7266022623112;99.4440264282045;64.4440264282045;64.4440264282045;152.080915179311;-98.9190848206887;-98.9190848206887
26;RIOMD;open;RIOMD_open;113;103;341;6540;284;-18;302;46;213;213;30;747;104;9;49;292;35;35;274;112.427868311306;-0.572131688693958;-0.572131688693958;87.2476659697723;-15.7523340302277;-15.7523340302277;318.860657666106;-22.1393423338944;-22.1393423338944;5929.20711323086;-610.792886769143;-610.792886769143;255.678353493863;-28.321646506137;-28.321646506137;2.79809856615435;-15.2019014338456;20.7980985661544;261.649066138333;-40.3509338616667;-40.3509338616667;73.749542551388;27.749542551388;27.749542551388;167.59447005334;-45.4055299466603;-45.4055299466603;197.621599648345;-15.3784003516548;-15.3784003516548;39.6070205599097;9.60702055990969;9.60702055990969;647.402120552328;-99.597879447672;-99.597879447672;77.8099901141176;-26.1900098858824;-26.1900098858824;29.3757744944421;20.3757744944421;20.3757744944421;23.445193251283;-25.554806748717;-25.554806748717;220.606390915402;-71.393609084598;-71.393609084598;95.1182369908976;60.1182369908976;60.1182369908976;110.745440976008;75.7454409760084;75.7454409760084;145.071657236274;-128.928342763726;-128.928342763726
27;DNANA;open;DNANA_open;186;68;322;4749;303;92;211;141;257;257;126;603;108;1;69;309;7;7;280;172.343325228484;-13.6566747715165;-13.6566747715165;80.5408332300359;12.5408332300359;12.5408332300359;332.999233513678;10.9992335136781;10.9992335136781;5259.97098410402;510.970984104016;510.970984104016;307.739538946972;4.73953894697206;4.73953894697206;63.9222902696001;-28.0777097303999;-28.0777097303999;242.491125957562;31.4911259575624;31.4911259575624;127.357551529648;-13.6424484703517;-13.6424484703517;255.40553383943;-1.5944661605696;-1.5944661605696;255.613692465147;-1.38630753485302;-1.38630753485302;104.299752750747;-21.7002472492532;-21.7002472492532;599.874335336945;-3.12566466305509;-3.12566466305509;99.5399646586067;-8.46003534139325;-8.46003534139325;2.30774817103599;1.30774817103599;1.30774817103599;62.032564490058;-6.96743550994198;-6.96743550994198;282.270695708528;-26.7293042914715;-26.7293042914715;10.3458541036067;3.34585410360668;3.34585410360668;10.3608820924315;3.36088209243148;3.36088209243148;247.056368350922;-32.9436316490781;-32.9436316490781
28;CALBL;open;CALBL_open;186;39;222;4679;280;103;177;215;257;257;129;307;50;3;52;126;13;13;103;170.263651924003;-15.736348075997;-15.736348075997;79.691337008485;40.691337008485;40.691337008485;318.332155377423;96.3321553774226;96.3321553774226;5618.0064472953;939.006447295304;939.006447295304;294.462492515225;14.4624925152246;14.4624925152246;56.1954734665804;-46.8045265334196;-46.8045265334196;248.131187925097;71.1311879250971;71.1311879250971;189.018307283613;-25.9816927163875;-25.9816927163875;250.398803644456;-6.60119635554361;-6.60119635554361;254.691077547542;-2.30892245245789;-2.30892245245789;96.5442150818618;-32.4557849181382;-32.4557849181382;359.339367285383;52.3393672853825;52.3393672853825;52.4903540620265;2.49035406202653;2.49035406202653;3.37523044901133;0.375230449011327;0.375230449011327;47.6000692602364;-4.39993073976357;-4.39993073976357;143.807544047424;17.807544047424;17.807544047424;12.2558327730119;-0.744167226988115;-0.744167226988115;12.4631058151588;-0.536894184841177;-0.536894184841177;85.8774325109158;-17.1225674890842;-17.1225674890842
1;SNEV01;facil;SNEV01_facil;117;104;349;6270;279;-18;297;55;212;212;38;588;91;3;58;262;11;11;245;135.216043923504;18.2160439235044;18.2160439235044;98.2622861972591;-5.73771380274087;-5.73771380274087;343.339545635415;-5.66045436458495;-5.66045436458495;5945.3899095303;-324.6100904697;-324.6100904697;284.366270909201;5.36627090920092;5.36627090920092;11.9765762129463;-6.02342378705369;29.9765762129463;286.239824105106;-10.7601758948942;-10.7601758948942;121.564415580823;66.5644155808225;66.5644155808225;227.429011089342;15.4290110893421;15.4290110893421;229.772549673598;17.7725496735983;17.7725496735983;54.5309856454731;16.5309856454731;16.5309856454731;537.691324781355;-50.3086752186447;-50.3086752186447;79.772929175456;-11.227070824544;-11.227070824544;5.1462390619103;2.1462390619103;2.1462390619103;45.4015037782245;-12.5984962217755;-12.5984962217755;212.597134064597;-49.4028659354025;-49.4028659354025;20.1600933574704;9.16009335747037;9.16009335747037;20.6732850251622;9.67328502516218;9.67328502516218;145.660356910196;-99.3396430898044;-99.3396430898044
2;SNEV02;facil;SNEV02_facil;99;104;352;6199;259;-36;295;37;192;192;20;614;93;4;58;269;14;14;251;132.145470354648;33.1454703546484;33.1454703546484;91.3590258169593;-12.6409741830407;-12.6409741830407;341.133584017526;-10.8664159824743;-10.8664159824743;5827.35507822002;-371.644921779978;-371.644921779978;280.17888573897;21.1788857389696;21.1788857389696;10.242303060718;-25.757696939282;46.242303060718;270.321185953118;-24.6788140468823;-24.6788140468823;122.985636510705;85.9856365107052;85.9856365107052;223.887058763459;31.8870587634591;31.8870587634591;226.644312008501;34.6443120085013;34.6443120085013;53.3823306237144;33.3823306237144;33.3823306237144;507.903959478855;-106.096040521145;-106.096040521145;81.5297981172179;-11.4702018827821;-11.4702018827821;5.37751404517295;1.37751404517295;1.37751404517295;43.9041729386927;-14.0958270613073;-14.0958270613073;195.435784881681;-73.5642151183191;-73.5642151183191;22.1116434217974;8.11164342179738;8.11164342179738;22.4936612841793;8.49366128417933;8.49366128417933;148.223785959349;-102.776214040651;-102.776214040651
3;SNEV03;facil;SNEV03_facil;81;104;354;6132;240;-53;293;21;173;173;3;632;95;4;57;275;14;14;255;131.350074289321;50.3500742893206;50.3500742893206;97.6592272982369;-6.34077270176311;-6.34077270176311;342.040899797918;-11.9591002020816;-11.9591002020816;5886.36186187305;-245.638138126952;-245.638138126952;282.474066471026;42.4740664710258;42.4740664710258;16.4525805533079;-36.5474194466921;69.4525805533079;294.730467765543;1.73046776554264;1.73046776554264;89.9116140795164;68.9116140795164;68.9116140795164;221.445436842108;48.4454368421076;48.4454368421076;222.506721204473;49.5067212044733;49.5067212044733;54.6344588743951;51.6344588743951;51.6344588743951;507.511588593358;-124.488411406642;-124.488411406642;60.6147778145545;-34.3852221854455;-34.3852221854455;4.4085232530174;0.408523253017403;0.408523253017403;36.1627232463469;-20.8372767536531;-20.8372767536531;172.664610514457;-102.335389485543;-102.335389485543;17.1605150718403;3.16051507184029;3.16051507184029;17.4112978304421;3.41129783044207;3.41129783044207;130.894620311611;-124.105379688389;-124.105379688389
4;SNEV04;facil;SNEV04_facil;115;96;340;6082;267;-14;281;55;207;207;38;417;60;4;50;175;18;18;160;149.91336427539;34.9133642753899;34.9133642753899;99.6593610040634;3.65936100406337;3.65936100406337;342.486598046676;2.48659804667631;2.48659804667631;5931.17327626165;-150.826723738354;-150.826723738354;293.766371221464;26.7663712214639;26.7663712214639;22.0966692026084;8.09666920260836;36.0966692026084;296.458125016929;15.4581250169285;15.4581250169285;97.1142365077766;42.1142365077766;42.1142365077766;239.487797309006;32.4877973090065;32.4877973090065;245.332109367227;38.332109367227;38.332109367227;69.4666320003349;31.4666320003349;31.4666320003349;576.005811810479;159.005811810479;159.005811810479;83.2821961438721;23.2821961438721;23.2821961438721;4.44339530243072;0.443395302430717;0.443395302430717;43.9729325980831;-6.02706740191693;-6.02706740191693;228.107472265083;53.1074722650825;53.1074722650825;15.4065206245701;-2.59347937542992;-2.59347937542992;14.6478047489814;-3.35219525101855;-3.35219525101855;153.708942488115;-6.29105751188501;-6.29105751188501
5;SNEV05;facil;SNEV05_facil;94;97;344;6049;246;-36;282;34;185;185;17;433;60;5;49;177;19;19;162;119.389019463305;25.3890194633048;25.3890194633048;94.7867222740703;-2.21327772592967;-2.21327772592967;333.781796957945;-10.2182030420548;-10.2182030420548;6266.4122381642;217.412238164204;217.412238164204;275.547980867422;29.5479808674223;29.5479808674223;-10.7133725966653;-25.2866274033347;25.2866274033347;291.000834355235;9.00083435523487;9.00083435523487;69.1399439043456;35.1399439043456;35.1399439043456;213.763343140402;28.7633431404015;28.7633431404015;215.106785392189;30.1067853921891;30.1067853921891;39.869139569271;22.869139569271;22.869139569271;589.101833971523;156.101833971523;156.101833971523;79.8979684053888;19.8979684053888;19.8979684053888;4.58655481146922;-0.413445188530784;-0.413445188530784;44.8712816207456;-4.12871837925436;-4.12871837925436;230.476422248973;53.4764222489727;53.4764222489727;16.5407706896227;-2.45922931037729;-2.45922931037729;16.6081351227297;-2.39186487727033;-2.39186487727033;199.564749116897;37.5647491168968;37.5647491168968
6;SNEV06;facil;SNEV06_facil;67;99;349;5994;219;-63;282;8;157;157;-9;581;80;5;53;230;19;19;223;106.844172785762;39.8441727857619;39.8441727857619;98.2904580492948;-0.709541950705159;-0.709541950705159;345.617103780983;-3.38289621901714;-3.38289621901714;5968.78219152703;-25.217808472974;-25.217808472974;250.327992001222;31.3279920012217;31.3279920012217;-22.2478205971684;-40.7521794028316;40.7521794028316;284.361111716042;2.36111171604193;2.36111171604193;66.336942751081;58.336942751081;58.336942751081;195.142887566851;38.1428875668506;38.1428875668506;199.561602028061;42.5616020280605;42.5616020280605;27.2119891506294;18.2119891506294;36.2119891506294;541.51218597419;-39.4878140258104;-39.4878140258104;74.0962384697881;-5.90376153021185;-5.90376153021185;4.87807095344261;-0.121929046557391;-0.121929046557391;44.7073613386949;-8.29263866130506;-8.29263866130506;210.489556735897;-19.5104432641027;-19.5104432641027;18.5019459646837;-0.498054035316333;-0.498054035316333;18.4294256002452;-0.570574399754801;-0.570574399754801;174.752798395132;-48.2472016048679;-48.2472016048679
7;SNEV07;facil;SNEV07_facil;111;103;350;6192;271;-23;294;50;204;204;32;628;99;4;58;285;14;14;263;142.119487423507;31.1194874235066;31.1194874235066;95.2111408371585;-7.78885916284148;-7.78885916284148;332.844830086075;-17.1551699139251;-17.1551699139251;5800.96027484173;-391.03972515827;-391.03972515827;287.763314929516;16.7633149295161;16.7633149295161;24.6953004000678;1.69530040006778;47.6953004000678;285.913695507774;-8.08630449222574;-8.08630449222574;141.686325950656;91.6863259506564;91.6863259506564;235.969094789475;31.969094789475;31.969094789475;239.559138201252;35.559138201252;35.559138201252;61.478295628854;29.478295628854;29.478295628854;515.901706523908;-112.098293476092;-112.098293476092;81.0143409438441;-17.9856590561559;-17.9856590561559;7.32936655403877;3.32936655403877;3.32936655403877;43.2196142181224;-14.7803857818776;-14.7803857818776;217.189697276395;-67.8103027236048;-67.8103027236048;30.9430445318231;16.9430445318231;16.9430445318231;32.4340380711584;18.4340380711584;18.4340380711584;112.373311124314;-150.626688875686;-150.626688875686
8;SNEV08;facil;SNEV08_facil;99;103;352;6157;257;-35;293;37;191;191;20;638;99;4;58;285;14;14;265;131.935209955129;32.9352099551294;32.9352099551294;98.6207506686186;-4.37924933138143;-4.37924933138143;345.379398447999;-6.62060155200129;-6.62060155200129;5837.79481015335;-319.205189846649;-319.205189846649;285.71810591168;28.7181059116803;28.7181059116803;11.2248450333213;-23.7751549666787;46.2248450333213;289.065208560269;-3.93479143973116;-3.93479143973116;91.5263667613346;54.5263667613346;54.5263667613346;226.392226769752;35.3922267697519;35.3922267697519;228.00609612488;37.0060961248805;37.0060961248805;53.2526836915085;33.2526836915085;33.2526836915085;552.365216128836;-85.6347838711644;-85.6347838711644;83.1435704015256;-15.8564295984744;-15.8564295984744;4.35379515546276;0.353795155462763;0.353795155462763;50.0703116395295;-7.92968836047048;-7.92968836047048;224.091584065253;-60.9084159347465;-60.9084159347465;17.1609355953557;3.16093559535573;3.16093559535573;17.2090556774339;3.20905567743387;3.20905567743387;168.938465028846;-96.0615349711541;-96.0615349711541
9;SNEV09;facil;SNEV09_facil;109;105;350;6302;272;-27;299;46;204;204;29;615;92;4;58;269;12;12;252;128.447746960422;19.4477469604217;19.4477469604217;96.7039123536629;-8.2960876463371;-8.2960876463371;337.40470126107;-12.5952987389296;-12.5952987389296;5953.76720020835;-348.232799791655;-348.232799791655;279.708208192025;7.70820819202459;7.70820819202459;8.14520507332896;-18.854794926671;35.145205073329;281.89403683083;-17.1059631691701;-17.1059631691701;94.5427259265601;48.5427259265601;48.5427259265601;219.784100595353;15.7841005953527;15.7841005953527;220.984804415685;16.9848044156848;16.9848044156848;51.8124477817063;22.8124477817063;22.8124477817063;563.03249068916;-51.9675093108395;-51.9675093108395;80.6881892404828;-11.3118107595172;-11.3118107595172;7.31276508745674;3.31276508745674;3.31276508745674;48.3151882529232;-9.68481174707679;-9.68481174707679;228.389438465192;-40.6105615348083;-40.6105615348083;29.3306703033009;17.3306703033009;17.3306703033009;30.3952459529001;18.3952459529001;18.3952459529001;181.953424525357;-70.0465754746434;-70.0465754746434
10;SNEV10;facil;SNEV10_facil;95;104;352;6222;256;-40;296;33;189;189;16;612;91;4;57;265;14;14;249;132.113968533759;37.1139685337588;37.1139685337588;95.3281987046024;-8.67180129539759;-8.67180129539759;336.529277712549;-15.4707222874513;-15.4707222874513;5899.53601391513;-322.463986084875;-322.463986084875;283.266706345244;27.266706345244;27.266706345244;11.4342338536416;-28.5657661463584;51.4342338536416;280.600743753421;-15.3992562465789;-15.3992562465789;108.499724098645;75.499724098645;75.499724098645;226.122615486831;37.122615486831;37.122615486831;226.535212093345;37.5352120933448;37.5352120933448;54.5440737086114;38.5440737086114;38.5440737086114;523.751979382046;-88.2480206179539;-88.2480206179539;70.4349382880116;-20.5650617119884;-20.5650617119884;9.61401255297321;5.61401255297321;5.61401255297321;39.0527340909853;-17.9472659090147;-17.9472659090147;201.229709128902;-63.7702908710978;-63.7702908710978;36.1196482148968;22.1196482148968;22.1196482148968;35.1900682061805;21.1900682061805;21.1900682061805;148.642675460914;-100.357324539086;-100.357324539086
11;SNEV11;facil;SNEV11_facil;79;104;354;6155;239;-55;294;18;172;172;1;636;93;4;56;270;14;14;253;134.605732847123;55.6057328471228;55.6057328471228;95.2345603948327;-8.76543960516734;-8.76543960516734;342.086463468575;-11.9135365314247;-11.9135365314247;5786.77652467543;-368.223475324571;-368.223475324571;293.707614570323;54.7076145703235;54.7076145703235;15.3626102137861;-39.6373897862139;70.3626102137861;280.380010124593;-13.6199898754072;-13.6199898754072;109.130352711587;91.1303527115867;91.1303527115867;232.95455625225;60.9545562522499;60.9545562522499;234.024668192462;62.0246681924623;62.0246681924623;57.202884012167;56.202884012167;56.202884012167;467.871420848896;-168.128579151104;-168.128579151104;54.1170821133881;-38.8829178866119;-38.8829178866119;6.05462475849995;2.05462475849995;2.05462475849995;32.7557592928609;-23.2442407071391;-23.2442407071391;153.138357521526;-116.861642478474;-116.861642478474;24.8376549264726;10.8376549264726;10.8376549264726;24.5571055194105;10.5571055194105;10.5571055194105;120.103417260282;-132.896582739718;-132.896582739718
12;SNEV12;facil;SNEV12_facil;117;98;345;6074;271;-14;285;57;209;209;40;525;85;4;54;236;14;14;207;155.275466389344;38.2754663893441;38.2754663893441;100.759400622653;2.75940062265286;2.75940062265286;343.289348733192;-1.71065126680804;-1.71065126680804;5818.93973787758;-255.060262122423;-255.060262122423;292.628722186772;21.6287221867719;21.6287221867719;31.799740704092;17.799740704092;45.799740704092;297.26702834429;12.2670283442904;12.2670283442904;103.138200745153;46.138200745153;46.138200745153;239.964783761401;30.964783761401;30.964783761401;245.52168986178;36.5216898617797;36.5216898617797;75.1322174499859;35.1322174499859;35.1322174499859;557.255809112845;32.2558091128446;32.2558091128446;82.0694662512462;-2.93053374875385;-2.93053374875385;3.94333698978331;-0.0566630102166927;-0.0566630102166927;45.6632126586795;-8.33678734132046;-8.33678734132046;224.084691019568;-11.9153089804323;-11.9153089804323;13.718414379366;-0.281585620633994;-0.281585620633994;13.7571600691545;-0.242839930845525;-0.242839930845525;128.363688510958;-78.6363114890416;-78.6363114890416
13;SNEV13;facil;SNEV13_facil;104;98;346;6038;257;-26;284;45;195;195;27;563;88;5;53;246;17;17;218;139.695609463177;35.6956094631772;35.6956094631772;101.835698890147;3.83569889014731;3.83569889014731;342.196129852567;-3.8038701474328;-3.8038701474328;6035.53650028652;-2.46349971348172;-2.46349971348172;293.69971198225;36.6997119822504;36.6997119822504;18.1302873112671;-7.86971268873289;44.1302873112671;301.075590809492;17.0755908094918;17.0755908094918;93.9839126907198;48.9839126907198;48.9839126907198;235.912009878706;40.9120098787064;40.9120098787064;237.603251049597;42.6032510495968;42.6032510495968;59.1193751718623;32.1193751718623;32.1193751718623;550.243911762948;-12.756088237052;-12.756088237052;80.0116758878147;-7.98832411218534;-7.98832411218534;4.20559018693803;-0.794409813061968;-0.794409813061968;48.9228155353964;-4.07718446460358;-4.07718446460358;226.680463516674;-19.3195364833263;-19.3195364833263;15.5215092106664;-1.47849078933357;-1.47849078933357;15.5787683751735;-1.42123162482646;-1.42123162482646;158.19263905309;-59.8073609469103;-59.8073609469103
14;SNEV14;facil;SNEV14_facil;74;99;351;5957;226;-56;282;16;163;163;-2;585;87;5;51;246;19;19;221;108.435105287238;34.4351052872375;34.4351052872375;98.7595279603208;-0.240472039679176;-0.240472039679176;338.046233117998;-12.9537668820018;-12.9537668820018;6243.03813480535;286.038134805353;286.038134805353;262.453615057534;36.4536150575343;36.4536150575343;-17.2109778724386;-38.7890221275614;38.7890221275614;290.221880525118;8.22188052511819;8.22188052511819;58.4258653955741;42.4258653955741;42.4258653955741;201.858528739917;38.8585287399169;38.8585287399169;200.409599726386;37.4095997263862;37.4095997263862;32.5371107975047;30.5371107975047;34.5371107975047;572.117440109089;-12.8825598909108;-12.8825598909108;79.1734050691336;-7.82659493086642;-7.82659493086642;12.3257477812435;7.32574778124351;7.32574778124351;44.389307481857;-6.61069251814304;-6.61069251814304;227.767153921754;-18.2328460782455;-18.2328460782455;40.009749356884;21.009749356884;21.009749356884;29.9446614026323;10.9446614026323;10.9446614026323;206.188712502497;-14.8112874975032;-14.8112874975032
15;SNEV15;facil;SNEV15_facil;114;89;332;5887;258;-9;267;57;203;203;40;412;51;6;44;152;22;22;145;154.249323560685;40.2493235606852;40.2493235606852;98.1865729694057;9.1865729694057;9.1865729694057;339.861889034346;7.86188903434589;7.86188903434589;5855.37442615814;-31.625573841864;-31.625573841864;299.211777248342;41.2117772483422;41.2117772483422;31.766154182165;22.766154182165;40.766154182165;281.520192614291;14.5201926142914;14.5201926142914;120.820628995089;63.8206289950893;63.8206289950893;241.832009711603;38.8320097116034;38.8320097116034;244.105740846072;41.1057408460718;41.1057408460718;72.4868608725528;32.4868608725528;32.4868608725528;543.428802359876;131.428802359876;131.428802359876;80.8124381565208;29.8124381565208;29.8124381565208;5.13274465533707;-0.867255344662928;-0.867255344662928;47.0366396945161;3.03663969451605;3.03663969451605;224.562275762469;72.5622757624686;72.5622757624686;22.0259051263261;0.0259051263261298;0.0259051263261298;22.5444375167923;0.544437516792335;0.544437516792335;162.743710120185;17.7437101201851;17.7437101201851
16;SNEV16;facil;SNEV16_facil;106;90;334;5881;250;-18;268;48;194;194;31;431;57;6;44;165;24;24;153;139.1141113739;33.1141113739001;33.1141113739001;93.5766461434735;3.57664614347348;3.57664614347348;330.110285710598;-3.88971428940204;-3.88971428940204;5813.43265951063;-67.5673404893687;-67.5673404893687;284.002448950673;34.0024489506732;34.0024489506732;19.9109411851982;1.91094118519824;37.9109411851982;276.028790558823;8.02879055882312;8.02879055882312;114.875233397756;66.8752333977564;66.8752333977564;229.628083190491;35.6280831904908;35.6280831904908;233.251535950382;39.2515359503818;39.2515359503818;61.0001680807716;30.0001680807716;30.0001680807716;515.548566636317;84.5485666363174;84.5485666363174;67.9817403502982;10.9817403502982;10.9817403502982;10.3576462937671;4.35764629376706;4.35764629376706;38.5078759262769;-5.49212407372313;-5.49212407372313;193.64613822057;28.64613822057;28.64613822057;41.0293678192559;17.0293678192559;17.0293678192559;38.0652891912825;14.0652891912825;14.0652891912825;133.373126151984;-19.6268738480158;-19.6268738480158
17;LADR;facil;LADR_facil;136;107;341;6700;309;-3;312;67;237;237;50;529;75;4;54;215;16;16;203;142.836766207423;6.83676620742321;6.83676620742321;90.8629755202201;-16.1370244797799;-16.1370244797799;331.500376902444;-9.4996230975558;-9.4996230975558;5803.00959282184;-896.990407178157;-896.990407178157;276.161151942655;-32.8388480573445;-32.8388480573445;21.7535307461427;18.7535307461427;24.7535307461427;271.964736622019;-40.0352633779805;-40.0352633779805;126.372823397737;59.3728233977373;59.3728233977373;222.215552602682;-14.7844473973177;-14.7844473973177;231.675186332474;-5.32481366752558;-5.32481366752558;64.1980165314765;14.1980165314765;14.1980165314765;607.729903852539;78.7299038525392;78.7299038525392;84.1541571371257;9.15415713712568;9.15415713712568;9.0903572656084;5.0903572656084;5.0903572656084;36.6187563675327;-17.3812436324673;-17.3812436324673;234.20074782455;19.2007478245502;19.2007478245502;30.6125627363572;14.6125627363572;14.6125627363572;32.0464133593598;16.0464133593598;16.0464133593598;161.515380418006;-41.4846195819939;-41.4846195819939
