species;pca1;pca2
Acer granatense;0.415403322934671;0.777868645828326
Acer granatense;0.415403322934671;0.708477402854689
Acer granatense;0.415403322934671;0.639086159881052
Acer granatense;0.359564332676271;0.604390538394234
Acer granatense;0.303725342417871;0.569694916907416
Acer granatense;0.247886352159471;0.534999295420598
Acer granatense;0.136208371642671;0.534999295420598
Acer granatense;0.0245303911258707;0.534999295420598
Acer granatense;-0.0871475893909297;0.534999295420598
Acer granatense;-0.142986579649329;0.569694916907416
Acer granatense;-0.198825569907729;0.604390538394234
Acer granatense;-0.31050355042453;0.604390538394234
Acer granatense;-0.366342540682929;0.639086159881052
Acer granatense;-0.366342540682929;0.708477402854689
Acer granatense;-0.422181530941329;0.743173024341507
Acer granatense;-0.422181530941329;0.750112148638871
Acer granatense;-0.466852723148049;0.777868645828326
Acer granatense;-0.466852723148049;0.847259888801962
Acer granatense;-0.466852723148049;0.916651131775598
Acer granatense;-0.466852723148049;0.986042374749235
Acer granatense;-0.466852723148049;1.05543361772287
Acer granatense;-0.466852723148049;1.12482486069651
Acer granatense;-0.422181530941329;1.15258135788596
Acer granatense;-0.355174742631249;1.19421610367014
Acer granatense;-0.355174742631249;1.26360734664378
Acer granatense;-0.31050355042453;1.29136384383324
Acer granatense;-0.198825569907729;1.29136384383324
Acer granatense;-0.0871475893909297;1.29136384383324
Acer granatense;0.0245303911258707;1.29136384383324
Acer granatense;0.0692015833325909;1.26360734664378
Acer granatense;0.136208371642671;1.2219726008596
Acer granatense;0.180879563849391;1.19421610367014
Acer granatense;0.247886352159471;1.15258135788596
Acer granatense;0.292557544366191;1.12482486069651
Acer granatense;0.359564332676271;1.08319011491233
Acer granatense;0.404235524882991;1.05543361772287
Acer granatense;0.404235524882991;0.986042374749235
Acer granatense;0.404235524882991;0.916651131775598
Acer granatense;0.471242313193071;0.875016385991417
Acer granatense;0.515913505399791;0.847259888801962
Acer granatense;0.471242313193071;0.819503391612508
Acer granatense;0.404235524882991;0.777868645828326
Acer granatense;0.404235524882991;0.708477402854689
Acer granatense;0.404235524882991;0.639086159881052
Acer granatense;0.359564332676271;0.611329662691598
Acer granatense;0.292557544366191;0.569694916907416
Acer granatense;0.247886352159471;0.541938419717961
Acer granatense;0.136208371642671;0.541938419717961
Acer granatense;0.0245303911258707;0.541938419717961
Acer granatense;-0.0871475893909297;0.541938419717961
Acer granatense;-0.13181878159765;0.569694916907416
Acer granatense;-0.198825569907729;0.611329662691598
Acer granatense;-0.31050355042453;0.611329662691598
Acer granatense;-0.355174742631249;0.639086159881052
Acer granatense;-0.355174742631249;0.708477402854689
Acer granatense;-0.422181530941329;0.750112148638871
Acer granatense;-0.422181530941329;0.757051272936235
Acer granatense;-0.455684925096369;0.777868645828326
Acer granatense;-0.455684925096369;0.847259888801962
Acer granatense;-0.455684925096369;0.916651131775598
Acer granatense;-0.455684925096369;0.986042374749235
Acer granatense;-0.455684925096369;1.05543361772287
Acer granatense;-0.455684925096369;1.12482486069651
Acer granatense;-0.422181530941329;1.1456422335886
Acer granatense;-0.34400694457957;1.19421610367014
Acer granatense;-0.34400694457957;1.26360734664378
Acer granatense;-0.31050355042453;1.28442471953587
Acer granatense;-0.198825569907729;1.28442471953587
Acer granatense;-0.0871475893909297;1.28442471953587
Acer granatense;0.0245303911258707;1.28442471953587
Acer granatense;0.0580337852809109;1.26360734664378
Acer granatense;0.136208371642671;1.21503347656224
Acer granatense;0.169711765797711;1.19421610367014
Acer granatense;0.247886352159471;1.1456422335886
Acer granatense;0.281389746314511;1.12482486069651
Acer granatense;0.359564332676271;1.07625099061496
Acer granatense;0.393067726831311;1.05543361772287
Acer granatense;0.393067726831311;0.986042374749235
Acer granatense;0.393067726831311;0.916651131775598
Acer granatense;0.471242313193071;0.868077261694053
Acer granatense;0.504745707348111;0.847259888801962
Acer granatense;0.471242313193071;0.826442515909871
Acer granatense;0.393067726831311;0.777868645828326
Acer granatense;0.393067726831311;0.708477402854689
Acer granatense;0.393067726831311;0.639086159881052
Acer granatense;0.359564332676271;0.618268786988961
Acer granatense;0.281389746314511;0.569694916907416
Acer granatense;0.247886352159471;0.548877544015325
Acer granatense;0.136208371642671;0.548877544015325
Acer granatense;0.0245303911258707;0.548877544015325
Acer granatense;-0.0871475893909297;0.548877544015325
Acer granatense;-0.12065098354597;0.569694916907416
Acer granatense;-0.198825569907729;0.618268786988961
Acer granatense;-0.31050355042453;0.618268786988961
Acer granatense;-0.34400694457957;0.639086159881052
Acer granatense;-0.34400694457957;0.708477402854689
Acer granatense;-0.422181530941329;0.757051272936235
Acer granatense;-0.422181530941329;0.763990397233598
Acer granatense;-0.444517127044689;0.777868645828326
Acer granatense;-0.444517127044689;0.847259888801962
Acer granatense;-0.444517127044689;0.916651131775598
Acer granatense;-0.444517127044689;0.986042374749235
Acer granatense;-0.444517127044689;1.05543361772287
Acer granatense;-0.444517127044689;1.12482486069651
Acer granatense;-0.422181530941329;1.13870310929124
Acer granatense;-0.33283914652789;1.19421610367014
Acer granatense;-0.33283914652789;1.26360734664378
Acer granatense;-0.31050355042453;1.27748559523851
Acer granatense;-0.198825569907729;1.27748559523851
Acer granatense;-0.0871475893909297;1.27748559523851
Acer granatense;0.0245303911258707;1.27748559523851
Acer granatense;0.0468659872292308;1.26360734664378
Acer granatense;0.136208371642671;1.20809435226487
Acer granatense;0.158543967746031;1.19421610367014
Acer granatense;0.247886352159471;1.13870310929124
Acer granatense;0.270221948262831;1.12482486069651
Acer granatense;0.359564332676271;1.0693118663176
Acer granatense;0.381899928779631;1.05543361772287
Acer granatense;0.381899928779631;0.986042374749235
Acer granatense;0.381899928779631;0.916651131775598
Acer granatense;0.471242313193071;0.861138137396689
Acer granatense;0.493577909296431;0.847259888801962
Acer granatense;0.471242313193071;0.833381640207235
Acer granatense;0.381899928779631;0.777868645828326
Acer granatense;0.381899928779631;0.708477402854689
Acer granatense;0.381899928779631;0.639086159881052
Acer granatense;0.359564332676271;0.625207911286325
Acer granatense;0.270221948262831;0.569694916907416
Acer granatense;0.247886352159471;0.555816668312689
Acer granatense;0.136208371642671;0.555816668312689
Acer granatense;0.0245303911258707;0.555816668312689
Acer granatense;-0.0871475893909297;0.555816668312689
Acer granatense;-0.10948318549429;0.569694916907416
Acer granatense;-0.198825569907729;0.625207911286325
Acer granatense;-0.31050355042453;0.625207911286325
Acer granatense;-0.33283914652789;0.639086159881052
Acer granatense;-0.33283914652789;0.708477402854689
Acer granatense;-0.422181530941329;0.763990397233598
Acer granatense;-0.422181530941329;0.770929521530962
Acer granatense;-0.433349328993009;0.777868645828326
Acer granatense;-0.433349328993009;0.847259888801962
Acer granatense;-0.433349328993009;0.916651131775598
Acer granatense;-0.433349328993009;0.986042374749235
Acer granatense;-0.433349328993009;1.05543361772287
Acer granatense;-0.433349328993009;1.12482486069651
Acer granatense;-0.422181530941329;1.13176398499387
Acer granatense;-0.32167134847621;1.19421610367014
Acer granatense;-0.32167134847621;1.26360734664378
Acer granatense;-0.31050355042453;1.27054647094114
Acer granatense;-0.198825569907729;1.27054647094114
Acer granatense;-0.0871475893909297;1.27054647094114
Acer granatense;0.0245303911258707;1.27054647094114
Acer granatense;0.0356981891775508;1.26360734664378
Acer granatense;0.136208371642671;1.20115522796751
Acer granatense;0.147376169694351;1.19421610367014
Acer granatense;0.247886352159471;1.13176398499387
Acer granatense;0.259054150211151;1.12482486069651
Acer granatense;0.359564332676271;1.06237274202024
Acer granatense;0.370732130727951;1.05543361772287
Acer granatense;0.370732130727951;0.986042374749235
Acer granatense;0.370732130727951;0.916651131775598
Acer granatense;0.471242313193071;0.854199013099326
Acer granatense;0.482410111244751;0.847259888801962
Acer granatense;0.471242313193071;0.840320764504598
Acer granatense;0.370732130727951;0.777868645828326
Acer granatense;0.370732130727951;0.708477402854689
Acer granatense;0.370732130727951;0.639086159881052
Acer granatense;0.359564332676271;0.632147035583689
Acer granatense;0.259054150211151;0.569694916907416
Acer granatense;0.247886352159471;0.562755792610052
Acer granatense;0.136208371642671;0.562755792610052
Acer granatense;0.0245303911258707;0.562755792610052
Acer granatense;-0.0871475893909297;0.562755792610052
Acer granatense;-0.0983153874426097;0.569694916907416
Acer granatense;-0.198825569907729;0.632147035583689
Acer granatense;-0.31050355042453;0.632147035583689
Acer granatense;-0.32167134847621;0.639086159881052
Acer granatense;-0.32167134847621;0.708477402854689
Acer granatense;-0.422181530941329;0.770929521530962
Acer granatense;-0.422181530941329;0.777799323907273
Acer granatense;-0.422293097355432;0.777868645828326
Acer granatense;-0.422293097355432;0.847259888801962
Acer granatense;-0.422293097355432;0.916651131775598
Acer granatense;-0.422293097355432;0.986042374749235
Acer granatense;-0.422293097355432;1.05543361772287
Acer granatense;-0.422293097355432;1.12482486069651
Acer granatense;-0.422181530941329;1.12489418261756
Acer granatense;-0.310615116838632;1.19421610367014
Acer granatense;-0.310615116838632;1.26360734664378
Acer granatense;-0.31050355042453;1.26367666856483
Acer granatense;-0.198825569907729;1.26367666856483
Acer granatense;-0.0871475893909297;1.26367666856483
Acer granatense;0.0245303911258707;1.26367666856483
Acer granatense;0.0246419575399734;1.26360734664378
Acer granatense;0.136208371642671;1.1942854255912
Acer granatense;0.136319938056774;1.19421610367014
Acer granatense;0.247886352159471;1.12489418261756
Acer granatense;0.247997918573573;1.12482486069651
Acer granatense;0.359564332676271;1.05550293964392
Acer granatense;0.359675899090374;1.05543361772287
Acer granatense;0.359675899090374;0.986042374749235
Acer granatense;0.359675899090374;0.916651131775598
Acer granatense;0.471242313193071;0.847329210723015
Acer granatense;0.471353879607173;0.847259888801962
Acer granatense;0.471242313193071;0.847190566880909
Acer granatense;0.359675899090374;0.777868645828326
Acer granatense;0.359675899090374;0.708477402854689
Acer granatense;0.359675899090374;0.639086159881052
Acer granatense;0.359564332676271;0.63901683796
Acer granatense;0.247997918573573;0.569694916907416
Acer granatense;0.247886352159471;0.569625594986363
Acer granatense;0.136208371642671;0.569625594986363
Acer granatense;0.0245303911258707;0.569625594986363
Acer granatense;-0.0871475893909297;0.569625594986363
Acer granatense;-0.0872591558050324;0.569694916907416
Acer granatense;-0.198825569907729;0.63901683796
Acer granatense;-0.31050355042453;0.63901683796
Acer granatense;-0.310615116838632;0.639086159881052
Acer granatense;-0.310615116838632;0.708477402854689
Acer granatense;-0.422181530941329;0.777799323907273
Acer monspessulanum;-1.99042490964394;-0.932447809473876
Acer monspessulanum;-2.10020999351006;-0.82867588707652
Acer monspessulanum;-2.10020999351006;-0.71337375107946
Acer monspessulanum;-2.10020999351006;-0.598071615082399
Acer monspessulanum;-2.10020999351006;-0.482769479085339
Acer monspessulanum;-2.10020999351006;-0.367467343088278
Acer monspessulanum;-1.99042490964394;-0.263695420690924
Acer monspessulanum;-1.97822656699215;-0.252165207091218
Acer monspessulanum;-1.86844148312603;-0.148393284693863
Acer monspessulanum;-1.85624314047424;-0.136863071094157
Acer monspessulanum;-1.74645805660812;-0.0330911486968019
Acer monspessulanum;-1.73425971395633;-0.0215609350970958
Acer monspessulanum;-1.62447463009022;0.0822109873002587
Acer monspessulanum;-1.50249120357231;0.0822109873002587
Acer monspessulanum;-1.3805077770544;0.0822109873002587
Acer monspessulanum;-1.25852435053649;0.0822109873002587
Acer monspessulanum;-1.13654092401858;0.0822109873002587
Acer monspessulanum;-1.01455749750067;0.0822109873002587
Acer monspessulanum;-0.904772413634557;-0.0215609350970958
Acer monspessulanum;-0.904772413634557;-0.136863071094157
Acer monspessulanum;-0.904772413634557;-0.252165207091218
Acer monspessulanum;-0.904772413634557;-0.367467343088278
Acer monspessulanum;-1.01455749750067;-0.471239265485633
Acer monspessulanum;-1.02675584015246;-0.482769479085339
Acer monspessulanum;-1.13654092401858;-0.586541401482693
Acer monspessulanum;-1.14873926667037;-0.598071615082399
Acer monspessulanum;-1.14873926667037;-0.71337375107946
Acer monspessulanum;-1.25852435053649;-0.817145673476814
Acer monspessulanum;-1.27072269318828;-0.82867588707652
Acer monspessulanum;-1.3805077770544;-0.932447809473876
Acer monspessulanum;-1.50249120357231;-0.932447809473876
Acer monspessulanum;-1.5146895462241;-0.943978023073583
Acer monspessulanum;-1.62447463009022;-1.04774994547094
Acer monspessulanum;-1.74645805660812;-1.04774994547094
Acer monspessulanum;-1.85624314047424;-0.943978023073583
Acer monspessulanum;-1.86844148312603;-0.932447809473876
Acer monspessulanum;-1.99042490964394;-0.932447809473876
Acer monspessulanum;-1.99042490964394;-0.92091759587417
Acer monspessulanum;-2.08801165085827;-0.82867588707652
Acer monspessulanum;-2.08801165085827;-0.71337375107946
Acer monspessulanum;-2.08801165085827;-0.598071615082399
Acer monspessulanum;-2.08801165085827;-0.482769479085339
Acer monspessulanum;-2.08801165085827;-0.367467343088278
Acer monspessulanum;-1.99042490964394;-0.27522563429063
Acer monspessulanum;-1.96602822434036;-0.252165207091218
Acer monspessulanum;-1.86844148312603;-0.159923498293569
Acer monspessulanum;-1.84404479782245;-0.136863071094157
Acer monspessulanum;-1.74645805660812;-0.0446213622965081
Acer monspessulanum;-1.72206137130454;-0.0215609350970958
Acer monspessulanum;-1.62447463009022;0.0706807737005526
Acer monspessulanum;-1.50249120357231;0.0706807737005526
Acer monspessulanum;-1.3805077770544;0.0706807737005526
Acer monspessulanum;-1.25852435053649;0.0706807737005526
Acer monspessulanum;-1.13654092401858;0.0706807737005526
Acer monspessulanum;-1.01455749750067;0.0706807737005526
Acer monspessulanum;-0.916970756286348;-0.0215609350970958
Acer monspessulanum;-0.916970756286348;-0.136863071094157
Acer monspessulanum;-0.916970756286348;-0.252165207091218
Acer monspessulanum;-0.916970756286348;-0.367467343088278
Acer monspessulanum;-1.01455749750067;-0.459709051885927
Acer monspessulanum;-1.03895418280426;-0.482769479085339
Acer monspessulanum;-1.13654092401858;-0.575011187882987
Acer monspessulanum;-1.16093760932216;-0.598071615082399
Acer monspessulanum;-1.16093760932216;-0.71337375107946
Acer monspessulanum;-1.25852435053649;-0.805615459877108
Acer monspessulanum;-1.28292103584007;-0.82867588707652
Acer monspessulanum;-1.3805077770544;-0.92091759587417
Acer monspessulanum;-1.50249120357231;-0.92091759587417
Acer monspessulanum;-1.52688788887589;-0.943978023073583
Acer monspessulanum;-1.62447463009022;-1.03621973187123
Acer monspessulanum;-1.74645805660812;-1.03621973187123
Acer monspessulanum;-1.84404479782245;-0.943978023073583
Acer monspessulanum;-1.86844148312603;-0.92091759587417
Acer monspessulanum;-1.99042490964394;-0.92091759587417
Acer monspessulanum;-1.99042490964394;-0.909387382274464
Acer monspessulanum;-2.07581330820648;-0.82867588707652
Acer monspessulanum;-2.07581330820648;-0.71337375107946
Acer monspessulanum;-2.07581330820648;-0.598071615082399
Acer monspessulanum;-2.07581330820648;-0.482769479085339
Acer monspessulanum;-2.07581330820648;-0.367467343088278
Acer monspessulanum;-1.99042490964394;-0.286755847890336
Acer monspessulanum;-1.95382988168857;-0.252165207091218
Acer monspessulanum;-1.86844148312603;-0.171453711893275
Acer monspessulanum;-1.83184645517066;-0.136863071094157
Acer monspessulanum;-1.74645805660812;-0.0561515758962142
Acer monspessulanum;-1.70986302865275;-0.0215609350970958
Acer monspessulanum;-1.62447463009022;0.0591505601008466
Acer monspessulanum;-1.50249120357231;0.0591505601008466
Acer monspessulanum;-1.3805077770544;0.0591505601008466
Acer monspessulanum;-1.25852435053649;0.0591505601008466
Acer monspessulanum;-1.13654092401858;0.0591505601008466
Acer monspessulanum;-1.01455749750067;0.0591505601008466
Acer monspessulanum;-0.929169098938138;-0.0215609350970958
Acer monspessulanum;-0.929169098938138;-0.136863071094157
Acer monspessulanum;-0.929169098938138;-0.252165207091218
Acer monspessulanum;-0.929169098938138;-0.367467343088278
Acer monspessulanum;-1.01455749750067;-0.448178838286221
Acer monspessulanum;-1.05115252545605;-0.482769479085339
Acer monspessulanum;-1.13654092401858;-0.563480974283281
Acer monspessulanum;-1.17313595197395;-0.598071615082399
Acer monspessulanum;-1.17313595197395;-0.71337375107946
Acer monspessulanum;-1.25852435053649;-0.794085246277402
Acer monspessulanum;-1.29511937849186;-0.82867588707652
Acer monspessulanum;-1.3805077770544;-0.909387382274464
Acer monspessulanum;-1.50249120357231;-0.909387382274464
Acer monspessulanum;-1.53908623152768;-0.943978023073583
Acer monspessulanum;-1.62447463009022;-1.02468951827152
Acer monspessulanum;-1.74645805660812;-1.02468951827152
Acer monspessulanum;-1.83184645517066;-0.943978023073583
Acer monspessulanum;-1.86844148312603;-0.909387382274464
Acer monspessulanum;-1.99042490964394;-0.909387382274464
Acer monspessulanum;-1.99042490964394;-0.897857168674758
Acer monspessulanum;-2.06361496555469;-0.82867588707652
Acer monspessulanum;-2.06361496555469;-0.71337375107946
Acer monspessulanum;-2.06361496555469;-0.598071615082399
Acer monspessulanum;-2.06361496555469;-0.482769479085339
Acer monspessulanum;-2.06361496555469;-0.367467343088278
Acer monspessulanum;-1.99042490964394;-0.298286061490042
Acer monspessulanum;-1.94163153903678;-0.252165207091218
Acer monspessulanum;-1.86844148312603;-0.182983925492981
Acer monspessulanum;-1.81964811251887;-0.136863071094157
Acer monspessulanum;-1.74645805660812;-0.0676817894959203
Acer monspessulanum;-1.69766468600096;-0.0215609350970958
Acer monspessulanum;-1.62447463009022;0.0476203465011405
Acer monspessulanum;-1.50249120357231;0.0476203465011405
Acer monspessulanum;-1.3805077770544;0.0476203465011405
Acer monspessulanum;-1.25852435053649;0.0476203465011405
Acer monspessulanum;-1.13654092401858;0.0476203465011405
Acer monspessulanum;-1.01455749750067;0.0476203465011405
Acer monspessulanum;-0.941367441589929;-0.0215609350970958
Acer monspessulanum;-0.941367441589929;-0.136863071094157
Acer monspessulanum;-0.941367441589929;-0.252165207091218
Acer monspessulanum;-0.941367441589929;-0.367467343088278
Acer monspessulanum;-1.01455749750067;-0.436648624686515
Acer monspessulanum;-1.06335086810784;-0.482769479085339
Acer monspessulanum;-1.13654092401858;-0.551950760683575
Acer monspessulanum;-1.18533429462575;-0.598071615082399
Acer monspessulanum;-1.18533429462575;-0.71337375107946
Acer monspessulanum;-1.25852435053649;-0.782555032677696
Acer monspessulanum;-1.30731772114365;-0.82867588707652
Acer monspessulanum;-1.3805077770544;-0.897857168674758
Acer monspessulanum;-1.50249120357231;-0.897857168674758
Acer monspessulanum;-1.55128457417947;-0.943978023073583
Acer monspessulanum;-1.62447463009022;-1.01315930467182
Acer monspessulanum;-1.74645805660812;-1.01315930467182
Acer monspessulanum;-1.81964811251887;-0.943978023073583
Acer monspessulanum;-1.86844148312603;-0.897857168674758
Acer monspessulanum;-1.99042490964394;-0.897857168674758
Acer monspessulanum;-1.99042490964394;-0.886326955075051
Acer monspessulanum;-2.0514166229029;-0.82867588707652
Acer monspessulanum;-2.0514166229029;-0.71337375107946
Acer monspessulanum;-2.0514166229029;-0.598071615082399
Acer monspessulanum;-2.0514166229029;-0.482769479085339
