community;lat;long;facilitated_species;nurse;n;canopy_percent;gap_percent;site;genus;sp;sub_sp;recruit_sp;dist_bio01;dist_bio02;dist_bio03;dist_bio04;dist_bio05;dist_bio06;dist_bio07;dist_bio08;dist_bio09;dist_bio10;dist_bio11;dist_bio12;dist_bio13;dist_bio14;dist_bio15;dist_bio16;dist_bio17;dist_bio18;dist_bio19;centroid_bio01;centroid_bio02;centroid_bio03;centroid_bio04;centroid_bio05;centroid_bio06;centroid_bio07;centroid_bio08;centroid_bio09;centroid_bio10;centroid_bio11;centroid_bio12;centroid_bio13;centroid_bio14;centroid_bio15;centroid_bio16;centroid_bio17;centroid_bio18;centroid_bio19;population_bio01;population_bio02;population_bio03;population_bio04;population_bio05;population_bio06;population_bio07;population_bio08;population_bio09;population_bio10;population_bio11;population_bio12;population_bio13;population_bio14;population_bio15;population_bio16;population_bio17;population_bio18;population_bio19
20;37.646035;-3.711252;Berberis_hispanica;open;0;32.54;67.46;Cruz de Chimba (Ja<e9>n);Berberis;hispanica;NA;Berberis hispanica;31.502513961597;2.41597507937399;-5.02533929203003;222.44854924079;35.817509799088;22.4392729679887;8.81724077599898;27.0528426610028;34.935628148163;35.281932261184;26.9410330317809;73.371328995241;15.8504367372918;-0.37743578985157;1.8417950741488;38.252458003417;0.616477329444798;0.455090470623102;17.122837878292;98.497486038403;104.584024920626;347.02533929203;6456.55145075921;267.182490200912;-31.4392729679887;302.182759224001;34.9471573389972;196.064371851837;195.718067738816;18.0589669682191;598.628671004759;80.1495632627082;5.37743578985157;51.1582049258512;233.747541996583;20.3835226705552;20.5449095293769;242.877162121708;130;107;342;6679;303;-9;311;62;231;231;45;672;96;5;53;272;21;21;260
20;37.646035;-3.711252;Celtis_australis;open;1;32.54;67.46;Cruz de Chimba (Ja<e9>n);Celtis;australis;NA;Celtis australis;-10.936970975048;24.8307588306439;53.909345717645;816.140466846;23.844728693657;-29.5227398577243;36.832454215361;-57.653631473601;-0.167409441520988;-8.03559858744899;-11.6935847192542;-4.27259489798405;10.6905832377803;-9.8167517472956;24.310222192172;34.617309533861;-89.965271893089;-43.9227992072118;89.029559614797;140.936970975048;82.1692411693561;288.090654282355;5862.859533154;279.155271306343;20.5227398577243;274.167545784639;119.653631473601;231.167409441521;239.035598587449;56.6935847192542;676.272594897984;85.3094167622197;14.8167517472956;28.689777807828;237.382690466139;110.965271893089;64.9227992072118;170.970440385203;130;107;342;6679;303;-9;311;62;231;231;45;672;96;5;53;272;21;21;260
20;37.646035;-3.711252;Cistus_albidus;open;85;32.54;67.46;Cruz de Chimba (Ja<e9>n);Cistus;albidus;NA;Cistus albidus;-22.137647971845;4.826809090626;0.748485329049004;885.71967650199;21.330971407879;-35.5029314520605;7.36562231893498;-54.190376138555;-2.50920903698699;-11.399277091215;-27.257398620992;104.362011061157;12.5999529938681;0.56081564476611;11.501788888416;39.817301472202;6.8410811941035;6.7935593016168;141.002465066824;152.137647971845;102.173190909374;341.251514670951;5793.28032349801;281.669028592121;26.5029314520605;303.634377681065;116.190376138555;233.509209036987;242.399277091215;72.257398620992;567.637988938843;83.4000470061319;4.43918435523389;41.498211111584;232.182698527798;14.1589188058965;14.2064406983832;118.997534933176;130;107;342;6679;303;-9;311;62;231;231;45;672;96;5;53;272;21;21;260
20;37.646035;-3.711252;Cistus_salviifolius;open;0;32.54;67.46;Cruz de Chimba (Ja<e9>n);Cistus;salviifolius;NA;Cistus salviifolius;-28.883695439688;10.8344391738017;-3.84014182192499;915.62608053248;23.250282118941;-44.052142489297;66.547727693736;-36.5666386217988;-17.025379800338;-19.207841979618;-35.8862988733017;47.854761805413;-2.54170639238841;0.84562129048534;0.886982912671201;-10.984652875406;6.879704055457;6.8938456935458;14.886903011074;158.883695439688;96.1655608261983;345.840141821925;5763.37391946752;279.749717881059;35.052142489297;244.452272306264;98.5666386217988;248.025379800338;250.207841979618;80.8862988733017;624.145238194587;98.5417063923884;4.15437870951466;52.1130170873288;282.984652875406;14.120295944543;14.1061543064542;245.113096988926;130;107;342;6679;303;-9;311;62;231;231;45;672;96;5;53;272;21;21;260
20;37.646035;-3.711252;Colutea_hispanica;open;0;32.54;67.46;Cruz de Chimba (Ja<e9>n);Colutea;hispanica;NA;Colutea hispanica;-23.193030924088;9.5389393450286;-0.711663603431987;638.46646310176;-14.418199268835;-29.9939772740659;3.21707389960397;-30.7755124934934;-16.486697263827;-18.38643221226;-23.9035419362933;197.272418432452;31.8809276291983;0.5321617744761;10.1739214413225;101.87332625891;6.1025021032268;6.0411474310033;154.894643260192;153.193030924088;97.4610606549714;342.711663603432;6040.53353689824;317.418199268835;20.9939772740659;307.782926100396;92.7755124934934;247.486697263827;249.38643221226;68.9035419362933;474.727581567548;64.1190723708017;4.4678382255239;42.8260785586775;170.12667374109;14.8974978967732;14.9588525689967;105.105356739808;130;107;342;6679;303;-9;311;62;231;231;45;672;96;5;53;272;21;21;260
20;37.646035;-3.711252;Crataegus_monogyna;open;44;32.54;67.46;Cruz de Chimba (Ja<e9>n);Crataegus;monogyna;NA;Crataegus monogyna;28.539185772676;33.3695817328267;40.811933651952;879.13534843327;74.791731952158;-19.0801621738631;67.023978341083;-1.2409748811079;146.836278196522;57.848308025347;4.2045995659687;-93.648661222393;18.4241080372403;-41.5137394413277;39.1524281273916;47.07628413172;-125.838078813705;-168.710986903097;90.158059900621;101.460814227324;73.6304182671733;301.188066348048;5799.86465156673;228.208268047842;10.0801621738631;243.976021658917;63.2409748811079;84.1637218034782;173.151691974653;40.7954004340313;765.648661222393;77.5758919627597;46.5137394413277;13.8475718726084;224.92371586828;146.838078813705;189.710986903097;169.841940099379;130;107;342;6679;303;-9;311;62;231;231;45;672;96;5;53;272;21;21;260
20;37.646035;-3.711252;Daphne_gnidium;open;19;32.54;67.46;Cruz de Chimba (Ja<e9>n);Daphne;gnidium;NA;Daphne gnidium;-24.144683559947;11.8350381854121;-0.0173075292719886;919.3620624561;8.08312986822301;-31.8201868998104;7.86826454987897;-30.6130901284814;-10.054422684313;-15.46798250247;-25.8434379626601;71.758627174959;3.9429292250844;0.69687275308013;1.9946954930699;6.993858739617;6.8748969087558;6.8009234028764;22.637602959524;154.144683559947;95.1649618145879;342.017307529272;5759.6379375439;294.916870131777;22.8201868998104;303.131735450121;92.6130901284814;241.054422684313;246.46798250247;70.8434379626601;600.241372825041;92.0570707749156;4.30312724691987;51.0053045069301;265.006141260383;14.1251030912442;14.1990765971236;237.362397040476;130;107;342;6679;303;-9;311;62;231;231;45;672;96;5;53;272;21;21;260
20;37.646035;-3.711252;Echinospartum_boissieri;open;1;32.54;67.46;Cruz de Chimba (Ja<e9>n);Echinospartum;boissieri;NA;Echinospartum boissieri;12.774675889957;0.960433616719001;-3.24629586478699;135.60226175356;19.782657484573;5.7905182150973;5.30807578634;6.1389634867168;17.678652644345;17.678652644345;7.434915666106;41.9394393932;2.9033307938506;0.43081367445341;0.368792302312002;3.33566995193303;3.6532872576639;3.6532872576639;10.944126169627;117.225324110043;106.039566383281;345.246295864787;6543.39773824644;283.217342515427;-14.7905182150973;305.69192421366;55.8610365132832;213.321347355655;213.321347355655;37.565084333894;630.0605606068;93.0966692061494;4.56918632554659;52.631207697688;268.664330048067;17.3467127423361;17.3467127423361;249.055873830373;130;107;342;6679;303;-9;311;62;231;231;45;672;96;5;53;272;21;21;260
20;37.646035;-3.711252;Juniperus_oxycedrus;open;4;32.54;67.46;Cruz de Chimba (Ja<e9>n);Juniperus;oxycedrus;NA;Juniperus oxycedrus;-6.05891144718399;11.6474939901409;2.58256858847801;812.62973783583;25.791814807221;-21.0219743374618;42.032079681738;-95.142075604205;6.087871573429;2.11203043426801;-11.0927711226502;161.124626566123;21.4586875095863;-5.83006133723;18.3147868502159;65.504988230487;-26.9200417788828;-13.8486223007344;151.479271747958;136.058911447184;95.3525060098591;339.417431411522;5866.37026216417;277.208185192779;12.0219743374618;268.967920318262;157.142075604205;224.912128426571;228.887969565732;56.0927711226502;510.875373433877;74.5413124904137;10.83006133723;34.6852131497841;206.495011769513;47.9200417788828;34.8486223007344;108.520728252042;130;107;342;6679;303;-9;311;62;231;231;45;672;96;5;53;272;21;21;260
20;37.646035;-3.711252;Juniperus_phoenicea;open;0;32.54;67.46;Cruz de Chimba (Ja<e9>n);Juniperus;phoenicea;NA;Juniperus phoenicea;-2.37404719409301;12.170320516191;3.55846316023002;685.86429852445;27.990370488108;-18.5253932346387;39.850972994299;-91.066688333151;4.708238634747;4.81508392356201;-8.5127135382803;194.439299661937;34.3899489061192;-7.5852954722146;21.0997833961006;104.149131408934;-40.9830042249298;-36.3028518623668;161.883424427939;132.374047194093;94.829679483809;338.44153683977;5993.13570147555;275.009629511892;9.52539323463871;271.149027005701;153.066688333151;226.291761365253;226.184916076438;53.5127135382803;477.560700338063;61.6100510938808;12.5852954722146;31.9002166038994;167.850868591066;61.9830042249298;57.3028518623668;98.1165755720613;130;107;342;6679;303;-9;311;62;231;231;45;672;96;5;53;272;21;21;260
20;37.646035;-3.711252;Lavandula_latifolia;open;9;32.54;67.46;Cruz de Chimba (Ja<e9>n);Lavandula;latifolia;NA;Lavandula latifolia;9.82715739072199;11.1152246258866;4.21192736476701;783.74450575777;30.419154278705;-6.73302925093364;42.10802560656;-64.044191006043;14.303287218428;15.08450463983;5.5880756192111;146.9643859908;28.6381981640853;-13.1438555314007;23.079663710165;81.222982643507;-47.0434772393988;-51.368543098888;145.883864598733;120.172842609278;95.8847753741134;337.788072635233;5895.25549424223;272.580845721295;-2.26697074906636;268.89197439344;126.044191006043;216.696712781572;215.91549536017;39.4119243807889;525.0356140092;67.3618018359147;18.1438555314007;29.920336289835;190.777017356493;68.0434772393988;72.368543098888;114.116135401267;130;107;342;6679;303;-9;311;62;231;231;45;672;96;5;53;272;21;21;260
20;37.646035;-3.711252;Lonicera_implexa;open;12;32.54;67.46;Cruz de Chimba (Ja<e9>n);Lonicera;implexa;NA;Lonicera implexa;-20.564593771066;20.473888249496;7.203255634485;908.82760961942;30.59689475341;-37.0375174046621;67.385663163275;-104.622031196022;3.29815710862101;-5.56297428682799;-25.3719173015636;77.878567470627;8.6263820115017;-0.43631790689259;15.773502395865;29.079623887496;4.8277464331008;5.0024178562552;95.501240803515;150.564593771066;86.526111750504;334.796744365515;5770.17239038058;272.40310524659;28.0375174046621;243.614336836725;166.622031196022;227.701842891379;236.562974286828;70.3719173015636;594.121432529373;87.3736179884983;5.43631790689259;37.226497604135;242.920376112504;16.1722535668992;15.9975821437448;164.498759196485;130;107;342;6679;303;-9;311;62;231;231;45;672;96;5;53;272;21;21;260
20;37.646035;-3.711252;Phillyrea_angustifolia;open;13;32.54;67.46;Cruz de Chimba (Ja<e9>n);Phillyrea;angustifolia;NA;Phillyrea angustifolia;-22.867374479181;11.3893419192664;11.410547977015;940.61701273121;28.706993421695;-35.1940088333927;20.987779502662;-48.468232056623;0.235085499766996;-12.620832179972;-27.0957468695755;52.477767154754;4.096822931012;-1.0983479834234;6.2452383057688;13.733126999664;3.86944135538;4.1737044367834;67.425318832934;152.867374479181;95.6106580807336;330.589452022985;5738.38298726879;274.293006578305;26.1940088333927;290.012220497338;110.468232056623;230.764914500233;243.620832179972;72.0957468695755;619.522232845246;91.903177068988;6.0983479834234;46.7547616942312;258.266873000336;17.13055864462;16.8262955632166;192.574681167066;130;107;342;6679;303;-9;311;62;231;231;45;672;96;5;53;272;21;21;260
20;37.646035;-3.711252;Phlomis_purpurea;open;1;32.54;67.46;Cruz de Chimba (Ja<e9>n);Phlomis;purpurea;NA;Phlomis purpurea;-43.187283998255;6.08386972697799;-7.34616943524099;759.57819066744;-15.219779384153;-49.1361256825477;32.486024087338;-43.215080322848;-23.192418417677;-23.336094040769;-45.0039240273337;50.932321770404;-4.655778356852;2.52305510527753;-7.5178046292613;-19.68050841859;7.8608092451281;7.866664158651;-6.255246925959;173.187283998255;100.916130273022;349.346169435241;5919.42180933256;318.219779384153;40.1361256825477;278.513975912662;105.215080322848;254.192418417677;254.336094040769;90.0039240273337;621.067678229596;100.655778356852;2.47694489472247;60.5178046292613;291.68050841859;13.1391907548719;13.133335841349;266.255246925959;130;107;342;6679;303;-9;311;62;231;231;45;672;96;5;53;272;21;21;260
20;37.646035;-3.711252;Pinus_halepensis;open;193;32.54;67.46;Cruz de Chimba (Ja<e9>n);Pinus;halepensis;NA;Pinus halepensis;-15.423028650367;3.04526004524401;1.08932272740799;909.94529683892;21.384694157098;-31.1782351074305;27.126901622554;-108.072955450556;1.66694877932301;-4.58080817824799;-21.0129995883102;173.925352011171;16.2181953735818;0.0704048075470203;13.3022448647052;52.57759673238;4.8731511110314;4.9209665538003;159.312901841552;145.423028650367;103.954739954756;340.910677272592;5769.05470316108;281.615305842902;22.1782351074305;283.873098377446;170.072955450556;229.333051220677;235.580808178248;66.0129995883102;498.074647988829;79.7818046264182;4.92959519245298;39.6977551352948;219.42240326762;16.1268488889686;16.0790334461997;100.687098158448;130;107;342;6679;303;-9;311;62;231;231;45;672;96;5;53;272;21;21;260
20;37.646035;-3.711252;Pistacia_terebinthus;open;14;32.54;67.46;Cruz de Chimba (Ja<e9>n);Pistacia;terebinthus;NA;Pistacia terebinthus;-12.193275477294;14.6608182143087;5.085212601666;899.68250262945;32.381336143062;-32.4729761105506;48.899121613281;-36.1375856949742;6.728608721879;-0.532675281193008;-19.2552511337263;70.529210494916;8.2116976643054;0.37478492781017;16.946401538044;19.819360788265;4.2674061088854;4.2145514273616;51.415816955921;142.193275477294;92.3391817856913;336.914787398334;5779.31749737055;270.618663856938;23.4729761105506;262.100878386719;98.1375856949742;224.271391278121;231.532675281193;64.2552511337263;601.470789505084;87.7883023356946;4.62521507218983;36.053598461956;252.180639211735;16.7325938911146;16.7854485726384;208.584183044079;130;107;342;6679;303;-9;311;62;231;231;45;672;96;5;53;272;21;21;260
20;37.646035;-3.711252;Prunus_spinosa;open;2;32.54;67.46;Cruz de Chimba (Ja<e9>n);Prunus;spinosa;NA;Prunus spinosa;34.4813601413989;33.409169127857;55.940934172163;652.43113019925;74.620531564119;-9.59927359869662;65.589989732166;-106.752231192547;166.096032116065;53.523116749506;17.6724013568722;-90.65078086238;19.2900845975737;-40.9320530161305;38.8467094807667;49.149555073947;-125.082946248534;-166.832551176189;97.106536344724;95.5186398586011;73.590830872143;286.059065827837;6026.56886980075;228.379468435881;0.599273598696622;245.410010267834;168.752231192547;64.9039678839349;177.476883250494;27.3275986431278;762.65078086238;76.7099154024263;45.9320530161305;14.1532905192333;222.850444926053;146.082946248534;187.832551176189;162.893463655276;130;107;342;6679;303;-9;311;62;231;231;45;672;96;5;53;272;21;21;260
20;37.646035;-3.711252;Quercus_coccifera;open;3;32.54;67.46;Cruz de Chimba (Ja<e9>n);Quercus;coccifera;NA;Quercus coccifera;-17.005111606871;10.5305204908575;3.63782344751399;764.75652638451;23.043317709221;-27.1835385452993;36.680848033349;-88.71515772485;-2.30401216463301;-6.5795846796;-18.0365087323506;118.958317136508;19.1681108837813;0.37792838212915;18.904069297773;57.440135044735;6.3827034583749;6.3872714408299;154.601804243266;147.005111606871;96.4694795091425;338.362176552486;5914.24347361549;279.956682290779;18.1835385452993;274.319151966651;150.71515772485;233.304012164633;237.5795846796;63.0365087323506;553.041682863492;76.8318891162187;4.62207161787085;34.095930702227;214.559864955265;14.6172965416251;14.6127285591701;105.398195756734;130;107;342;6679;303;-9;311;62;231;231;45;672;96;5;53;272;21;21;260
20;37.646035;-3.711252;Quercus_faginea;open;47;32.54;67.46;Cruz de Chimba (Ja<e9>n);Quercus;faginea;NA;Quercus faginea;13.192551005756;12.3670399609332;3.40803008436501;668.85251287324;31.454092451945;-12.6476792935976;3.78730006115501;-20.5932064545629;18.29438026999;20.056307728155;1.7762054413718;104.504189934959;20.7935729233137;-0.09032353532087;24.6086687972115;58.826632018513;4.6212878293364;4.6022393179212;95.378242347538;116.807448994244;94.6329600390668;338.591969915635;6010.14748712676;271.545907548055;3.64767929359757;307.212699938845;82.5932064545629;212.70561973001;210.943692271845;43.2237945586282;567.495810065041;75.2064270766863;5.09032353532087;28.3913312027885;213.173367981487;16.3787121706636;16.3977606820788;164.621757652462;130;107;342;6679;303;-9;311;62;231;231;45;672;96;5;53;272;21;21;260
20;37.646035;-3.711252;Quercus_ilex;open;43;32.54;67.46;Cruz de Chimba (Ja<e9>n);Quercus;ilex;NA;Quercus ilex;-1.34695022109;29.9831794204113;34.662566146416;872.48425236629;33.633458795375;-31.0463337237253;69.391153857019;-28.9187774898718;9.95977307595399;10.718985025834;-6.5692119504914;-80.7503975909621;2.93587978692361;-33.8089370007992;25.2618937740774;4.14737826687201;-108.721707520173;-125.592947675263;58.215208083517;131.34695022109;77.0168205795887;307.337433853584;5806.51574763371;269.366541204625;22.0463337237253;241.608846142981;90.9187774898718;221.040226924046;220.281014974166;51.5692119504914;752.750397590962;93.0641202130764;38.8089370007992;27.7381062259226;267.852621733128;129.721707520173;146.592947675263;201.784791916483;130;107;342;6679;303;-9;311;62;231;231;45;672;96;5;53;272;21;21;260
20;37.646035;-3.711252;Rhamnus_lycioides;open;3;32.54;67.46;Cruz de Chimba (Ja<e9>n);Rhamnus;lycioides;NA;Rhamnus lycioides;-20.218581820719;12.1780700432437;3.367289536763;853.65458298689;5.216547807496;-30.744682710325;34.721601340848;-113.746276474586;-12.577804693239;-15.768323065;-23.5456254575358;214.305969365265;40.2622944591629;-1.65544496535008;15.3818115719527;117.862359147634;4.1606746487203;5.7042958987345;163.92774303722;150.218581820719;94.8219299567563;338.632710463237;5825.34541701311;297.783452192504;21.744682710325;276.278398659152;175.746276474586;243.577804693239;246.768323065;68.5456254575358;457.694030634735;55.7377055408371;6.65544496535008;37.6181884280473;154.137640852366;16.8393253512797;15.2957041012655;96.0722569627801;130;107;342;6679;303;-9;311;62;231;231;45;672;96;5;53;272;21;21;260
20;37.646035;-3.711252;Rhamnus_myrtifolia;open;1;32.54;67.46;Cruz de Chimba (Ja<e9>n);Rhamnus;myrtifolia;NA;Rhamnus myrtifolia;8.33136071271301;1.41371546449901;-3.873011459682;634.50781320983;23.643587534527;-7.16451781803436;7.40084374241098;-3.0022862018113;16.709346634531;16.952833101835;-2.1241768298218;68.11292598796;4.3412455819501;1.43399106312463;-2.7947130387582;6.11305800094402;6.6102290133824;6.5749941406213;9.89581130618399;121.668639287287;105.586284535501;345.873011459682;6044.49218679017;279.356412465473;-1.83548218196564;303.599156257589;65.0022862018113;214.290653365469;214.047166898165;47.1241768298218;603.88707401204;91.6587544180499;3.56600893687537;55.7947130387582;265.886941999056;14.3897709866176;14.4250058593787;250.104188693816;130;107;342;6679;303;-9;311;62;231;231;45;672;96;5;53;272;21;21;260
20;37.646035;-3.711252;Rosa_canina;open;17;32.54;67.46;Cruz de Chimba (Ja<e9>n);Rosa;canina;NA;Rosa canina;36.4375896608827;33.6020537481212;57.112879448928;551.61086731301;74.910762319473;-5.5285697463793;62.838445477072;-109.444968149924;172.07481588378;53.040419609276;29.2815494422365;-73.6673126141091;20.3703448789708;-40.7527940949047;38.5867486194878;50.895890295673;-124.865464902064;-167.091170430429;100.90476458075;93.5624103391173;73.3979462518788;284.887120551072;6127.38913268699;228.089237680527;-3.4714302536207;248.161554522928;171.444968149924;58.9251841162204;177.959580390724;15.7184505577635;745.667312614109;75.6296551210292;45.7527940949047;14.4132513805122;221.104109704327;145.865464902064;188.091170430429;159.09523541925;130;107;342;6679;303;-9;311;62;231;231;45;672;96;5;53;272;21;21;260
20;37.646035;-3.711252;Rosmarinus_officinalis;open;44;32.54;67.46;Cruz de Chimba (Ja<e9>n);Rosmarinus;officinalis;NA;Rosmarinus officinalis;-12.79369523615;11.1401810421856;3.96414794827302;736.4254188278;22.688851685091;-24.7899154666797;22.393623606798;-103.184387842901;0.33613652636501;-4.900614008383;-14.6107488466523;141.241993665388;24.1851680871288;-1.99274584628362;18.9541422141281;65.477511811188;-3.0965098452787;-0.2059233286816;151.046840582155;142.79369523615;95.8598189578144;338.035852051727;5942.5745811722;280.311148314909;15.7899154666797;288.606376393202;165.184387842901;230.663863473635;235.900614008383;59.6107488466523;530.758006334612;71.8148319128712;6.99274584628362;34.0458577858719;206.522488188812;24.0965098452787;21.2059233286816;108.953159417845;130;107;342;6679;303;-9;311;62;231;231;45;672;96;5;53;272;21;21;260
20;37.646035;-3.711252;Salvia_lavandulifolia;open;4;32.54;67.46;Cruz de Chimba (Ja<e9>n);Salvia;lavandulifolia;NA;Salvia lavandulifolia;9.780952284165;11.4349684657406;3.19374383539099;697.62862708295;25.527258942683;-12.3573815501768;29.855359229372;-62.149271655288;16.741962329537;19.758158095302;-0.2584986813835;202.099029795776;35.9716773788137;-12.6744046994711;20.1511446300432;102.455770164484;-50.4287401409306;-52.8991751607825;158.227854172506;120.219047715835;95.5650315342594;338.806256164609;5981.37137291705;277.472741057317;3.35738155017679;281.144640770628;124.149271655288;214.258037670463;211.241841904698;45.2584986813835;469.900970204224;60.0283226211863;17.6744046994711;32.8488553699568;169.544229835516;71.4287401409306;73.8991751607825;101.772145827494;130;107;342;6679;303;-9;311;62;231;231;45;672;96;5;53;272;21;21;260
20;37.646035;-3.711252;Thymus_mastichina;open;9;32.54;67.46;Cruz de Chimba (Ja<e9>n);Thymus;mastichina;NA;Thymus mastichina;-9.32866721149699;0.636578951580006;-4.12807511264498;90.2063882570501;-7.246928235052;-15.1063772752207;1.26563490456499;-16.5077051036732;-23.341776233051;-23.296172366006;-9.5711001513503;79.308676549259;12.5464607841689;0.14756290153366;1.276164357242;32.144363041982;4.0784252548676;4.0664037095342;32.51558381415;139.328667211497;106.36342104842;346.128075112645;6588.79361174295;310.246928235052;6.10637727522068;309.734365095435;78.5077051036732;254.341776233051;254.296172366006;54.5711001513503;592.691323450741;83.4535392158311;4.85243709846634;51.723835642758;239.855636958018;16.9215747451324;16.9335962904658;227.48441618585;130;107;342;6679;303;-9;311;62;231;231;45;672;96;5;53;272;21;21;260
20;37.646035;-3.711252;Ulex_parviflorus;open;53;32.54;67.46;Cruz de Chimba (Ja<e9>n);Ulex;parviflorus;NA;Ulex parviflorus;-22.355784950765;0.736420015858002;-6.86383715400098;955.95107129747;-0.228799730820015;-44.2190356708511;24.454583240585;-47.44939290041;-12.896537744989;-14.8321966861;-29.4757728761659;111.805540528452;12.2083105909481;1.43839851290387;-3.3622613658318;38.979616706715;7.026227800816;6.9867079937041;138.160425684301;152.355784950765;106.263579984142;348.863837154001;5723.04892870253;303.22879973082;35.2190356708511;286.545416759415;109.44939290041;243.896537744989;245.8321966861;74.4757728761659;560.194459471548;83.7916894090519;3.56160148709613;56.3622613658318;233.020383293285;13.973772199184;14.0132920062959;121.839574315699;130;107;342;6679;303;-9;311;62;231;231;45;672;96;5;53;272;21;21;260
21;38.297897;-2.558345;Acer_granatense;open;118;25.44;74.56;Nava del Espino (Sierra de Segura, Ja<e9>n);Acer;granatense;NA;Acer granatense;-9.98195367054601;5.30073767765781;-0.595919821997995;771.06742277537;21.228342561207;-22.6095218269381;50.091214377701;-104.790013078871;0.141162023367997;-0.250918226387;-15.9902426623138;257.820968816183;25.9870287515517;0.57276650278301;10.0862749505244;79.962831720241;-27.6232781897998;2.8482164891305;172.843135140476;118.981953670546;97.6992623223422;342.595919821998;5739.93257722463;257.771657438793;0.609521826938053;250.908785622299;146.790013078871;207.858837976632;208.250918226387;42.9902426623138;514.179031183817;79.0129712484483;9.42723349721699;36.9137250494756;215.037168279759;67.6232781897998;37.1517835108695;102.156864859524;109;103;342;6511;279;-22;301;42;208;208;27;772;105;10;47;295;40;40;275
21;38.297897;-2.558345;Amelanchier_ovalis;open;19;25.44;74.56;Nava del Espino (Sierra de Segura, Ja<e9>n);Amelanchier;ovalis;NA;Amelanchier ovalis;6.22048171977301;20.7312291861746;41.905601878018;69.9365495002903;37.123862928724;-11.9045499732263;29.017521343617;-78.786197755281;14.005434686521;18.994165611576;0.0713357459652002;-30.22221533961;7.27957663025551;-30.1045592615383;20.5835643737126;10.59004609963;-98.466277302944;-119.842827631575;75.334467103473;102.779518280227;82.2687708138254;300.094398121982;6441.06345049971;241.876137071276;-10.0954500267737;271.982478656383;120.786197755281;193.994565313479;189.005834388424;26.9286642540348;802.22221533961;97.7204233697445;40.1045592615383;26.4164356262874;284.40995390037;138.466277302944;159.842827631575;199.665532896527;109;103;342;6511;279;-22;301;42;208;208;27;772;105;10;47;295;40;40;275
21;38.297897;-2.558345;Berberis_hispanica;open;0;25.44;74.56;Nava del Espino (Sierra de Segura, Ja<e9>n);Berberis;hispanica;NA;Berberis hispanica;10.502513961597;-1.58402492062601;-5.02533929203003;54.4485492407903;11.817509799088;9.4392729679887;-1.18275922400102;7.0528426610028;11.935628148163;12.281932261184;8.9410330317809;173.371328995241;24.8504367372918;4.62256421014843;-4.1582049258512;61.252458003417;19.6164773294448;19.4550904706231;32.122837878292;98.497486038403;104.584024920626;347.02533929203;6456.55145075921;267.182490200912;-31.4392729679887;302.182759224001;34.9471573389972;196.064371851837;195.718067738816;18.0589669682191;598.628671004759;80.1495632627082;5.37743578985157;51.1582049258512;233.747541996583;20.3835226705552;20.5449095293769;242.877162121708;109;103;342;6511;279;-22;301;42;208;208;27;772;105;10;47;295;40;40;275
21;38.297897;-2.558345;Cistus_albidus;open;6;25.44;74.56;Nava del Espino (Sierra de Segura, Ja<e9>n);Cistus;albidus;NA;Cistus albidus;-43.137647971845;0.826809090626;0.748485329049004;717.71967650199;-2.66902859212098;-48.5029314520605;-2.63437768106502;-74.190376138555;-25.509209036987;-34.399277091215;-45.257398620992;204.362011061157;21.5999529938681;5.56081564476611;5.501788888416;62.817301472202;25.8410811941035;25.7935593016168;156.002465066824;152.137647971845;102.173190909374;341.251514670951;5793.28032349801;281.669028592121;26.5029314520605;303.634377681065;116.190376138555;233.509209036987;242.399277091215;72.257398620992;567.637988938843;83.4000470061319;4.43918435523389;41.498211111584;232.182698527798;14.1589188058965;14.2064406983832;118.997534933176;109;103;342;6511;279;-22;301;42;208;208;27;772;105;10;47;295;40;40;275
21;38.297897;-2.558345;Cistus_crispus;open;9;25.44;74.56;Nava del Espino (Sierra de Segura, Ja<e9>n);Cistus;crispus;NA;Cistus crispus;-54.717755628329;6.1183140584137;-7.37513908055797;703.48264502224;-39.873214222102;-63.6845642287955;23.925386929426;-59.095781217639;-45.884485917154;-45.984097831218;-59.5012733348579;151.411173499309;2.949762341938;5.81744685966715;-11.5503028050807;0.351052496078012;25.6808926898416;25.6620359276661;-2.60846955643598;163.717755628329;96.8816859415863;349.375139080558;5807.51735497776;318.873214222102;41.6845642287955;277.074613070574;101.095781217639;253.884485917154;253.984097831218;86.5012733348579;620.588826500691;102.050237658062;4.18255314033285;58.5503028050807;294.648947503922;14.3191073101584;14.3379640723339;277.608469556436;109;103;342;6511;279;-22;301;42;208;208;27;772;105;10;47;295;40;40;275
21;38.297897;-2.558345;Cistus_populifolius;open;1;25.44;74.56;Nava del Espino (Sierra de Segura, Ja<e9>n);Cistus;populifolius;NA;Cistus populifolius;-49.303128972425;7.6285292806369;-5.522406045656;743.0526027701;-39.058985910297;-46.2414017822801;13.806207988551;-47.08470589008;-40.433660516811;-40.203772423006;-45.5606675129374;94.260271336428;-4.78914499310299;8.58618322487953;-17.492486427686;-22.060885597694;28.498141177763;28.5317015380302;-60.773644800503;158.303128972425;95.3714707193631;347.522406045656;5767.9473972299;318.058985910297;24.2414017822801;287.193792011449;89.08470589008;248.433660516811;248.203772423006;72.5606675129374;677.739728663572;109.789144993103;1.41381677512047;64.492486427686;317.060885597694;11.501858822237;11.4682984619698;335.773644800503;109;103;342;6511;279;-22;301;42;208;208;27;772;105;10;47;295;40;40;275
