species;pca1;pca2
Acer granatense;0.102704977487631;1.12482486069651
Acer granatense;0.136208371642671;1.10400748780442
Acer granatense;0.214382958004431;1.05543361772287
Acer granatense;0.247886352159471;1.03461624483078
Acer granatense;0.326060938521231;0.986042374749235
Acer granatense;0.326060938521231;0.916651131775598
Acer granatense;0.326060938521231;0.847259888801962
Acer granatense;0.326060938521231;0.777868645828326
Acer granatense;0.326060938521231;0.708477402854689
Acer granatense;0.247886352159471;0.659903532773143
Acer granatense;0.214382958004431;0.639086159881052
Acer granatense;0.136208371642671;0.590512289799507
Acer granatense;0.0245303911258707;0.590512289799507
Acer granatense;-0.0871475893909297;0.590512289799507
Acer granatense;-0.165322175752689;0.639086159881052
Acer granatense;-0.198825569907729;0.659903532773143
Acer granatense;-0.27700015626949;0.708477402854689
Acer granatense;-0.31050355042453;0.72929477574678
Acer granatense;-0.31050355042453;0.736233900044143
Acer granatense;-0.377510338734609;0.777868645828326
Acer granatense;-0.377510338734609;0.847259888801962
Acer granatense;-0.377510338734609;0.916651131775598
Acer granatense;-0.377510338734609;0.986042374749235
Acer granatense;-0.377510338734609;1.05543361772287
Acer granatense;-0.31050355042453;1.09706836350705
Acer granatense;-0.26583235821781;1.12482486069651
Acer granatense;-0.198825569907729;1.16645960648069
Acer granatense;-0.0871475893909297;1.16645960648069
Acer granatense;0.0245303911258707;1.16645960648069
Acer granatense;0.091537179435951;1.12482486069651
Acer granatense;0.136208371642671;1.09706836350705
Acer granatense;0.203215159952751;1.05543361772287
Acer granatense;0.247886352159471;1.02767712053342
Acer granatense;0.314893140469551;0.986042374749235
Acer granatense;0.314893140469551;0.916651131775598
Acer granatense;0.314893140469551;0.847259888801962
Acer granatense;0.314893140469551;0.777868645828326
Acer granatense;0.314893140469551;0.708477402854689
Acer granatense;0.247886352159471;0.666842657070507
Acer granatense;0.203215159952751;0.639086159881052
Acer granatense;0.136208371642671;0.59745141409687
Acer granatense;0.0245303911258707;0.59745141409687
Acer granatense;-0.0871475893909297;0.59745141409687
Acer granatense;-0.154154377701009;0.639086159881052
Acer granatense;-0.198825569907729;0.666842657070507
Acer granatense;-0.26583235821781;0.708477402854689
Acer granatense;-0.31050355042453;0.736233900044143
Acer granatense;-0.31050355042453;0.743173024341507
Acer granatense;-0.366342540682929;0.777868645828326
Acer granatense;-0.366342540682929;0.847259888801962
Acer granatense;-0.366342540682929;0.916651131775598
Acer granatense;-0.366342540682929;0.986042374749235
Acer granatense;-0.366342540682929;1.05543361772287
Acer granatense;-0.31050355042453;1.09012923920969
Acer granatense;-0.254664560166129;1.12482486069651
Acer granatense;-0.198825569907729;1.15952048218333
Acer granatense;-0.0871475893909297;1.15952048218333
Acer granatense;0.0245303911258707;1.15952048218333
Acer granatense;0.080369381384271;1.12482486069651
Acer granatense;0.136208371642671;1.09012923920969
Acer granatense;0.192047361901071;1.05543361772287
Acer granatense;0.247886352159471;1.02073799623605
Acer granatense;0.303725342417871;0.986042374749235
Acer granatense;0.303725342417871;0.916651131775598
Acer granatense;0.303725342417871;0.847259888801962
Acer granatense;0.303725342417871;0.777868645828326
Acer granatense;0.303725342417871;0.708477402854689
Acer granatense;0.247886352159471;0.67378178136787
Acer granatense;0.192047361901071;0.639086159881052
Acer granatense;0.136208371642671;0.604390538394234
Acer granatense;0.0245303911258707;0.604390538394234
Acer granatense;-0.0871475893909297;0.604390538394234
Acer granatense;-0.142986579649329;0.639086159881052
Acer granatense;-0.198825569907729;0.67378178136787
Acer granatense;-0.254664560166129;0.708477402854689
Acer granatense;-0.31050355042453;0.743173024341507
Acer granatense;-0.31050355042453;0.750112148638871
Acer granatense;-0.355174742631249;0.777868645828326
Acer granatense;-0.355174742631249;0.847259888801962
Acer granatense;-0.355174742631249;0.916651131775598
Acer granatense;-0.355174742631249;0.986042374749235
Acer granatense;-0.355174742631249;1.05543361772287
Acer granatense;-0.31050355042453;1.08319011491233
Acer granatense;-0.243496762114449;1.12482486069651
Acer granatense;-0.198825569907729;1.15258135788596
Acer granatense;-0.0871475893909297;1.15258135788596
Acer granatense;0.0245303911258707;1.15258135788596
Acer granatense;0.0692015833325909;1.12482486069651
Acer granatense;0.136208371642671;1.08319011491233
Acer granatense;0.180879563849391;1.05543361772287
Acer granatense;0.247886352159471;1.01379887193869
Acer granatense;0.292557544366191;0.986042374749235
Acer granatense;0.292557544366191;0.916651131775598
Acer granatense;0.292557544366191;0.847259888801962
Acer granatense;0.292557544366191;0.777868645828326
Acer granatense;0.292557544366191;0.708477402854689
Acer granatense;0.247886352159471;0.680720905665234
Acer granatense;0.180879563849391;0.639086159881052
Acer granatense;0.136208371642671;0.611329662691598
Acer granatense;0.0245303911258707;0.611329662691598
Acer granatense;-0.0871475893909297;0.611329662691598
Acer granatense;-0.13181878159765;0.639086159881052
Acer granatense;-0.198825569907729;0.680720905665234
Acer granatense;-0.243496762114449;0.708477402854689
Acer granatense;-0.31050355042453;0.750112148638871
Acer granatense;-0.31050355042453;0.757051272936235
Acer granatense;-0.34400694457957;0.777868645828326
Acer granatense;-0.34400694457957;0.847259888801962
Acer granatense;-0.34400694457957;0.916651131775598
Acer granatense;-0.34400694457957;0.986042374749235
Acer granatense;-0.34400694457957;1.05543361772287
Acer granatense;-0.31050355042453;1.07625099061496
Acer granatense;-0.232328964062769;1.12482486069651
Acer granatense;-0.198825569907729;1.1456422335886
Acer granatense;-0.0871475893909297;1.1456422335886
Acer granatense;0.0245303911258707;1.1456422335886
Acer granatense;0.0580337852809109;1.12482486069651
Acer granatense;0.136208371642671;1.07625099061496
Acer granatense;0.169711765797711;1.05543361772287
Acer granatense;0.247886352159471;1.00685974764133
Acer granatense;0.281389746314511;0.986042374749235
Acer granatense;0.281389746314511;0.916651131775598
Acer granatense;0.281389746314511;0.847259888801962
Acer granatense;0.281389746314511;0.777868645828326
Acer granatense;0.281389746314511;0.708477402854689
Acer granatense;0.247886352159471;0.687660029962598
Acer granatense;0.169711765797711;0.639086159881052
Acer granatense;0.136208371642671;0.618268786988961
Acer granatense;0.0245303911258707;0.618268786988961
Acer granatense;-0.0871475893909297;0.618268786988961
Acer granatense;-0.12065098354597;0.639086159881052
Acer granatense;-0.198825569907729;0.687660029962598
Acer granatense;-0.232328964062769;0.708477402854689
Acer granatense;-0.31050355042453;0.757051272936235
Acer granatense;-0.31050355042453;0.763990397233598
Acer granatense;-0.33283914652789;0.777868645828326
Acer granatense;-0.33283914652789;0.847259888801962
Acer granatense;-0.33283914652789;0.916651131775598
Acer granatense;-0.33283914652789;0.986042374749235
Acer granatense;-0.33283914652789;1.05543361772287
Acer granatense;-0.31050355042453;1.0693118663176
Acer granatense;-0.221161166011089;1.12482486069651
Acer granatense;-0.198825569907729;1.13870310929124
Acer granatense;-0.0871475893909297;1.13870310929124
Acer granatense;0.0245303911258707;1.13870310929124
Acer granatense;0.0468659872292308;1.12482486069651
Acer granatense;0.136208371642671;1.0693118663176
Acer granatense;0.158543967746031;1.05543361772287
Acer granatense;0.247886352159471;0.999920623343962
Acer granatense;0.270221948262831;0.986042374749235
Acer granatense;0.270221948262831;0.916651131775598
Acer granatense;0.270221948262831;0.847259888801962
Acer granatense;0.270221948262831;0.777868645828326
Acer granatense;0.270221948262831;0.708477402854689
Acer granatense;0.247886352159471;0.694599154259961
Acer granatense;0.158543967746031;0.639086159881052
Acer granatense;0.136208371642671;0.625207911286325
Acer granatense;0.0245303911258707;0.625207911286325
Acer granatense;-0.0871475893909297;0.625207911286325
Acer granatense;-0.10948318549429;0.639086159881052
Acer granatense;-0.198825569907729;0.694599154259961
Acer granatense;-0.221161166011089;0.708477402854689
Acer granatense;-0.31050355042453;0.763990397233598
Acer granatense;-0.31050355042453;0.770929521530962
Acer granatense;-0.32167134847621;0.777868645828326
Acer granatense;-0.32167134847621;0.847259888801962
Acer granatense;-0.32167134847621;0.916651131775598
Acer granatense;-0.32167134847621;0.986042374749235
Acer granatense;-0.32167134847621;1.05543361772287
Acer granatense;-0.31050355042453;1.06237274202024
Acer granatense;-0.209993367959409;1.12482486069651
Acer granatense;-0.198825569907729;1.13176398499387
Acer granatense;-0.0871475893909297;1.13176398499387
Acer granatense;0.0245303911258707;1.13176398499387
Acer granatense;0.0356981891775508;1.12482486069651
Acer granatense;0.136208371642671;1.06237274202024
Acer granatense;0.147376169694351;1.05543361772287
Acer granatense;0.247886352159471;0.992981499046599
Acer granatense;0.259054150211151;0.986042374749235
Acer granatense;0.259054150211151;0.916651131775598
Acer granatense;0.259054150211151;0.847259888801962
Acer granatense;0.259054150211151;0.777868645828326
Acer granatense;0.259054150211151;0.708477402854689
Acer granatense;0.247886352159471;0.701538278557325
Acer granatense;0.147376169694351;0.639086159881052
Acer granatense;0.136208371642671;0.632147035583689
Acer granatense;0.0245303911258707;0.632147035583689
Acer granatense;-0.0871475893909297;0.632147035583689
Acer granatense;-0.0983153874426097;0.639086159881052
Acer granatense;-0.198825569907729;0.701538278557325
Acer granatense;-0.209993367959409;0.708477402854689
Acer granatense;-0.31050355042453;0.770929521530962
Acer granatense;-0.31050355042453;0.777799323907273
Acer granatense;-0.310615116838632;0.777868645828326
Acer granatense;-0.310615116838632;0.847259888801962
Acer granatense;-0.310615116838632;0.916651131775598
Acer granatense;-0.310615116838632;0.986042374749235
Acer granatense;-0.310615116838632;1.05543361772287
Acer granatense;-0.31050355042453;1.05550293964392
Acer granatense;-0.198937136321832;1.12482486069651
Acer granatense;-0.198825569907729;1.12489418261756
Acer granatense;-0.0871475893909297;1.12489418261756
Acer granatense;0.0245303911258707;1.12489418261756
Acer granatense;0.0246419575399734;1.12482486069651
Acer granatense;0.136208371642671;1.05550293964392
Acer granatense;0.136319938056774;1.05543361772287
Acer granatense;0.247886352159471;0.986111696670288
Acer granatense;0.247997918573573;0.986042374749235
Acer granatense;0.247997918573573;0.916651131775598
Acer granatense;0.247997918573573;0.847259888801962
Acer granatense;0.247997918573573;0.777868645828326
Acer granatense;0.247997918573573;0.708477402854689
Acer granatense;0.247886352159471;0.708408080933636
Acer granatense;0.136319938056774;0.639086159881052
Acer granatense;0.136208371642671;0.63901683796
Acer granatense;0.0245303911258707;0.63901683796
Acer granatense;-0.0871475893909297;0.63901683796
Acer granatense;-0.0872591558050324;0.639086159881052
Acer granatense;-0.198825569907729;0.708408080933636
Acer granatense;-0.198937136321832;0.708477402854689
Acer granatense;-0.31050355042453;0.777799323907273
Acer monspessulanum;-1.86844148312603;-0.701843537479754
Acer monspessulanum;-1.97822656699215;-0.598071615082399
Acer monspessulanum;-1.97822656699215;-0.482769479085339
Acer monspessulanum;-1.86844148312603;-0.378997556687984
Acer monspessulanum;-1.85624314047424;-0.367467343088278
Acer monspessulanum;-1.74645805660812;-0.263695420690924
Acer monspessulanum;-1.73425971395633;-0.252165207091218
Acer monspessulanum;-1.62447463009022;-0.148393284693863
Acer monspessulanum;-1.50249120357231;-0.148393284693863
Acer monspessulanum;-1.49029286092052;-0.136863071094157
Acer monspessulanum;-1.3805077770544;-0.0330911486968019
Acer monspessulanum;-1.27072269318828;-0.136863071094157
Acer monspessulanum;-1.25852435053649;-0.148393284693863
Acer monspessulanum;-1.14873926667037;-0.252165207091218
Acer monspessulanum;-1.14873926667037;-0.367467343088278
Acer monspessulanum;-1.14873926667037;-0.482769479085339
Acer monspessulanum;-1.25852435053649;-0.586541401482693
Acer monspessulanum;-1.27072269318828;-0.598071615082399
Acer monspessulanum;-1.3805077770544;-0.701843537479754
Acer monspessulanum;-1.39270611970619;-0.71337375107946
Acer monspessulanum;-1.50249120357231;-0.817145673476814
Acer monspessulanum;-1.62447463009022;-0.817145673476814
Acer monspessulanum;-1.74645805660812;-0.817145673476814
Acer monspessulanum;-1.85624314047424;-0.71337375107946
Acer monspessulanum;-1.86844148312603;-0.701843537479754
Acer monspessulanum;-1.86844148312603;-0.690313323880048
Acer monspessulanum;-1.96602822434036;-0.598071615082399
Acer monspessulanum;-1.96602822434036;-0.482769479085339
Acer monspessulanum;-1.86844148312603;-0.39052777028769
Acer monspessulanum;-1.84404479782245;-0.367467343088278
Acer monspessulanum;-1.74645805660812;-0.27522563429063
Acer monspessulanum;-1.72206137130454;-0.252165207091218
Acer monspessulanum;-1.62447463009022;-0.159923498293569
Acer monspessulanum;-1.50249120357231;-0.159923498293569
Acer monspessulanum;-1.47809451826873;-0.136863071094157
Acer monspessulanum;-1.3805077770544;-0.0446213622965081
Acer monspessulanum;-1.28292103584007;-0.136863071094157
Acer monspessulanum;-1.25852435053649;-0.159923498293569
Acer monspessulanum;-1.16093760932216;-0.252165207091218
Acer monspessulanum;-1.16093760932216;-0.367467343088278
Acer monspessulanum;-1.16093760932216;-0.482769479085339
Acer monspessulanum;-1.25852435053649;-0.575011187882987
Acer monspessulanum;-1.28292103584007;-0.598071615082399
Acer monspessulanum;-1.3805077770544;-0.690313323880048
Acer monspessulanum;-1.40490446235798;-0.71337375107946
Acer monspessulanum;-1.50249120357231;-0.805615459877108
Acer monspessulanum;-1.62447463009022;-0.805615459877108
Acer monspessulanum;-1.74645805660812;-0.805615459877108
Acer monspessulanum;-1.84404479782245;-0.71337375107946
Acer monspessulanum;-1.86844148312603;-0.690313323880048
Acer monspessulanum;-1.86844148312603;-0.678783110280342
Acer monspessulanum;-1.95382988168857;-0.598071615082399
Acer monspessulanum;-1.95382988168857;-0.482769479085339
Acer monspessulanum;-1.86844148312603;-0.402057983887396
Acer monspessulanum;-1.83184645517066;-0.367467343088278
Acer monspessulanum;-1.74645805660812;-0.286755847890336
Acer monspessulanum;-1.70986302865275;-0.252165207091218
Acer monspessulanum;-1.62447463009022;-0.171453711893275
Acer monspessulanum;-1.50249120357231;-0.171453711893275
Acer monspessulanum;-1.46589617561693;-0.136863071094157
Acer monspessulanum;-1.3805077770544;-0.0561515758962142
Acer monspessulanum;-1.29511937849186;-0.136863071094157
Acer monspessulanum;-1.25852435053649;-0.171453711893275
Acer monspessulanum;-1.17313595197395;-0.252165207091218
Acer monspessulanum;-1.17313595197395;-0.367467343088278
Acer monspessulanum;-1.17313595197395;-0.482769479085339
Acer monspessulanum;-1.25852435053649;-0.563480974283281
Acer monspessulanum;-1.29511937849186;-0.598071615082399
Acer monspessulanum;-1.3805077770544;-0.678783110280342
Acer monspessulanum;-1.41710280500977;-0.71337375107946
Acer monspessulanum;-1.50249120357231;-0.794085246277402
Acer monspessulanum;-1.62447463009022;-0.794085246277402
Acer monspessulanum;-1.74645805660812;-0.794085246277402
Acer monspessulanum;-1.83184645517066;-0.71337375107946
Acer monspessulanum;-1.86844148312603;-0.678783110280342
Acer monspessulanum;-1.86844148312603;-0.667252896680636
Acer monspessulanum;-1.94163153903678;-0.598071615082399
Acer monspessulanum;-1.94163153903678;-0.482769479085339
Acer monspessulanum;-1.86844148312603;-0.413588197487102
Acer monspessulanum;-1.81964811251887;-0.367467343088278
Acer monspessulanum;-1.74645805660812;-0.298286061490042
Acer monspessulanum;-1.69766468600096;-0.252165207091218
Acer monspessulanum;-1.62447463009022;-0.182983925492981
Acer monspessulanum;-1.50249120357231;-0.182983925492981
Acer monspessulanum;-1.45369783296514;-0.136863071094157
Acer monspessulanum;-1.3805077770544;-0.0676817894959203
Acer monspessulanum;-1.30731772114365;-0.136863071094157
Acer monspessulanum;-1.25852435053649;-0.182983925492981
Acer monspessulanum;-1.18533429462575;-0.252165207091218
Acer monspessulanum;-1.18533429462575;-0.367467343088278
Acer monspessulanum;-1.18533429462575;-0.482769479085339
Acer monspessulanum;-1.25852435053649;-0.551950760683575
Acer monspessulanum;-1.30731772114365;-0.598071615082399
Acer monspessulanum;-1.3805077770544;-0.667252896680636
Acer monspessulanum;-1.42930114766156;-0.71337375107946
Acer monspessulanum;-1.50249120357231;-0.782555032677696
Acer monspessulanum;-1.62447463009022;-0.782555032677696
Acer monspessulanum;-1.74645805660812;-0.782555032677696
Acer monspessulanum;-1.81964811251887;-0.71337375107946
Acer monspessulanum;-1.86844148312603;-0.667252896680636
Acer monspessulanum;-1.86844148312603;-0.65572268308093
Acer monspessulanum;-1.92943319638499;-0.598071615082399
Acer monspessulanum;-1.92943319638499;-0.482769479085339
Acer monspessulanum;-1.86844148312603;-0.425118411086808
Acer monspessulanum;-1.80744976986708;-0.367467343088278
Acer monspessulanum;-1.74645805660812;-0.309816275089748
Acer monspessulanum;-1.68546634334917;-0.252165207091218
Acer monspessulanum;-1.62447463009022;-0.194514139092687
Acer monspessulanum;-1.50249120357231;-0.194514139092687
Acer monspessulanum;-1.44149949031335;-0.136863071094157
Acer monspessulanum;-1.3805077770544;-0.0792120030956265
Acer monspessulanum;-1.31951606379544;-0.136863071094157
Acer monspessulanum;-1.25852435053649;-0.194514139092687
Acer monspessulanum;-1.19753263727754;-0.252165207091218
Acer monspessulanum;-1.19753263727754;-0.367467343088278
Acer monspessulanum;-1.19753263727754;-0.482769479085339
Acer monspessulanum;-1.25852435053649;-0.540420547083869
Acer monspessulanum;-1.31951606379544;-0.598071615082399
Acer monspessulanum;-1.3805077770544;-0.65572268308093
Acer monspessulanum;-1.44149949031335;-0.71337375107946
Acer monspessulanum;-1.50249120357231;-0.77102481907799
Acer monspessulanum;-1.62447463009022;-0.77102481907799
Acer monspessulanum;-1.74645805660812;-0.77102481907799
Acer monspessulanum;-1.80744976986708;-0.71337375107946
Acer monspessulanum;-1.86844148312603;-0.65572268308093
Acer monspessulanum;-1.86844148312603;-0.644192469481223
Acer monspessulanum;-1.9172348537332;-0.598071615082399
Acer monspessulanum;-1.9172348537332;-0.482769479085339
Acer monspessulanum;-1.86844148312603;-0.436648624686515
Acer monspessulanum;-1.79525142721529;-0.367467343088278
Acer monspessulanum;-1.74645805660812;-0.321346488689454
Acer monspessulanum;-1.67326800069738;-0.252165207091218
Acer monspessulanum;-1.62447463009022;-0.206044352692394
Acer monspessulanum;-1.50249120357231;-0.206044352692394
Acer monspessulanum;-1.42930114766156;-0.136863071094157
Acer monspessulanum;-1.3805077770544;-0.0907422166953326
Acer monspessulanum;-1.33171440644724;-0.136863071094157
Acer monspessulanum;-1.25852435053649;-0.206044352692394
Acer monspessulanum;-1.20973097992933;-0.252165207091218
Acer monspessulanum;-1.20973097992933;-0.367467343088278
Acer monspessulanum;-1.20973097992933;-0.482769479085339
Acer monspessulanum;-1.25852435053649;-0.528890333484163
Acer monspessulanum;-1.33171440644724;-0.598071615082399
Acer monspessulanum;-1.3805077770544;-0.644192469481223
Acer monspessulanum;-1.45369783296514;-0.71337375107946
Acer monspessulanum;-1.50249120357231;-0.759494605478284
Acer monspessulanum;-1.62447463009022;-0.759494605478284
Acer monspessulanum;-1.74645805660812;-0.759494605478284
Acer monspessulanum;-1.79525142721529;-0.71337375107946
Acer monspessulanum;-1.86844148312603;-0.644192469481223
Acer monspessulanum;-1.86844148312603;-0.632662255881517
Acer monspessulanum;-1.90503651108141;-0.598071615082399
Acer monspessulanum;-1.90503651108141;-0.482769479085339
Acer monspessulanum;-1.86844148312603;-0.448178838286221
Acer monspessulanum;-1.7830530845635;-0.367467343088278
Acer monspessulanum;-1.74645805660812;-0.33287670228916
Acer monspessulanum;-1.66106965804559;-0.252165207091218
Acer monspessulanum;-1.62447463009022;-0.2175745662921
Acer monspessulanum;-1.50249120357231;-0.2175745662921
Acer monspessulanum;-1.41710280500977;-0.136863071094157
Acer monspessulanum;-1.3805077770544;-0.102272430295039
Acer monspessulanum;-1.34391274909903;-0.136863071094157
Acer monspessulanum;-1.25852435053649;-0.2175745662921
Acer monspessulanum;-1.22192932258112;-0.252165207091218
Acer monspessulanum;-1.22192932258112;-0.367467343088278
Acer monspessulanum;-1.22192932258112;-0.482769479085339
Acer monspessulanum;-1.25852435053649;-0.517360119884457
Acer monspessulanum;-1.34391274909903;-0.598071615082399
Acer monspessulanum;-1.3805077770544;-0.632662255881517
Acer monspessulanum;-1.46589617561693;-0.71337375107946
Acer monspessulanum;-1.50249120357231;-0.747964391878578
Acer monspessulanum;-1.62447463009022;-0.747964391878578
Acer monspessulanum;-1.74645805660812;-0.747964391878578
Acer monspessulanum;-1.7830530845635;-0.71337375107946
Acer monspessulanum;-1.86844148312603;-0.632662255881517
Acer monspessulanum;-1.86844148312603;-0.621132042281811
Acer monspessulanum;-1.89283816842961;-0.598071615082399
Acer monspessulanum;-1.89283816842961;-0.482769479085339
Acer monspessulanum;-1.86844148312603;-0.459709051885927
Acer monspessulanum;-1.77085474191171;-0.367467343088278
Acer monspessulanum;-1.74645805660812;-0.344406915888866
Acer monspessulanum;-1.6488713153938;-0.252165207091218
Acer monspessulanum;-1.62447463009022;-0.229104779891806
Acer monspessulanum;-1.50249120357231;-0.229104779891806
Acer monspessulanum;-1.40490446235798;-0.136863071094157
Acer monspessulanum;-1.3805077770544;-0.113802643894745
Acer monspessulanum;-1.35611109175082;-0.136863071094157
Acer monspessulanum;-1.25852435053649;-0.229104779891806
Acer monspessulanum;-1.23412766523291;-0.252165207091218
Acer monspessulanum;-1.23412766523291;-0.367467343088278
Acer monspessulanum;-1.23412766523291;-0.482769479085339
Acer monspessulanum;-1.25852435053649;-0.505829906284751
Acer monspessulanum;-1.35611109175082;-0.598071615082399
Acer monspessulanum;-1.3805077770544;-0.621132042281811
Acer monspessulanum;-1.47809451826873;-0.71337375107946
Acer monspessulanum;-1.50249120357231;-0.736434178278872
Acer monspessulanum;-1.62447463009022;-0.736434178278872
Acer monspessulanum;-1.74645805660812;-0.736434178278872
Acer monspessulanum;-1.77085474191171;-0.71337375107946
Acer monspessulanum;-1.86844148312603;-0.621132042281811
Acer monspessulanum;-1.86844148312603;-0.609601828682105
Acer monspessulanum;-1.88063982577782;-0.598071615082399
Acer monspessulanum;-1.88063982577782;-0.482769479085339
Acer monspessulanum;-1.86844148312603;-0.471239265485633
Acer monspessulanum;-1.75865639925992;-0.367467343088278
Acer monspessulanum;-1.74645805660812;-0.355937129488572
Acer monspessulanum;-1.63667297274201;-0.252165207091218
Acer monspessulanum;-1.62447463009022;-0.240634993491512
Acer monspessulanum;-1.50249120357231;-0.240634993491512
Acer monspessulanum;-1.39270611970619;-0.136863071094157
Acer monspessulanum;-1.3805077770544;-0.125332857494451
Acer monspessulanum;-1.36830943440261;-0.136863071094157
Acer monspessulanum;-1.25852435053649;-0.240634993491512
Acer monspessulanum;-1.2463260078847;-0.252165207091218
Acer monspessulanum;-1.2463260078847;-0.367467343088278
Acer monspessulanum;-1.2463260078847;-0.482769479085339
Acer monspessulanum;-1.25852435053649;-0.494299692685045
Acer monspessulanum;-1.36830943440261;-0.598071615082399
Acer monspessulanum;-1.3805077770544;-0.609601828682105
Acer monspessulanum;-1.49029286092052;-0.71337375107946
Acer monspessulanum;-1.50249120357231;-0.724903964679166
Acer monspessulanum;-1.62447463009022;-0.724903964679166
Acer monspessulanum;-1.74645805660812;-0.724903964679166
Acer monspessulanum;-1.75865639925992;-0.71337375107946
Acer monspessulanum;-1.86844148312603;-0.609601828682105
Acer monspessulanum;-1.86844148312603;-0.598186802031447
Acer monspessulanum;-1.86856334469099;-0.598071615082399
Acer monspessulanum;-1.86856334469099;-0.482769479085339
Acer monspessulanum;-1.86844148312603;-0.482654292136291
Acer monspessulanum;-1.74657991817308;-0.367467343088278
Acer monspessulanum;-1.74645805660812;-0.36735215613923
Acer monspessulanum;-1.62459649165517;-0.252165207091218
Acer monspessulanum;-1.62447463009022;-0.25205002014217
Acer monspessulanum;-1.50249120357231;-0.25205002014217
Acer monspessulanum;-1.38062963861935;-0.136863071094157
Acer monspessulanum;-1.3805077770544;-0.136747884145109
Acer monspessulanum;-1.38038591548945;-0.136863071094157
Acer monspessulanum;-1.25852435053649;-0.25205002014217
Acer monspessulanum;-1.25840248897154;-0.252165207091218
Acer monspessulanum;-1.25840248897154;-0.367467343088278
Acer monspessulanum;-1.25840248897154;-0.482769479085339
Acer monspessulanum;-1.25852435053649;-0.482884666034387
Acer monspessulanum;-1.38038591548945;-0.598071615082399
Acer monspessulanum;-1.3805077770544;-0.598186802031447
Acer monspessulanum;-1.50236934200735;-0.71337375107946
Acer monspessulanum;-1.50249120357231;-0.713488938028508
Acer monspessulanum;-1.62447463009022;-0.713488938028508
Acer monspessulanum;-1.74645805660812;-0.713488938028508
Acer monspessulanum;-1.74657991817308;-0.71337375107946
Acer monspessulanum;-1.86844148312603;-0.598186802031447
Adenocarpus decorticans;-0.180778406587915;2.07658039827709
Adenocarpus decorticans;-0.273854564405953;2.14269780730176
Adenocarpus decorticans;-0.273854564405953;2.21616159510696
