community;code;lat;long;facilitated_species;nurse;n;canopy_percent;gap_percent;site;Axis1;Axis2;Axis3;genus;sp;sub_sp;recruit_sp;centroid_pca1;centroid_pca2;mode_pca1;mode_pca2;centroid_dist2d;mode_dist2d
17;LADR;37.636322;-3.742298;Thymus_mastichina;open;9;56.94;43.06;Barranco de los Ladrones (Sierra de Ja<e9>n);1.85302093113505;1.88779293794157;-1.175337170595;Thymus;mastichina;NA;Thymus mastichina;2.415520476;1.430714478;2.438424444;1.43033643;0.724794078698099;0.74294261523533
17;LADR;37.636322;-3.742298;Ulex_parviflorus;open;7;56.94;43.06;Barranco de los Ladrones (Sierra de Ja<e9>n);1.85302093113505;1.88779293794157;-1.175337170595;Ulex;parviflorus;NA;Ulex parviflorus;1.620235348;1.110794103;1.438859605;1.014676119;0.811120408580676;0.966365657287442
18;CHAZA;37.662249;-3.721234;Cistus_albidus;open;110;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);1.78363279055102;1.30590037988077;-1.7680263098671;Cistus;albidus;NA;Cistus albidus;2.505466931;1.150790677;2.528327135;1.129094504;0.738311280047572;0.765395312502153
18;CHAZA;37.662249;-3.721234;Cistus_salviifolius;open;15;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);1.78363279055102;1.30590037988077;-1.7680263098671;Cistus;salviifolius;NA;Cistus salviifolius;2.479207386;-0.70064894;2.482158676;-0.698547465;2.1236911712742;2.12267509889984
18;CHAZA;37.662249;-3.721234;Crataegus_monogyna;open;4;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);1.78363279055102;1.30590037988077;-1.7680263098671;Crataegus;monogyna;NA;Crataegus monogyna;-1.966772615;0.263483694;-1.765693256;0.402203533;3.89257925455461;3.6625651360471
18;CHAZA;37.662249;-3.721234;Juniperus_oxycedrus;open;4;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);1.78363279055102;1.30590037988077;-1.7680263098671;Juniperus;oxycedrus;NA;Juniperus oxycedrus;1.265814991;1.978745639;1.305190537;2.010979575;0.849032400000778;0.852081956957754
18;CHAZA;37.662249;-3.721234;Juniperus_phoenicea;open;0;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);1.78363279055102;1.30590037988077;-1.7680263098671;Juniperus;phoenicea;NA;Juniperus phoenicea;1.081626592;1.916337739;1.087884683;1.883231985;0.930293755870966;0.904089161217171
18;CHAZA;37.662249;-3.721234;Lonicera_implexa;open;10;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);1.78363279055102;1.30590037988077;-1.7680263098671;Lonicera;implexa;NA;Lonicera implexa;0.891776657;-0.520230648;0.777011162;-0.632831744;2.03227997430016;2.18448377225237
18;CHAZA;37.662249;-3.721234;Olea_europaea;open;14;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);1.78363279055102;1.30590037988077;-1.7680263098671;Olea;europaea;NA;Olea europaea;-1.41326153;0.523025582;-1.407726016;0.525047674;3.29135629276567;3.28549874150517
18;CHAZA;37.662249;-3.721234;Phillyrea_angustifolia;open;14;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);1.78363279055102;1.30590037988077;-1.7680263098671;Phillyrea;angustifolia;NA;Phillyrea angustifolia;2.22834001;0.986697011;2.214780028;0.954713147;0.547407802040562;0.556075905698442
18;CHAZA;37.662249;-3.721234;Phillyrea_latifolia;open;14;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);1.78363279055102;1.30590037988077;-1.7680263098671;Phillyrea;latifolia;NA;Phillyrea latifolia;0.317212874;-0.368658689;0.312532797;-0.359769496;2.22587857863548;2.22229415839633
18;CHAZA;37.662249;-3.721234;Phlomis_purpurea;open;21;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);1.78363279055102;1.30590037988077;-1.7680263098671;Phlomis;purpurea;NA;Phlomis purpurea;3.086002431;0.661319446;3.229500596;0.644150111;1.45315218084199;1.59010915637815
18;CHAZA;37.662249;-3.721234;Pinus_halepensis;open;65;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);1.78363279055102;1.30590037988077;-1.7680263098671;Pinus;halepensis;NA;Pinus halepensis;1.772966137;1.357965406;1.697248286;1.226513377;0.0531464433689927;0.117322541964091
18;CHAZA;37.662249;-3.721234;Pistacia_lentiscus;open;12;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);1.78363279055102;1.30590037988077;-1.7680263098671;Pistacia;lentiscus;NA;Pistacia lentiscus;2.621703835;1.267296663;2.598352006;1.261224503;0.838959666790258;0.815943217385176
18;CHAZA;37.662249;-3.721234;Pistacia_terebinthus;open;4;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);1.78363279055102;1.30590037988077;-1.7680263098671;Pistacia;terebinthus;NA;Pistacia terebinthus;2.091341294;1.035631994;2.287828082;1.018712889;0.409547950185823;0.580249555654908
18;CHAZA;37.662249;-3.721234;Quercus_coccifera;open;8;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);1.78363279055102;1.30590037988077;-1.7680263098671;Quercus;coccifera;NA;Quercus coccifera;1.483581745;2.029941332;1.52153015;2.07219617;0.783751191566545;0.809880875276278
18;CHAZA;37.662249;-3.721234;Quercus_ilex;open;9;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);1.78363279055102;1.30590037988077;-1.7680263098671;Quercus;ilex;NA;Quercus ilex;-1.556009995;-0.437569237;-1.489186761;-0.412228997;3.76734657817267;3.69639234561421
18;CHAZA;37.662249;-3.721234;Rhamnus_alaternus;open;1;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);1.78363279055102;1.30590037988077;-1.7680263098671;Rhamnus;alaternus;NA;Rhamnus alaternus;-0.970260639;-0.16484943;-0.962390081;-0.192912623;3.12202402690764;3.12843124084353
18;CHAZA;37.662249;-3.721234;Rhamnus_lycioides;open;26;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);1.78363279055102;1.30590037988077;-1.7680263098671;Rhamnus;lycioides;NA;Rhamnus lycioides;1.863643208;1.763941338;1.928767552;1.74949788;0.464976543725749;0.466736372155507
18;CHAZA;37.662249;-3.721234;Rosa_canina;open;0;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);1.78363279055102;1.30590037988077;-1.7680263098671;Rosa;canina;NA;Rosa canina;-2.402128663;0.833902186;-2.295373986;1.030631924;4.2122893111775;4.08828435972256
18;CHAZA;37.662249;-3.721234;Rosmarinus_officinalis;open;6;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);1.78363279055102;1.30590037988077;-1.7680263098671;Rosmarinus;officinalis;NA;Rosmarinus officinalis;1.510475488;2.029982619;1.494887424;2.00235949;0.773892758038778;0.753942424043608
18;CHAZA;37.662249;-3.721234;Ruscus_aculeatus;open;0;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);1.78363279055102;1.30590037988077;-1.7680263098671;Ruscus;aculeatus;NA;Ruscus aculeatus;-1.5765285;0.301308926;-1.523442101;0.298900892;3.5071195998608;3.45699180023894
18;CHAZA;37.662249;-3.721234;Thymus_mastichina;open;2;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);1.78363279055102;1.30590037988077;-1.7680263098671;Thymus;mastichina;NA;Thymus mastichina;2.415520476;1.430714478;2.438424444;1.43033643;0.644096736609797;0.666510645073077
18;CHAZA;37.662249;-3.721234;Ulex_parviflorus;open;6;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);1.78363279055102;1.30590037988077;-1.7680263098671;Ulex;parviflorus;NA;Ulex parviflorus;1.620235348;1.110794103;1.438859605;1.014676119;0.254490045994904;0.451309339146163
18;CHAZA;37.662249;-3.721234;Viburnum_tinus;open;3;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);1.78363279055102;1.30590037988077;-1.7680263098671;Viburnum;tinus;NA;Viburnum tinus;-1.538949051;0.441050192;-1.492149614;0.494586052;3.43329520159306;3.37475648019093
19;CHAZB;37.669289;-3.731011;Celtis_australis;open;4;86.752;13.248;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);2.14635304214796;1.24920464728785;-1.74164596230628;Celtis;australis;NA;Celtis australis;-1.213085302;0.550667554;-1.1930081;0.604362075;3.4312942250455;3.40105201088171
19;CHAZB;37.669289;-3.731011;Cistus_albidus;open;99;86.752;13.248;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);2.14635304214796;1.24920464728785;-1.74164596230628;Cistus;albidus;NA;Cistus albidus;2.505466931;1.150790677;2.528327135;1.129094504;0.372354796819182;0.40041310434446
19;CHAZB;37.669289;-3.731011;Cistus_salviifolius;open;84;86.752;13.248;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);2.14635304214796;1.24920464728785;-1.74164596230628;Cistus;salviifolius;NA;Cistus salviifolius;2.479207386;-0.70064894;2.482158676;-0.698547465;1.9780599146842;1.97648772185626
19;CHAZB;37.669289;-3.731011;Colutea_hispanica;open;2;86.752;13.248;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);2.14635304214796;1.24920464728785;-1.74164596230628;Colutea;hispanica;NA;Colutea hispanica;2.290888562;0.850074583;2.279213278;0.841935498;0.424494198685124;0.428392346141141
19;CHAZB;37.669289;-3.731011;Crataegus_monogyna;open;0;86.752;13.248;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);2.14635304214796;1.24920464728785;-1.74164596230628;Crataegus;monogyna;NA;Crataegus monogyna;-1.966772615;0.263483694;-1.765693256;0.402203533;4.22959199796382;4.00268873714382
19;CHAZB;37.669289;-3.731011;Daphne_gnidium;open;3;86.752;13.248;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);2.14635304214796;1.24920464728785;-1.74164596230628;Daphne;gnidium;NA;Daphne gnidium;2.403345048;0.901816405;2.379072215;0.851487276;0.432115125807578;0.460800738754896
19;CHAZB;37.669289;-3.731011;Genista_scorpius;open;1;86.752;13.248;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);2.14635304214796;1.24920464728785;-1.74164596230628;Genista;scorpius;NA;Genista scorpius;1.042758712;1.968980734;1.1459738;1.994132757;1.31757279136197;1.2472676203445
19;CHAZB;37.669289;-3.731011;Juniperus_oxycedrus;open;21;86.752;13.248;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);2.14635304214796;1.24920464728785;-1.74164596230628;Juniperus;oxycedrus;NA;Juniperus oxycedrus;1.265814991;1.978745639;1.305190537;2.010979575;1.1434934709511;1.13483716918227
19;CHAZB;37.669289;-3.731011;Juniperus_phoenicea;open;2;86.752;13.248;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);2.14635304214796;1.24920464728785;-1.74164596230628;Juniperus;phoenicea;NA;Juniperus phoenicea;1.081626592;1.916337739;1.087884683;1.883231985;1.25646686215836;1.23383383495661
19;CHAZB;37.669289;-3.731011;Olea_europaea;open;41;86.752;13.248;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);2.14635304214796;1.24920464728785;-1.74164596230628;Olea;europaea;NA;Olea europaea;-1.41326153;0.523025582;-1.407726016;0.525047674;3.63293158992988;3.62710370316694
19;CHAZB;37.669289;-3.731011;Phillyrea_angustifolia;open;55;86.752;13.248;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);2.14635304214796;1.24920464728785;-1.74164596230628;Phillyrea;angustifolia;NA;Phillyrea angustifolia;2.22834001;0.986697011;2.214780028;0.954713147;0.275012948798793;0.30233672640714
19;CHAZB;37.669289;-3.731011;Phillyrea_latifolia;open;80;86.752;13.248;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);2.14635304214796;1.24920464728785;-1.74164596230628;Phillyrea;latifolia;NA;Phillyrea latifolia;0.317212874;-0.368658689;0.312532797;-0.359769496;2.44197369552516;2.43960949442393
19;CHAZB;37.669289;-3.731011;Phlomis_purpurea;open;19;86.752;13.248;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);2.14635304214796;1.24920464728785;-1.74164596230628;Phlomis;purpurea;NA;Phlomis purpurea;3.086002431;0.661319446;3.229500596;0.644150111;1.1083997401043;1.24068513946858
19;CHAZB;37.669289;-3.731011;Pinus_halepensis;open;2;86.752;13.248;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);2.14635304214796;1.24920464728785;-1.74164596230628;Pinus;halepensis;NA;Pinus halepensis;1.772966137;1.357965406;1.697248286;1.226513377;0.388904465867407;0.449677635358926
19;CHAZB;37.669289;-3.731011;Pistacia_lentiscus;open;48;86.752;13.248;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);2.14635304214796;1.24920464728785;-1.74164596230628;Pistacia;lentiscus;NA;Pistacia lentiscus;2.621703835;1.267296663;2.598352006;1.261224503;0.475694962447146;0.452158755587746
19;CHAZB;37.669289;-3.731011;Pistacia_terebinthus;open;18;86.752;13.248;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);2.14635304214796;1.24920464728785;-1.74164596230628;Pistacia;terebinthus;NA;Pistacia terebinthus;2.091341294;1.035631994;2.287828082;1.018712889;0.220543806684087;0.270447106732098
19;CHAZB;37.669289;-3.731011;Quercus_coccifera;open;43;86.752;13.248;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);2.14635304214796;1.24920464728785;-1.74164596230628;Quercus;coccifera;NA;Quercus coccifera;1.483581745;2.029941332;1.52153015;2.07219617;1.02411696752788;1.03330474353319
19;CHAZB;37.669289;-3.731011;Quercus_ilex;open;34;86.752;13.248;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);2.14635304214796;1.24920464728785;-1.74164596230628;Quercus;ilex;NA;Quercus ilex;-1.556009995;-0.437569237;-1.489186761;-0.412228997;4.06850073068139;3.99718793836926
19;CHAZB;37.669289;-3.731011;Rhamnus_alaternus;open;1;86.752;13.248;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);2.14635304214796;1.24920464728785;-1.74164596230628;Rhamnus;alaternus;NA;Rhamnus alaternus;-0.970260639;-0.16484943;-0.962390081;-0.192912623;3.42240117037922;3.42694995980131
19;CHAZB;37.669289;-3.731011;Rhamnus_lycioides;open;58;86.752;13.248;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);2.14635304214796;1.24920464728785;-1.74164596230628;Rhamnus;lycioides;NA;Rhamnus lycioides;1.863643208;1.763941338;1.928767552;1.74949788;0.587263749170046;0.545560962881783
19;CHAZB;37.669289;-3.731011;Rosmarinus_officinalis;open;30;86.752;13.248;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);2.14635304214796;1.24920464728785;-1.74164596230628;Rosmarinus;officinalis;NA;Rosmarinus officinalis;1.510475488;2.029982619;1.494887424;2.00235949;1.0069530798305;0.995816081778991
19;CHAZB;37.669289;-3.731011;Ruscus_aculeatus;open;0;86.752;13.248;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);2.14635304214796;1.24920464728785;-1.74164596230628;Ruscus;aculeatus;NA;Ruscus aculeatus;-1.5765285;0.301308926;-1.523442101;0.298900892;3.84166022382274;3.79084075370973
19;CHAZB;37.669289;-3.731011;Ulex_parviflorus;open;12;86.752;13.248;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);2.14635304214796;1.24920464728785;-1.74164596230628;Ulex;parviflorus;NA;Ulex parviflorus;1.620235348;1.110794103;1.438859605;1.014676119;0.544019583163718;0.745352664306166
19;CHAZB;37.669289;-3.731011;Viburnum_tinus;open;4;86.752;13.248;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);2.14635304214796;1.24920464728785;-1.74164596230628;Viburnum;tinus;NA;Viburnum tinus;-1.538949051;0.441050192;-1.492149614;0.494586052;3.77287226677002;3.71593202348347
20;CHIM;37.646035;-3.711252;Acer_monspessulanum;open;1;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Acer;monspessulanum;NA;Acer monspessulanum;-1.534067929;-0.443404507;-1.502491204;-0.482769479;3.27987885788391;3.27550568939404
20;CHIM;37.646035;-3.711252;Amelanchier_ovalis;open;7;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Amelanchier;ovalis;NA;Amelanchier ovalis;-1.909165489;0.745670485;-1.952565301;0.709794647;3.17537523266983;3.22499441036796
20;CHIM;37.646035;-3.711252;Berberis_hispanica;open;0;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Berberis;hispanica;NA;Berberis hispanica;-0.629508709;1.815301408;-0.659951219;1.828655302;1.89199967315914;1.92477393231147
20;CHIM;37.646035;-3.711252;Celtis_australis;open;1;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Celtis;australis;NA;Celtis australis;-1.213085302;0.550667554;-1.1930081;0.604362075;2.5508893776706;2.51523643301616
20;CHIM;37.646035;-3.711252;Cistus_albidus;open;85;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Cistus;albidus;NA;Cistus albidus;2.505466931;1.150790677;2.528327135;1.129094504;1.31545193952955;1.34156928202881
20;CHIM;37.646035;-3.711252;Cistus_salviifolius;open;0;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Cistus;salviifolius;NA;Cistus salviifolius;2.479207386;-0.70064894;2.482158676;-0.698547465;2.42069917031141;2.42046593149573
20;CHIM;37.646035;-3.711252;Colutea_hispanica;open;0;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Colutea;hispanica;NA;Colutea hispanica;2.290888562;0.850074583;2.279213278;0.841935498;1.19764299780875;1.1905908538396
20;CHIM;37.646035;-3.711252;Crataegus_monogyna;open;44;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Crataegus;monogyna;NA;Crataegus monogyna;-1.966772615;0.263483694;-1.765693256;0.402203533;3.3569010755785;3.1222585541283
20;CHIM;37.646035;-3.711252;Daphne_gnidium;open;19;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Daphne;gnidium;NA;Daphne gnidium;2.403345048;0.901816405;2.379072215;0.851487276;1.28099563384573;1.27747356062779
20;CHIM;37.646035;-3.711252;Echinospartum_boissieri;open;1;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Echinospartum;boissieri;NA;Echinospartum boissieri;0.851394296;1.274415809;0.825058566;1.257538365;0.364936343665722;0.394587721650234
20;CHIM;37.646035;-3.711252;Juniperus_oxycedrus;open;4;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Juniperus;oxycedrus;NA;Juniperus oxycedrus;1.265814991;1.978745639;1.305190537;2.010979575;0.623087477624562;0.659912268094815
20;CHIM;37.646035;-3.711252;Juniperus_phoenicea;open;0;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Juniperus;phoenicea;NA;Juniperus phoenicea;1.081626592;1.916337739;1.087884683;1.883231985;0.571660039643619;0.537987967119702
20;CHIM;37.646035;-3.711252;Lavandula_latifolia;open;9;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Lavandula;latifolia;NA;Lavandula latifolia;0.400639887;1.888361226;0.849468469;1.964068466;0.964469756822679;0.703001993495999
20;CHIM;37.646035;-3.711252;Lonicera_implexa;open;12;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Lonicera;implexa;NA;Lonicera implexa;0.891776657;-0.520230648;0.777011162;-0.632831744;1.90489841644049;2.03711106506646
20;CHIM;37.646035;-3.711252;Phillyrea_angustifolia;open;13;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Phillyrea;angustifolia;NA;Phillyrea angustifolia;2.22834001;0.986697011;2.214780028;0.954713147;1.08736095292415;1.08610834941936
20;CHIM;37.646035;-3.711252;Phlomis_purpurea;open;1;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Phlomis;purpurea;NA;Phlomis purpurea;3.086002431;0.661319446;3.229500596;0.644150111;2.00462341224379;2.14540143894626
20;CHIM;37.646035;-3.711252;Pinus_halepensis;open;193;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Pinus;halepensis;NA;Pinus halepensis;1.772966137;1.357965406;1.697248286;1.226513377;0.566451441140817;0.508169364878826
20;CHIM;37.646035;-3.711252;Pistacia_terebinthus;open;14;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Pistacia;terebinthus;NA;Pistacia terebinthus;2.091341294;1.035631994;2.287828082;1.018712889;0.941887817227022;1.13343908882471
20;CHIM;37.646035;-3.711252;Prunus_spinosa;open;2;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Prunus;spinosa;NA;Prunus spinosa;-2.480101184;0.597372202;-2.298884147;1.017201083;3.76436359210321;3.52197365171766
20;CHIM;37.646035;-3.711252;Quercus_coccifera;open;3;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Quercus;coccifera;NA;Quercus coccifera;1.483581745;2.029941332;1.52153015;2.07219617;0.726372993720034;0.780138579668531
20;CHIM;37.646035;-3.711252;Quercus_faginea;open;47;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Quercus;faginea;NA;Quercus faginea;0.522524879;1.723417304;0.494750171;1.707671072;0.77525283165305;0.79280451968489
20;CHIM;37.646035;-3.711252;Quercus_ilex;open;43;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Quercus;ilex;NA;Quercus ilex;-1.556009995;-0.437569237;-1.489186761;-0.412228997;3.29505081708321;3.22525048599171
20;CHIM;37.646035;-3.711252;Rhamnus_lycioides;open;3;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Rhamnus;lycioides;NA;Rhamnus lycioides;1.863643208;1.763941338;1.928767552;1.74949788;0.772147177203376;0.821303116937689
20;CHIM;37.646035;-3.711252;Rhamnus_myrtifolia;open;1;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Rhamnus;myrtifolia;NA;Rhamnus myrtifolia;1.090637667;1.047207982;1.140466232;1.017883987;0.332147260378584;0.346947320807671
20;CHIM;37.646035;-3.711252;Rosa_canina;open;17;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Rosa;canina;NA;Rosa canina;-2.402128663;0.833902186;-2.295373986;1.030631924;3.64657335471425;3.51720266459394
20;CHIM;37.646035;-3.711252;Rosmarinus_officinalis;open;44;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Rosmarinus;officinalis;NA;Rosmarinus officinalis;1.510475488;2.029982619;1.494887424;2.00235949;0.737088307450704;0.705500696106473
20;CHIM;37.646035;-3.711252;Salvia_lavandulifolia;open;4;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Salvia;lavandulifolia;NA;Salvia lavandulifolia;0.663546891;1.793289091;0.665799994;1.810664962;0.69560597081104;0.704867426288129
20;CHIM;37.646035;-3.711252;Thymus_mastichina;open;9;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Thymus;mastichina;NA;Thymus mastichina;2.415520476;1.430714478;2.438424444;1.43033643;1.21116113317352;1.23400302359989
20;CHIM;37.646035;-3.711252;Ulex_parviflorus;open;53;32.54;67.46;Cruz de Chimba (Ja<e9>n);1.20651493546288;1.35848641239726;-1.8196591589316;Ulex;parviflorus;NA;Ulex parviflorus;1.620235348;1.110794103;1.438859605;1.014676119;0.482199191086451;0.414957302994198
21;SEGUR;38.297897;-2.558345;Acer_granatense;open;118;25.44;74.56;Nava del Espino (Sierra de Segura, Ja<e9>n);-0.152921270812571;1.1957407519348;-1.74197598258726;Acer;granatense;NA;Acer granatense;-0.00260335;0.864376325;0.024530391;0.847259889;0.363865168373176;0.391060102940485
21;SEGUR;38.297897;-2.558345;Amelanchier_ovalis;open;19;25.44;74.56;Nava del Espino (Sierra de Segura, Ja<e9>n);-0.152921270812571;1.1957407519348;-1.74197598258726;Amelanchier;ovalis;NA;Amelanchier ovalis;-1.909165489;0.745670485;-1.952565301;0.709794647;1.81299669031566;1.8640982410513
21;SEGUR;38.297897;-2.558345;Berberis_hispanica;open;0;25.44;74.56;Nava del Espino (Sierra de Segura, Ja<e9>n);-0.152921270812571;1.1957407519348;-1.74197598258726;Berberis;hispanica;NA;Berberis hispanica;-0.629508709;1.815301408;-0.659951219;1.828655302;0.781659128253488;0.81096251210718
21;SEGUR;38.297897;-2.558345;Cistus_albidus;open;6;25.44;74.56;Nava del Espino (Sierra de Segura, Ja<e9>n);-0.152921270812571;1.1957407519348;-1.74197598258726;Cistus;albidus;NA;Cistus albidus;2.505466931;1.150790677;2.528327135;1.129094504;2.658768199895;2.68207657162062
21;SEGUR;38.297897;-2.558345;Cistus_crispus;open;9;25.44;74.56;Nava del Espino (Sierra de Segura, Ja<e9>n);-0.152921270812571;1.1957407519348;-1.74197598258726;Cistus;crispus;NA;Cistus crispus;3.206718153;-1.765681607;3.587772247;-2.263641118;4.47852648156004;5.09510656573918
21;SEGUR;38.297897;-2.558345;Cistus_populifolius;open;1;25.44;74.56;Nava del Espino (Sierra de Segura, Ja<e9>n);-0.152921270812571;1.1957407519348;-1.74197598258726;Cistus;populifolius;NA;Cistus populifolius;2.374968296;0.967760418;2.334236943;1.03058386;2.53814906864449;2.4926357093424
21;SEGUR;38.297897;-2.558345;Cistus_salviifolius;open;59;25.44;74.56;Nava del Espino (Sierra de Segura, Ja<e9>n);-0.152921270812571;1.1957407519348;-1.74197598258726;Cistus;salviifolius;NA;Cistus salviifolius;2.479207386;-0.70064894;2.482158676;-0.698547465;3.24413241556051;3.24530032122017
21;SEGUR;38.297897;-2.558345;Crataegus_laciniata;open;69;25.44;74.56;Nava del Espino (Sierra de Segura, Ja<e9>n);-0.152921270812571;1.1957407519348;-1.74197598258726;Crataegus;laciniata;NA;Crataegus laciniata;0.004779033;1.295914506;-0.057913734;1.296649615;0.186826568844192;0.13859664749302
