community;code;lat;long;facilitated_species;nurse;n;canopy_percent;gap_percent;site;genus;sp;sub_sp;recruit_sp;pop_bio01;pop_bio02;pop_bio03;pop_bio04;pop_bio05;pop_bio06;pop_bio07;pop_bio08;pop_bio09;pop_bio10;pop_bio11;pop_bio12;pop_bio13;pop_bio14;pop_bio15;pop_bio16;pop_bio17;pop_bio18;pop_bio19;closest_p95_bio01;dist_bio01;closest_p95_bio02;dist_bio02;closest_p95_bio03;dist_bio03;closest_p95_bio04;dist_bio04;closest_p95_bio05;dist_bio05;closest_p95_bio06;dist_bio06;closest_p95_bio07;dist_bio07;closest_p95_bio08;dist_bio08;closest_p95_bio09;dist_bio09;closest_p95_bio10;dist_bio10;closest_p95_bio11;dist_bio11;closest_p95_bio12;dist_bio12;closest_p95_bio13;dist_bio13;closest_p95_bio14;dist_bio14;closest_p95_bio15;dist_bio15;closest_p95_bio16;dist_bio16;closest_p95_bio17;dist_bio17;closest_p95_bio18;dist_bio18;closest_p95_bio19;dist_bio19
17;LADR;37.636322;-3.742298;Phillyrea_latifolia;open;175;56.94;43.06;Barranco de los Ladrones (Sierra de Ja<e9>n);Phillyrea;latifolia;NA;Phillyrea latifolia;136;107;341;6700;309;-3;312;67;237;237;50;529;75;4;54;215;16;16;203;144.997712796168;-8.997712796168;79.4039754032142;27.5960245967858;330.992301000345;10.007698999655;5802.94961064278;897.05038935722;270.820026346406;38.179973653594;25.0068606332962;-28.0068606332962;243.993122700925;68.006877299075;121.002997358133;-54.002997358133;225.771947692995;11.228052307005;234.727294383654;2.272705616346;65.195445029062;-15.195445029062;678.933375944999;-149.933375944999;89.8277884006621;-14.8277884006621;4.66264675835896;-0.66264675835896;36.9983844488163;17.0016155511837;244.013120031876;-29.013120031876;16;0;16;0;203;0
17;LADR;37.636322;-3.742298;Phlomis_purpurea;open;63;56.94;43.06;Barranco de los Ladrones (Sierra de Ja<e9>n);Phlomis;purpurea;NA;Phlomis purpurea;136;107;341;6700;309;-3;312;67;237;237;50;529;75;4;54;215;16;16;203;179.953813773317;-43.953813773317;103.821118606892;3.178881393108;349.042703656246;-8.04270365624598;5995.872904263;704.127095737;319.00407698221;-10.00407698221;40.0053775179988;-43.0053775179988;275.289324209836;36.710675790164;105.174539156551;-38.174539156551;253.004273489966;-16.004273489966;253.000228675203;-16.000228675203;90.004791809929;-40.004791809929;590.419301964009;-61.419301964009;99.0043379291147;-24.0043379291147;3.00153703074061;0.99846296925939;57.1642098507323;-3.1642098507323;284.006969024067;-69.006969024067;13.8397393650891;2.1602606349109;13.8295119385799;2.1704880614201;258.000884458345;-55.000884458345
17;LADR;37.636322;-3.742298;Pinus_halepensis;open;187;56.94;43.06;Barranco de los Ladrones (Sierra de Ja<e9>n);Pinus;halepensis;NA;Pinus halepensis;136;107;341;6700;309;-3;312;67;237;237;50;529;75;4;54;215;16;16;203;144.001677486277;-8.001677486277;105.998171796081;1.001828203919;341;0;5758.28133325519;941.71866674481;280.723940482234;28.276059517766;20.0039784453212;-23.0039784453212;310.545084431091;1.45491556890897;168.656982061757;-101.656982061757;230.035790608087;6.96420939191299;237;0;66.5925059570171;-16.5925059570171;503.356721367916;25.643278632084;77.0042920150553;-2.0042920150553;5.00109409809653;-1.00109409809653;39.427112201859;14.572887798141;216.036337588407;-1.03633758840701;15.9937565366976;0.00624346330240044;15.9997822398411;0.000217760158900404;103.999649243935;99.000350756065
17;LADR;37.636322;-3.742298;Pistacia_lentiscus;open;19;56.94;43.06;Barranco de los Ladrones (Sierra de Ja<e9>n);Pistacia;lentiscus;NA;Pistacia lentiscus;136;107;341;6700;309;-3;312;67;237;237;50;529;75;4;54;215;16;16;203;161.004293594335;-25.004293594335;102.998604857332;4.001395142668;339.336543118252;1.663456881748;5752.70603311046;947.29396688954;304.254946420202;4.74505357979803;31.6902677011856;-34.6902677011856;312;0;135.00266121112;-68.00266121112;252.363212208379;-15.363212208379;252.095027619425;-15.095027619425;73.1446573886087;-23.1446573886087;580.358336183653;-51.358336183653;82.4073175174409;-7.4073175174409;1.09346686933739;2.90653313066261;50.9998005761861;3.0001994238139;219.305657769072;-4.30565776907201;12.9930674474275;3.0069325525725;12.9942059377518;3.0057940622482;107.988983704075;95.011016295925
17;LADR;37.636322;-3.742298;Pistacia_terebinthus;open;28;56.94;43.06;Barranco de los Ladrones (Sierra de Ja<e9>n);Pistacia;terebinthus;NA;Pistacia terebinthus;136;107;341;6700;309;-3;312;67;237;237;50;529;75;4;54;215;16;16;203;143.165695435468;-7.165695435468;95.9975343365925;11.0024656634075;341;0;5796.55262838941;903.44737161059;270.157498770368;38.842501229632;20.00078061957;-23.00078061957;245.27381589654;66.72618410346;90.7455376575404;-23.7455376575404;224.635734590055;12.364265409945;233.99572000326;3.00427999674;66.2075326349834;-16.2075326349834;581.029627793476;-52.029627793476;82.0056833975829;-7.0056833975829;4.68826156211282;-0.68826156211282;36.9992316761254;17.0007683238746;232.484255023342;-17.484255023342;16;0;16;0;204.001294266275;-1.00129426627501
17;LADR;37.636322;-3.742298;Prunus_mahaleb;open;2;56.94;43.06;Barranco de los Ladrones (Sierra de Ja<e9>n);Prunus;mahaleb;NA;Prunus mahaleb;136;107;341;6700;309;-3;312;67;237;237;50;529;75;4;54;215;16;16;203;110.255201290611;25.744798709389;73.1939508790176;33.8060491209824;296.758618404275;44.241381595725;5821.75992138011;878.24007861989;242.929557069233;66.070442930767;6.00383400063245;-9.00383400063245;243.171866509228;68.828133490772;53.9997534788479;13.0002465211521;89.9967445593512;147.003255440649;191.997676164809;45.002323835191;38.9966384952924;11.0033615047076;711.039993760932;-182.039993760932;75;0;45.0023906655697;-41.0023906655697;11.5324248075056;42.4675751924944;215.341738684266;-0.341738684266005;140.00173048149;-124.00173048149;179.002729052507;-163.002729052507;182.990796665807;20.009203334193
17;LADR;37.636322;-3.742298;Prunus_spinosa;open;0;56.94;43.06;Barranco de los Ladrones (Sierra de Ja<e9>n);Prunus;spinosa;NA;Prunus spinosa;136;107;341;6700;309;-3;312;67;237;237;50;529;75;4;54;215;16;16;203;96.9977764798517;39.0022235201483;73.9995087732088;33.0004912267912;294.510939164755;46.489060835245;5923.60672544208;776.39327455792;227.301743576807;81.698256423193;-6.34575230706639;3.34575230706639;253.829294054547;58.170705945453;170.915138258152;-103.915138258152;85.7740570016656;151.225942998334;179.36637155871;57.63362844129;41.2560833701388;8.7439166298612;771.913022967074;-242.913022967074;78.002719983119;-3.00271998311899;45.9143048923627;-41.9143048923627;12.2241226445794;41.7758773554206;229.002553994947;-14.002553994947;143.072024191864;-127.072024191864;179.001470883523;-163.001470883523;170.530041751097;32.469958248903
17;LADR;37.636322;-3.742298;Quercus_coccifera;open;7;56.94;43.06;Barranco de los Ladrones (Sierra de Ja<e9>n);Quercus;coccifera;NA;Quercus coccifera;136;107;341;6700;309;-3;312;67;237;237;50;529;75;4;54;215;16;16;203;148.80966520232;-12.80966520232;97.1047011692257;9.89529883077429;339.612083758895;1.38791624110502;6046.91463584828;653.08536415172;277.995425138302;31.004574861698;17.8842732120065;-20.8842732120065;271.380495779172;40.619504220828;169.914461016868;-102.914461016868;230.848734034861;6.151265965139;235.922800563506;1.077199436494;56.4648351566462;-6.4648351566462;569.023680384304;-40.023680384304;77.0021215150165;-2.0021215150165;4.51125128954542;-0.51125128954542;36.9989202412186;17.0010797587814;215.59345237776;-0.593452377760002;15.7659115666118;0.2340884333882;15.8988871658141;0.1011128341859;106.42146552711;96.57853447289
17;LADR;37.636322;-3.742298;Quercus_faginea;open;116;56.94;43.06;Barranco de los Ladrones (Sierra de Ja<e9>n);Quercus;faginea;NA;Quercus faginea;136;107;341;6700;309;-3;312;67;237;237;50;529;75;4;54;215;16;16;203;113.999397374626;22.000602625374;95.845131772105;11.154868227895;338.074898959349;2.92510104065099;6049.76214304229;650.23785695771;271.170094188413;37.829905811587;2.00333696841805;-5.00333696841805;310.995956361494;1.004043638506;89.0046699480179;-22.0046699480179;204.995129550572;32.004870449428;214.158038716792;22.841961283208;45.3979686804796;4.6020313195204;565.01806136967;-36.01806136967;75;0;4.92702208859242;-0.92702208859242;28.9990480220698;25.0009519779302;209.988851063575;5.011148936425;16;0;16;0;143.995045608174;59.004954391826
17;LADR;37.636322;-3.742298;Quercus_ilex;open;38;56.94;43.06;Barranco de los Ladrones (Sierra de Ja<e9>n);Quercus;ilex;NA;Quercus ilex;136;107;341;6700;309;-3;312;67;237;237;50;529;75;4;54;215;16;16;203;130.99808493247;5.00191506753001;78.7205717210198;28.2794282789802;297.047629079693;43.952370920307;5844.1230699788;855.8769300212;271.994211328906;37.005788671094;21.0010481883759;-24.0010481883759;242.995635201288;69.004364798712;87.0017077036562;-20.0017077036562;226.993715770745;10.006284229255;214.07041319447;22.92958680553;49.9984455045284;0.00155449547160202;749.026009748469;-220.026009748469;92.0069404245194;-17.0069404245194;40.0016781547977;-36.0016781547977;27.875793165225;26.124206834775;268.001194707015;-53.001194707015;126.003567615013;-110.003567615013;147.007221727562;-131.007221727562;203;0
17;LADR;37.636322;-3.742298;Rhamnus_alaternus;open;2;56.94;43.06;Barranco de los Ladrones (Sierra de Ja<e9>n);Rhamnus;alaternus;NA;Rhamnus alaternus;136;107;341;6700;309;-3;312;67;237;237;50;529;75;4;54;215;16;16;203;147.003650678736;-11.003650678736;80.9975217415267;26.0024782584733;337.899736064323;3.10026393567699;5751.92698995443;948.07301004557;271.993530398923;37.006469601077;21.2044239242615;-24.2044239242615;245.998288516688;66.001711483312;110.004457254435;-43.004457254435;227.623930023224;9.37606997677599;236.862048098552;0.137951901447991;59.0044829784106;-9.0044829784106;605.449826429286;-76.449826429286;85.0028493353858;-10.0028493353858;4;0;37.135491156948;16.864508843052;238.005551653671;-23.005551653671;14.9930234831511;1.0069765168489;15.3177400830033;0.682259916996699;217.004129965785;-14.004129965785
17;LADR;37.636322;-3.742298;Rhamnus_lycioides;open;30;56.94;43.06;Barranco de los Ladrones (Sierra de Ja<e9>n);Rhamnus;lycioides;NA;Rhamnus lycioides;136;107;341;6700;309;-3;312;67;237;237;50;529;75;4;54;215;16;16;203;149.004754392864;-13.004754392864;95.3108004063783;11.6891995936217;338.187609042018;2.81239095798202;5769.96832772596;930.03167227404;298.994227068613;10.005772931387;21.0013999984341;-24.0013999984341;281.316026063957;30.683973936043;175.003796654333;-108.003796654333;244.710463087022;-7.71046308702199;246.000733379015;-9.000733379015;66.3163722330132;-16.3163722330132;454.98725218583;74.01274781417;54.9986638437576;20.0013361562424;3.99992314429159;7.68557084098731e-05;38.9990431256847;15.0009568743153;150.993053030264;64.006946969736;15.3173861511084;0.6826138488916;15.643482204195;0.356517795805001;96.9968269147177;106.003173085282
17;LADR;37.636322;-3.742298;Rhamnus_myrtifolia;open;2;56.94;43.06;Barranco de los Ladrones (Sierra de Ja<e9>n);Rhamnus;myrtifolia;NA;Rhamnus myrtifolia;136;107;341;6700;309;-3;312;67;237;237;50;529;75;4;54;215;16;16;203;121.157591870408;14.842408129592;105.99882455101;1.00117544899;345.367868181356;-4.36786818135602;5980.06804002317;719.93195997683;282.93657700579;26.06342299421;-3;0;306.646877528224;5.35312247177598;65.9981785191066;1.0018214808934;215.994042447868;21.005957552132;215.804097685878;21.195902314122;49.4027360975492;0.597263902450798;596.583185934827;-67.583185934827;91.0021265731317;-16.0021265731317;3.99914123059986;0.000858769400140069;57.6896478895175;-3.6896478895175;264.01308359392;-49.01308359392;14.6048137132213;1.3951862867787;14.6534382729147;1.3465617270853;247.012407202561;-44.012407202561
17;LADR;37.636322;-3.742298;Rosa_canina;open;3;56.94;43.06;Barranco de los Ladrones (Sierra de Ja<e9>n);Rosa;canina;NA;Rosa canina;136;107;341;6700;309;-3;312;67;237;237;50;529;75;4;54;215;16;16;203;95.999295126982;40.000704873018;73.9980050707088;33.0019949292912;279.13096806433;61.86903193567;5933.14351357151;766.85648642849;226.994337882069;82.005662117931;-5.00641565387346;2.00641565387346;254.995525110679;57.004474889321;171.002218459805;-104.002218459805;85.3627490254589;151.637250974541;178.995121096519;58.004878903481;9.99997449957613;40.0000255004239;765.813594010016;-236.813594010016;76.2543410434105;-1.25434104341051;45.0159705403277;-41.0159705403277;12.9977657341803;41.0022342658197;228.050444102251;-13.050444102251;142.773214507535;-126.773214507535;181.008725931923;-165.008725931923;167.460081399588;35.539918600412
17;LADR;37.636322;-3.742298;Rosmarinus_officinalis;open;1;56.94;43.06;Barranco de los Ladrones (Sierra de Ja<e9>n);Rosmarinus;officinalis;NA;Rosmarinus officinalis;136;107;341;6700;309;-3;312;67;237;237;50;529;75;4;54;215;16;16;203;140.289373739633;-4.28937373963299;95.9989331944711;11.0010668055289;338.935437178379;2.064562821621;6039.99545082412;660.00454917588;278.994938234692;30.005061765308;14.0040735418465;-17.0040735418465;305.305817224528;6.69418277547197;169.317570317949;-102.317570317949;231.274705055148;5.72529494485201;234.607630223013;2.39236977698701;56.1518714232117;-6.1518714232117;522.993533371212;6.00646662878796;75;0;4.76669421020656;-0.76669421020656;36.6301158285389;17.3698841714611;215.833559784387;-0.833559784387006;16;0;16;0;105.989583876081;97.010416123919
17;LADR;37.636322;-3.742298;Teucrium_fruticans;open;14;56.94;43.06;Barranco de los Ladrones (Sierra de Ja<e9>n);Teucrium;fruticans;NA;Teucrium fruticans;136;107;341;6700;309;-3;312;67;237;237;50;529;75;4;54;215;16;16;203;150.115102366136;-14.115102366136;83.7119199785644;23.2880800214356;333.807156874034;7.19284312596602;5733.66501487559;966.33498512441;275.4597323321;33.5402676679;23.0397876096694;-26.0397876096694;230.998034935676;81.001965064324;87.0000401314042;-20.0000401314042;235.204979803477;1.79502019652301;248.943866551978;-11.943866551978;62.0036276604639;-12.0036276604639;622.01648756077;-93.01648756077;84.2422842079212;-9.2422842079212;4.00186839264543;-0.00186839264542993;37.9980214877142;16.0019785122858;235.001286383674;-20.001286383674;15.1138701645779;0.8861298354221;15.3547644212862;0.6452355787138;203;0
17;LADR;37.636322;-3.742298;Thymus_mastichina;open;9;56.94;43.06;Barranco de los Ladrones (Sierra de Ja<e9>n);Thymus;mastichina;NA;Thymus mastichina;136;107;341;6700;309;-3;312;67;237;237;50;529;75;4;54;215;16;16;203;131.998320101703;4.001679898297;106.99948698974;0.000513010259993507;345.129644248719;-4.12964424871899;6633.46151916198;66.5384808380204;313.003109955531;-4.00310995553099;-3;0;310.837566059904;1.16243394009598;82.0024772381832;-15.0024772381832;256.002293328224;-19.002293328224;256.00348385127;-19.00348385127;50;0;588.909974931636;-59.909974931636;80.0031216675653;-5.0031216675653;4.90417708354167;-0.90417708354167;52.9992393624983;1.0007606375017;227.199984942279;-12.199984942279;16.0030608218003;-0.00306082180030032;16.0012106680407;-0.00121066804069869;208.613858827195;-5.613858827195
17;LADR;37.636322;-3.742298;Ulex_parviflorus;open;7;56.94;43.06;Barranco de los Ladrones (Sierra de Ja<e9>n);Ulex;parviflorus;NA;Ulex parviflorus;136;107;341;6700;309;-3;312;67;237;237;50;529;75;4;54;215;16;16;203;148.003346223874;-12.003346223874;106.999283772403;0.000716227596996077;348.274907571582;-7.27490757158199;5734.11431832766;965.88568167234;307.997772998746;1.00222700125403;39.0051687238151;-42.0051687238151;311.43208627972;0.567913720279989;106.002479570266;-39.002479570266;250.006746860693;-13.006746860693;252.000909931963;-15.000909931963;66.9392936236643;-16.9392936236643;563.015936805275;-34.015936805275;80.0002725832709;-5.0002725832709;3.99955499109982;0.000445008900180177;53.12350795856;0.876492041440002;222.199253173463;-7.19925317346301;13.9970453602269;2.0029546397731;13.9995678523824;2.0004321476176;107.990109168255;95.009890831745
18;CHAZA;37.662249;-3.721234;Cistus_albidus;open;110;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);Cistus;albidus;NA;Cistus albidus;141;106;340;6742;315;2;313;72;244;244;55;649;92;5;53;262;19;19;254;150.002615002569;-9.002615002569;102.998401360106;3.001598639894;340;0;5817.4682524846;924.5317475154;279.964128598728;35.035871401272;24.0037514611966;-22.0037514611966;311.494333547702;1.50566645229799;95.4638039200395;-23.4638039200395;229.995358039698;14.004641960302;239.627787563159;4.37221243684101;70.0028230907793;-15.0028230907793;585.990397798759;63.009602201241;84.0139171770751;7.9860828229249;4.81495129390667;0.18504870609333;38.9989311047494;14.0010688952506;228.319438051295;33.680561948705;14.7516783886573;4.2483216113427;14.8487102329696;4.1512897670304;105.993726832094;148.006273167906
18;CHAZA;37.662249;-3.721234;Cistus_salviifolius;open;15;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);Cistus;salviifolius;NA;Cistus salviifolius;141;106;340;6742;315;2;313;72;244;244;55;649;92;5;53;262;19;19;254;156.113299038966;-15.113299038966;96.997996088537;9.00200391146301;347.047843862505;-7.04784386250498;5806.29298028151;935.70701971849;275.998505230658;39.001494769342;37.0592579674776;-35.0592579674776;240.679875580951;72.320124419049;93.0006815513672;-21.0006815513672;252.004146685907;-8.00414668590699;252.001838916993;-8.00183891699299;83.0044559908643;-28.0044559908643;619.990886652775;29.009113347225;98.2456808159265;-6.24568081592651;4.80719601374421;0.19280398625579;52.1160490049805;0.883950995019497;286.010114864351;-24.010114864351;14.9932912716847;4.0067087283153;14.9937562384649;4.0062437615351;255.015052707589;-1.01505270758901
18;CHAZA;37.662249;-3.721234;Crataegus_monogyna;open;4;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);Crataegus;monogyna;NA;Crataegus monogyna;141;106;340;6742;315;2;313;72;244;244;55;649;92;5;53;262;19;19;254;103.996408622113;37.003591377887;73.9977705891629;32.0022294108371;298.816836968216;41.183163031784;5843.91436260773;898.08563739227;235.493302904713;79.506697095287;6.00063799157124;-4.00063799157124;253.219985805053;59.780014194947;55.2865782437749;16.7134217562251;85.9508070143063;158.049192985694;178.998881894322;65.001118105678;41.2844781277226;13.7155218722774;782.052072971068;-133.052072971068;79.1175514978489;12.8824485021511;45.8554624899463;-40.8554624899463;12.3338000683879;40.6661999316121;236.979160743127;25.020839256873;144.009386347439;-125.009386347439;182.513553735353;-163.513553735353;172.397609932592;81.602390067408
18;CHAZA;37.662249;-3.721234;Juniperus_oxycedrus;open;4;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);Juniperus;oxycedrus;NA;Juniperus oxycedrus;141;106;340;6742;315;2;313;72;244;244;55;649;92;5;53;262;19;19;254;137.996787229397;3.003212770603;95.9940793303255;10.0059206696745;340;0;5815.8645878922;926.1354121078;277.997685863356;37.002314136644;10.0026013997965;-8.0026013997965;270.998418786947;42.001581213053;163.320607642585;-91.320607642585;226.468076075163;17.531923924837;229.993677643878;14.006322356122;55;0;516.956142199151;132.043857800849;77.9946211119303;14.0053788880697;11.8315591149406;-6.8315591149406;36.4505854431464;16.5494145568536;216.640538218566;45.359461781434;54.0026912441464;-35.0026912441464;19;0;106.066640474457;147.933359525543
18;CHAZA;37.662249;-3.721234;Juniperus_phoenicea;open;0;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);Juniperus;phoenicea;NA;Juniperus phoenicea;141;106;340;6742;315;2;313;72;244;244;55;649;92;5;53;262;19;19;254;134.74176558826;6.25823441174001;95.9984035352011;10.0015964647989;338.991448316511;1.00855168348897;6075.3732392283;666.6267607717;275.549906493175;39.450093506825;8.1368849484698;-6.1368849484698;272.117427672502;40.882572327498;141.046224260839;-69.046224260839;230.122394329286;13.877605670714;228.106201690183;15.893798309817;55;0;483.694036755027;165.305963244973;56.9944757388729;35.0055242611271;14.7125881070437;-9.7125881070437;31.9986992450417;21.0013007549583;160.235453902377;101.764546097623;61.0003964925676;-42.0003964925676;62.0037783453345;-43.0037783453345;100.488653956574;153.511346043426
18;CHAZA;37.662249;-3.721234;Lonicera_implexa;open;10;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);Lonicera;implexa;NA;Lonicera implexa;141;106;340;6742;315;2;313;72;244;244;55;649;92;5;53;262;19;19;254;150.001977088435;-9.00197708843501;96.9987132691699;9.0012867308301;340;0;5791.02241793102;950.97758206898;272.997049646682;42.002950353318;24.7944656988132;-22.7944656988132;241.997037405507;71.002962594493;167.647121952422;-95.647121952422;228.991936687455;15.008063312545;238.995650986298;5.00434901370201;69.0015616557547;-14.0015616557547;581.16341161453;67.83658838547;88.5852127652593;3.4147872347407;4.99844639153286;0.00155360846714014;37.99938744467;15.00061255533;238.417158988975;23.582841011025;16.9987194254792;2.0012805745208;16.9949575256738;2.0050424743262;111.995956104661;142.004043895339
18;CHAZA;37.662249;-3.721234;Olea_europaea;open;14;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);Olea;europaea;NA;Olea europaea;141;106;340;6742;315;2;313;72;244;244;55;649;92;5;53;262;19;19;254;151.532827826503;-10.532827826503;73.9988797113725;32.0011202886275;337.997224359193;2.00277564080699;5672.94595698801;1069.05404301199;279.619720408753;35.380279591247;30.0006071498056;-28.0006071498056;230.590668235746;82.409331764254;109.569483306649;-37.569483306649;251.003952328597;-7.00395232859699;250.000152407584;-6.00015240758401;82.0021036263588;-27.0021036263588;639.991043503309;9.00895649669098;90.2807954622543;1.7192045377457;1.10197503950079;3.89802496049921;38.9971247674124;14.0028752325876;243.801628678334;18.198371321666;12.7475005794573;6.2524994205427;12.1580404775508;6.8419595224492;179.985501157203;74.014498842797
18;CHAZA;37.662249;-3.721234;Phillyrea_angustifolia;open;14;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);Phillyrea;angustifolia;NA;Phillyrea angustifolia;141;106;340;6742;315;2;313;72;244;244;55;649;92;5;53;262;19;19;254;151.917455761614;-10.917455761614;95.9988539447383;10.0011460552617;324.748292811626;15.251707188374;5761.05943808912;980.94056191088;275.13462765178;39.86537234822;20.0045977247712;-18.0045977247712;309.818243257185;3.18175674281503;84.0025743416931;-12.0025743416931;230.398596153708;13.601403846292;244;0;69.0029110074484;-14.0029110074484;622.073303055703;26.926696944297;92.003043662516;-0.00304366251600641;5.33031222063576;-0.33031222063576;51.2289378687685;1.7710621312315;255.356032335543;6.64396766445699;17.2430252885182;1.7569747114818;17.2352074915613;1.7647925084387;209.98174616992;44.01825383008
18;CHAZA;37.662249;-3.721234;Phillyrea_latifolia;open;14;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);Phillyrea;latifolia;NA;Phillyrea latifolia;141;106;340;6742;315;2;313;72;244;244;55;649;92;5;53;262;19;19;254;144.997712796168;-3.997712796168;79.4039754032142;26.5960245967858;330.992301000345;9.00769899965502;5802.94961064278;939.05038935722;270.820026346406;44.179973653594;25.0068606332962;-23.0068606332962;243.993122700925;69.006877299075;121.002997358133;-49.002997358133;225.771947692995;18.228052307005;234.727294383654;9.272705616346;65.195445029062;-10.195445029062;678.933375944999;-29.9333759449991;92;0;4.99931646593304;0.000683534066959979;36.9983844488163;16.0016155511837;255.815354083072;6.18464591692799;17.3473636265195;1.6526363734805;16.9996872559778;2.0003127440222;205.988836225383;48.011163774617
18;CHAZA;37.662249;-3.721234;Phlomis_purpurea;open;21;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);Phlomis;purpurea;NA;Phlomis purpurea;141;106;340;6742;315;2;313;72;244;244;55;649;92;5;53;262;19;19;254;179.953813773317;-38.953813773317;103.821118606892;2.178881393108;349.042703656246;-9.04270365624598;5995.872904263;746.127095737;319.00407698221;-4.00407698220999;40.0053775179988;-38.0053775179988;275.289324209836;37.710675790164;105.174539156551;-33.174539156551;253.004273489966;-9.00427348996601;253.000228675203;-9.000228675203;90.004791809929;-35.004791809929;605.993661706061;43.0063382939391;99.0043379291147;-7.0043379291147;3.00153703074061;1.99846296925939;57.1642098507323;-4.1642098507323;284.006969024067;-22.006969024067;13.8397393650891;5.1602606349109;13.8295119385799;5.1704880614201;258.000884458345;-4.00088445834501
18;CHAZA;37.662249;-3.721234;Pinus_halepensis;open;65;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);Pinus;halepensis;NA;Pinus halepensis;141;106;340;6742;315;2;313;72;244;244;55;649;92;5;53;262;19;19;254;144.001677486277;-3.001677486277;105.998171796081;0.00182820391900407;340.062060173042;-0.0620601730420276;5758.28133325519;983.71866674481;280.723940482234;34.276059517766;20.0039784453212;-18.0039784453212;310.545084431091;2.45491556890897;168.656982061757;-96.656982061757;230.035790608087;13.964209391913;238.436339039437;5.563660960563;66.5925059570171;-11.5925059570171;503.356721367916;145.643278632084;80.5937901833179;11.4062098166821;5.00109409809653;-0.00109409809653016;39.427112201859;13.572887798141;225.986725595587;36.013274404413;15.9937565366976;3.0062434633024;15.9997822398411;3.0002177601589;103.999649243935;150.000350756065
18;CHAZA;37.662249;-3.721234;Pistacia_lentiscus;open;12;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);Pistacia;lentiscus;NA;Pistacia lentiscus;141;106;340;6742;315;2;313;72;244;244;55;649;92;5;53;262;19;19;254;161.004293594335;-20.004293594335;102.998604857332;3.001395142668;339.336543118252;0.663456881748004;5752.70603311046;989.29396688954;304.254946420202;10.745053579798;31.6902677011856;-29.6902677011856;313;0;135.00266121112;-63.00266121112;252.363212208379;-8.363212208379;252.095027619425;-8.095027619425;73.1446573886087;-18.1446573886087;594.995597616975;54.004402383025;85.9966779107323;6.0033220892677;1.09346686933739;3.90653313066261;50.9998005761861;2.0001994238139;228.993341677984;33.006658322016;12.9930674474275;6.0069325525725;12.9942059377518;6.0057940622482;107.988983704075;146.011016295925
18;CHAZA;37.662249;-3.721234;Pistacia_terebinthus;open;4;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);Pistacia;terebinthus;NA;Pistacia terebinthus;141;106;340;6742;315;2;313;72;244;244;55;649;92;5;53;262;19;19;254;143.165695435468;-2.165695435468;95.9975343365925;10.0024656634075;340;0;5796.55262838941;945.44737161059;270.157498770368;44.842501229632;20.00078061957;-18.00078061957;245.27381589654;67.72618410346;90.7455376575404;-18.7455376575404;224.635734590055;19.364265409945;233.99572000326;10.00427999674;66.2075326349834;-11.2075326349834;606.385468301002;42.614531698998;86.7049225568917;5.2950774431083;4.99789211507835;0.00210788492165026;36.9992316761254;16.0007683238746;243.99990193153;18.00009806847;17.9166842196694;1.0833157803306;17.9996981880693;1.0003018119307;214.320211088657;39.679788911343
18;CHAZA;37.662249;-3.721234;Quercus_coccifera;open;8;69.36;30.64;Ca<f1>ada de las Hazadillas Alto (Zona Recreativa, Ja<e9>n);Quercus;coccifera;NA;Quercus coccifera;141;106;340;6742;315;2;313;72;244;244;55;649;92;5;53;262;19;19;254;148.80966520232;-7.80966520231999;97.1047011692257;8.89529883077429;339.612083758895;0.387916241105017;6046.91463584828;695.08536415172;277.995425138302;37.004574861698;17.8842732120065;-15.8842732120065;271.380495779172;41.619504220828;169.914461016868;-97.914461016868;230.848734034861;13.151265965139;235.922800563506;8.077199436494;56.4648351566462;-1.4648351566462;586.077249622546;62.922750377454;80.4848747675054;11.5151252324946;4.99808468627229;0.00191531372770992;36.9989202412186;16.0010797587814;224.98368307604;37.01631692396;15.7659115666118;3.2340884333882;15.8988871658141;3.1011128341859;106.42146552711;147.57853447289
