community;code;lat;long;facilitated_species;nurse;n;canopy_percent;gap_percent;site;genus;sp;sub_sp;recruit_sp;pop_bio01;pop_bio02;pop_bio03;pop_bio04;pop_bio05;pop_bio06;pop_bio07;pop_bio08;pop_bio09;pop_bio10;pop_bio11;pop_bio12;pop_bio13;pop_bio14;pop_bio15;pop_bio16;pop_bio17;pop_bio18;pop_bio19;closest_p90_bio01;dist_bio01;closest_p90_bio02;dist_bio02;closest_p90_bio03;dist_bio03;closest_p90_bio04;dist_bio04;closest_p90_bio05;dist_bio05;closest_p90_bio06;dist_bio06;closest_p90_bio07;dist_bio07;closest_p90_bio08;dist_bio08;closest_p90_bio09;dist_bio09;closest_p90_bio10;dist_bio10;closest_p90_bio11;dist_bio11;closest_p90_bio12;dist_bio12;closest_p90_bio13;dist_bio13;closest_p90_bio14;dist_bio14;closest_p90_bio15;dist_bio15;closest_p90_bio16;dist_bio16;closest_p90_bio17;dist_bio17;closest_p90_bio18;dist_bio18;closest_p90_bio19;dist_bio19
1;SNEV01;37.081306;-3.536167;Polygala_rupestris;open;0;38.47;61.53;Sierra Nevada, low-elevation dolomites (Trevenque 1)  ;Polygala;rupestris;NA;Polygala rupestris;117;104;349;6270;279;-18;297;55;212;212;38;588;91;3;58;262;11;11;245;150.00097524212;-33.00097524212;95.9331100029348;8.0668899970652;338.998281630926;10.001718369074;5711.25230780498;558.74769219502;288.001212541937;-9.00121254193698;20.4287335751698;-38.4287335751698;252.998300014442;44.001699985558;174.004045516861;-119.004045516861;241.00699401107;-29.00699401107;241.001667657971;-29.001667657971;66.5685412190809;-28.5685412190809;485.978092194936;102.021907805064;77.9998975766143;13.0001024233857;11.0012727409378;-8.0012727409378;40.9998650763492;17.0001349236508;208.991131632486;53.008868367514;50.4173518617351;-39.4173518617351;53.1200839719226;-42.1200839719226;108.322225162117;136.677774837883
1;SNEV01;37.081306;-3.536167;Dianthus_brachyanthus;open;4;38.47;61.53;Sierra Nevada, low-elevation dolomites (Trevenque 1)  ;Dianthus;brachyanthus;NA;Dianthus brachyanthus;117;104;349;6270;279;-18;297;55;212;212;38;588;91;3;58;262;11;11;245;109.174078903186;7.825921096814;95.9985099033975;8.0014900966025;338.411738788491;10.588261211509;5801.71004695174;468.28995304826;247.683972784828;31.316027215172;-7.99589456595652;-10.0041054340435;285.999990181751;11.000009818249;125.842744240689;-70.842744240689;195.246850244036;16.753149755964;199.996596086476;12.003403913524;37.0709554532424;0.929044546757602;550.902729578839;37.0972704211611;73.9984966363065;17.0015033636935;20.7155088887915;-17.7155088887915;36.9734952221429;21.0265047778571;200.312745189718;61.687254810282;72.2114548974313;-61.2114548974313;75.0027847638833;-64.0027847638833;110.701383994921;134.298616005079
1;SNEV01;37.081306;-3.536167;Paronychia_aretioides;open;0;38.47;61.53;Sierra Nevada, low-elevation dolomites (Trevenque 1)  ;Paronychia;aretioides;NA;Paronychia aretioides;117;104;349;6270;279;-18;297;55;212;212;38;588;91;3;58;262;11;11;245;141.881023363186;-24.881023363186;99.9991580193706;4.0008419806294;345.031426951259;3.96857304874101;6270;0;290.6043502581;-11.6043502581;13.2490071182591;-31.2490071182591;297;0;160.687180435202;-105.687180435202;232.134605418524;-20.134605418524;232.88945758774;-20.88945758774;59.8372102629018;-21.8372102629018;447.201184378789;140.798815621211;52.9113269783088;38.0886730216912;9.61768227797896;-6.61768227797896;38.9990403876919;19.0009596123081;147.873213252088;114.126786747912;37.0017051345007;-26.0017051345007;36.9525534647223;-25.9525534647223;123.592744064374;121.407255935626
1;SNEV01;37.081306;-3.536167;Paronychia_suffruticosa_suffruticosa;open;1;38.47;61.53;Sierra Nevada, low-elevation dolomites (Trevenque 1)  ;Paronychia;suffruticosa;suffruticosa;Paronychia suffruticosa;117;104;349;6270;279;-18;297;55;212;212;38;588;91;3;58;262;11;11;245;142.003878740708;-25.003878740708;100.527573695947;3.472426304053;344.998869170245;4.00113082975503;5783.94416976253;486.05583023747;294.002862945111;-15.002862945111;19.4835677957267;-37.4835677957267;254.653534118263;42.346465881737;162.000688250191;-107.000688250191;241.00342866058;-29.00342866058;243.051347781405;-31.051347781405;65.0023418604159;-27.0023418604159;319.986411750721;268.013588249279;48.9976318426446;42.0023681573554;3.00001742394097;-1.74239409700405e-05;42.9990071785171;15.0009928214829;136.994870649035;125.005129350965;13.0012175210192;-2.0012175210192;13.0004805069577;-2.0004805069577;88.787844276374;156.212155723626
1;SNEV01;37.081306;-3.536167;Quercus_rotundifolia;open;2;38.47;61.53;Sierra Nevada, low-elevation dolomites (Trevenque 1)  ;Quercus;rotundifolia;NA;Quercus rotundifolia;117;104;349;6270;279;-18;297;55;212;212;38;588;91;3;58;262;11;11;245;156.653866451161;-39.653866451161;95.9979452618645;8.0020547381355;349;0;6081.17957261936;188.82042738064;320.020759543239;-41.020759543239;14.0036396940589;-32.0036396940589;306.801321682173;-9.80132168217301;89.2664926455787;-34.2664926455787;253.007745679991;-41.007745679991;253.001412383032;-41.001412383032;51.8831022959559;-13.8831022959559;585.994949244044;2.00505075595595;78.7981636848093;12.2018363151907;4.78223464469289;-1.78223464469289;53.5405904588885;4.4594095411115;233.300982187924;28.699017812076;13.7874700044941;-2.7874700044941;13.8753986203987;-2.8753986203987;211.632239291868;33.367760708132
1;SNEV01;37.081306;-3.536167;Lavandula_lanata;open;0;38.47;61.53;Sierra Nevada, low-elevation dolomites (Trevenque 1)  ;Lavandula;lanata;NA;Lavandula lanata;117;104;349;6270;279;-18;297;55;212;212;38;588;91;3;58;262;11;11;245;125.002382852667;-8.002382852667;104;0;347.670286965301;1.32971303469901;6059.89165769895;210.10834230105;279;0;-6.06519243374274;-11.9348075662573;283.521938930428;13.478061069572;64.0008266385392;-9.00082663853919;215.006076254018;-3.00607625401801;215.003862656216;-3.003862656216;47.0040181359077;-9.0040181359077;588;0;87.3558850097172;3.6441149902828;3.00044411449118;-0.000444114491179981;58.000020805236;-2.08052359980115e-05;256.884958265866;5.11504173413402;13.0016410198611;-2.0016410198611;13.0022841590801;-2.0022841590801;241.509933931123;3.49006606887701
1;SNEV01;37.081306;-3.536167;Alyssum_serpyllifolium_serpyllifolium;open;0;38.47;61.53;Sierra Nevada, low-elevation dolomites (Trevenque 1)  ;Alyssum;serpyllifolium;serpyllifolium;Alyssum serpyllifolium;117;104;349;6270;279;-18;297;55;212;212;38;588;91;3;58;262;11;11;245;125.882819698347;-8.88281969834701;96.3409513810761;7.6590486189239;340.866222526436;8.13377747356401;6148.77054522835;121.22945477165;279;0;8.33995354915439;-26.3399535491544;301.002164310667;-4.00216431066701;59.0052730675767;-4.0052730675767;213.188108009494;-1.18810800949399;212;0;47.4845629256217;-9.4845629256217;506.972020644859;81.027979355141;59.1021774091031;31.8978225908969;3.00216594275422;-0.00216594275422022;31.5352166825582;26.4647833174418;170.038646691704;91.961353308296;14.0033657491983;-3.0033657491983;14.0042394570526;-3.0042394570526;137.991230991864;107.008769008136
2;SNEV02;37.079667;-3.507389;Cistus_clusii_clusii;open;8;44.74;55.26;Sierra Nevada, mid-elevation dolomites (Trevenque 2)  ;Cistus;clusii;clusii;Cistus clusii;99;104;352;6199;259;-36;295;37;192;192;20;614;93;4;58;269;14;14;251;140.255998468093;-41.255998468093;95.5139992599725;8.48600074002751;339.999776628478;12.000223371522;6196.9885095453;2.01149045469992;291.000104748497;-32.000104748497;11.826903626573;-47.826903626573;281.997902222218;13.002097777782;172.254650837733;-135.254650837733;233.00492232791;-41.00492232791;239.000675267239;-47.000675267239;59.0003911488099;-39.0003911488099;476.207141186914;137.792858813086;55.7907944746065;37.2092055253935;3.95162895230781;0.0483710476921901;32.9998063250412;25.0001936749588;154.987965178702;114.012034821298;14;0;14;0;97.9989712714931;153.001028728507
2;SNEV02;37.079667;-3.507389;Echinospartum_boissieri;open;2;44.74;55.26;Sierra Nevada, mid-elevation dolomites (Trevenque 2)  ;Echinospartum;boissieri;NA;Echinospartum boissieri;99;104;352;6199;259;-36;295;37;192;192;20;614;93;4;58;269;14;14;251;116.475380350156;-17.475380350156;106.00077014091;-2.00077014091001;345.999639042791;6.00036095720901;6520.31656085696;-321.31656085696;274.004443007417;-15.004443007417;-16.6855984215811;-19.3144015784189;302.737227741515;-7.73722774151503;53.1807048973908;-16.1807048973908;207.001561169778;-15.001561169778;207.001561169778;-15.001561169778;35.2309592238184;-15.2309592238184;614;0;93;0;4.15083680679592;-0.15083680679592;52.999780675917;5.000219324083;269;0;16.0006658225103;-2.0006658225103;16.0006658225103;-2.0006658225103;251;0
2;SNEV02;37.079667;-3.507389;Thymus_granatensis_granatensis;open;11;44.74;55.26;Sierra Nevada, mid-elevation dolomites (Trevenque 2)  ;Thymus;granatensis;granatensis;Thymus granatensis;99;104;352;6199;259;-36;295;37;192;192;20;614;93;4;58;269;14;14;251;117.353286915536;-18.353286915536;104.000654624055;-0.000654624055002273;348.99894802815;3.00105197185002;6426.38526304459;-227.38526304459;273.530511781394;-14.530511781394;-17.9655988498303;-18.0344011501697;299.001002155127;-4.00100215512703;51.0004767042211;-14.0004767042211;208.001082108804;-16.001082108804;208.003713821817;-16.003713821817;41.002880231376;-21.002880231376;611.057005638823;2.94299436117694;91.9978448984412;1.0021551015588;3.9999036311897;9.63688103001736e-05;58;0;269;0;13.9988332635155;0.00116673648449961;13.9992259561164;0.000774043883600584;251;0
2;SNEV02;37.079667;-3.507389;Fumana_ericoides;open;52;44.74;55.26;Sierra Nevada, mid-elevation dolomites (Trevenque 2)  ;Fumana;ericoides;NA;Fumana ericoides;99;104;352;6199;259;-36;295;37;192;192;20;614;93;4;58;269;14;14;251;133.081764826197;-34.081764826197;81.9993147946306;22.0006852053694;339.001013014161;12.998986985839;5808.65308809508;390.34691190492;273.532120084169;-14.532120084169;18.0047613075429;-54.0047613075429;255.998926158385;39.001073841615;169.875776438068;-132.875776438068;223.02079207219;-31.02079207219;229.706496451503;-37.706496451503;54.2598993023578;-34.2598993023578;474.978399597825;139.021600402175;84.8198937203017;8.18010627969829;4;0;37.6703769637184;20.3296230362816;231.993761007492;37.006238992508;14.6908383515443;-0.690838351544301;14.493182108311;-0.493182108311;99.998296966925;151.001703033075
2;SNEV02;37.079667;-3.507389;Arenaria_armerina_armerina;open;39;44.74;55.26;Sierra Nevada, mid-elevation dolomites (Trevenque 2)  ;Arenaria;armerina;armerina;Arenaria armerina;99;104;352;6199;259;-36;295;37;192;192;20;614;93;4;58;269;14;14;251;102.864079732974;-3.86407973297401;104.687295393724;-0.687295393724;348.663719009295;3.33628099070501;6458.05564046611;-259.05564046611;265.411814121216;-6.41181412121603;-32.0514267227299;-3.9485732772701;303.000682281831;-8.00068228183102;42.0003427385489;-5.0003427385489;194.142674176318;-2.142674176318;194.981196387285;-2.981196387285;23.0047118114032;-3.0047118114032;614;0;91.9961143023081;1.0038856976919;4.00021744866553;-0.000217448665529751;52.3124948194384;5.6875051805616;269;0;14.478045402017;-0.478045402017001;14.5510957501174;-0.551095750117399;251;0
2;SNEV02;37.079667;-3.507389;Anthyllis_tejedensis_tejedensis;open;9;44.74;55.26;Sierra Nevada, mid-elevation dolomites (Trevenque 2)  ;Anthyllis;tejedensis;tejedensis;Anthyllis tejedensis;99;104;352;6199;259;-36;295;37;192;192;20;614;93;4;58;269;14;14;251;116.393581591622;-17.393581591622;97.9991187545357;6.0008812454643;348.528474348326;3.47152565167403;5938.96295784214;260.03704215786;276.078396379239;-17.078396379239;-13.9953642732089;-22.0046357267911;279.221474034432;15.778525965568;54.0013664466406;-17.0013664466406;209.604413822704;-17.604413822704;209.500761564042;-17.500761564042;37.9426363951051;-17.9426363951051;609.986703271557;4.01329672844304;93;0;3.14280785615712;0.85719214384288;59.0002294439632;-1.0002294439632;269;0;13.9997340806239;0.000265919376099433;13.9997606419849;0.000239358015100777;251;0
2;SNEV02;37.079667;-3.507389;Alyssum_serpyllifolium_serpyllifolium;open;3;44.74;55.26;Sierra Nevada, mid-elevation dolomites (Trevenque 2)  ;Alyssum;serpyllifolium;serpyllifolium;Alyssum serpyllifolium;99;104;352;6199;259;-36;295;37;192;192;20;614;93;4;58;269;14;14;251;125.882819698347;-26.882819698347;96.3409513810761;7.6590486189239;340.866222526436;11.133777473564;6148.77054522835;50.2294547716501;276.06194317764;-17.06194317764;8.33995354915439;-44.3399535491544;301.002164310667;-6.00216431066701;59.0052730675767;-22.0052730675767;213.188108009494;-21.188108009494;211.276723061428;-19.276723061428;47.4845629256217;-27.4845629256217;506.972020644859;107.027979355141;59.1021774091031;33.8978225908969;4;0;31.5352166825582;26.4647833174418;170.038646691704;98.961353308296;14.0033657491983;-0.00336574919830035;14.0042394570526;-0.00423945705260032;137.991230991864;113.008769008136
2;SNEV02;37.079667;-3.507389;Linum_suffruticosum;open;1;44.74;55.26;Sierra Nevada, mid-elevation dolomites (Trevenque 2)  ;Linum;suffruticosum;NA;Linum suffruticosum;99;104;352;6199;259;-36;295;37;192;192;20;614;93;4;58;269;14;14;251;128.647707896778;-29.647707896778;95.9987838724664;8.0012161275336;338.833539873022;13.166460126978;5975.92886509429;223.07113490571;280.005064641582;-21.005064641582;16.0009504700318;-52.0009504700318;274.459121768829;20.540878231171;64.6739393289252;-27.6739393289252;220.23485885959;-28.23485885959;224.71987005519;-32.71987005519;52.0711762375196;-32.0711762375196;477.448776158419;136.551223841581;58.6076517036632;34.3923482963368;12.0006182927688;-8.0006182927688;32.0988320271461;25.9011679728539;175.675648314144;93.324351685856;54.4770063734157;-40.4770063734157;53.8984599500832;-39.8984599500832;106.993022866372;144.006977133628
2;SNEV02;37.079667;-3.507389;Paronychia_suffruticosa_suffruticosa;open;2;44.74;55.26;Sierra Nevada, mid-elevation dolomites (Trevenque 2)  ;Paronychia;suffruticosa;suffruticosa;Paronychia suffruticosa;99;104;352;6199;259;-36;295;37;192;192;20;614;93;4;58;269;14;14;251;142.003878740708;-43.003878740708;100.527573695947;3.472426304053;344.998869170245;7.00113082975503;5783.94416976253;415.05583023747;294.002862945111;-35.002862945111;19.4835677957267;-55.4835677957267;254.653534118263;40.346465881737;162.000688250191;-125.000688250191;241.00342866058;-49.00342866058;243.051347781405;-51.051347781405;65.0023418604159;-45.0023418604159;319.986411750721;294.013588249279;48.9976318426446;44.0023681573554;3.74190641392903;0.25809358607097;42.9990071785171;15.0009928214829;136.994870649035;132.005129350965;14;0;14;0;88.787844276374;162.212155723626
2;SNEV02;37.079667;-3.507389;Thymelaea_tartonraira_austroiberica;open;3;44.74;55.26;Sierra Nevada, mid-elevation dolomites (Trevenque 2)  ;Thymelaea;tartonraira;austroiberica;Thymelaea tartonraira;99;104;352;6199;259;-36;295;37;192;192;20;614;93;4;58;269;14;14;251;160.004227242893;-61.004227242893;99.9998312392512;4.00016876074881;347.9998512822;4.00014871780002;5225.98773073545;973.01226926455;289.005172413922;-30.005172413922;64.2949238611959;-100.294923861196;286.637511922889;8.36248807711098;172.006743048356;-135.006743048356;236.057822196113;-44.057822196113;243.98439704234;-51.98439704234;88.001096275874;-68.001096275874;614;0;93.005110373962;-0.00511037396199754;3.9990475227531;0.000952477246900063;43.9984517766664;14.0015482233336;142.98661246677;126.01338753323;14;0;14;0;81.1007580396456;169.899241960354
2;SNEV02;37.079667;-3.507389;Ulex_parviflorus_parviflorus;open;2;44.74;55.26;Sierra Nevada, mid-elevation dolomites (Trevenque 2)  ;Ulex;parviflorus;parviflorus;Ulex parviflorus;99;104;352;6199;259;-36;295;37;192;192;20;614;93;4;58;269;14;14;251;146.792689365943;-47.792689365943;106.000883245748;-2.000883245748;350.217536892179;1.782463107821;5756.32516071267;442.67483928733;303.345124186147;-44.345124186147;37.0031671630905;-73.0031671630905;308.00126917605;-13.00126917605;102.473282692269;-65.473282692269;248.47296489323;-56.47296489323;251.003052963613;-59.003052963613;65.3040191822379;-45.3040191822379;587.352055067318;26.647944932682;84.8677215645908;8.13227843540921;3.99955499109982;0.000445008900180177;60.3055909743386;-2.3055909743386;234.745789763711;34.254210236289;14;0;14;0;112.72162054249;138.27837945751
2;SNEV02;37.079667;-3.507389;Rosmarinus_officinalis;open;4;44.74;55.26;Sierra Nevada, mid-elevation dolomites (Trevenque 2)  ;Rosmarinus;officinalis;NA;Rosmarinus officinalis;99;104;352;6199;259;-36;295;37;192;192;20;614;93;4;58;269;14;14;251;139.003368103337;-40.003368103337;96.8415789852842;7.1584210147158;340.150163080977;11.849836919023;6066.03852385658;132.96147614342;274.001775677204;-15.001775677204;12.7243346176153;-48.7243346176153;301.570842490233;-6.57084249023302;167.005110533405;-130.005110533405;227.246344744266;-35.246344744266;230.001044240481;-38.001044240481;55.0021486590056;-35.0021486590056;535.198325616481;78.801674383519;78.996945281076;14.003054718924;4.00048420738692;-0.000484207386920232;36.7953573937165;21.2046426062835;228.966079481586;40.033920518414;14;0;14;0;109.650868267277;141.349131732723
2;SNEV02;37.079667;-3.507389;Quercus_rotundifolia;open;4;44.74;55.26;Sierra Nevada, mid-elevation dolomites (Trevenque 2)  ;Quercus;rotundifolia;NA;Quercus rotundifolia;99;104;352;6199;259;-36;295;37;192;192;20;614;93;4;58;269;14;14;251;156.653866451161;-57.653866451161;95.9979452618645;8.0020547381355;350.260407251727;1.73959274827303;6081.17957261936;117.82042738064;320.020759543239;-61.020759543239;14.0036396940589;-50.0036396940589;306.801321682173;-11.801321682173;89.2664926455787;-52.2664926455787;253.007745679991;-61.007745679991;253.001412383032;-61.001412383032;51.8831022959559;-31.8831022959559;585.994949244044;28.0050507559559;78.7981636848093;14.2018363151907;4.78223464469289;-0.78223464469289;53.5405904588885;4.4594095411115;233.300982187924;35.699017812076;14;0;14;0;211.632239291868;39.367760708132
